NO2,C2H5OH,VOC,CO
358.0,506.0,335.0,386.0
359.0,505.0,335.0,387.0
359.0,506.0,336.0,387.0
359.0,506.0,336.0,381.0
359.0,505.0,335.0,375.0
358.0,505.0,335.0,373.0
357.0,504.0,333.0,370.0
357.0,505.0,334.0,363.0
357.0,504.0,333.0,364.0
357.0,504.0,333.0,372.0
357.0,505.0,333.0,378.0
358.0,507.0,334.0,382.0
358.0,506.0,335.0,385.0
357.0,508.0,335.0,390.0
358.0,508.0,336.0,394.0
358.0,508.0,337.0,391.0
358.0,508.0,336.0,379.0
359.0,507.0,336.0,378.0
358.0,508.0,336.0,383.0
358.0,509.0,337.0,379.0
361.0,508.0,336.0,379.0
362.0,508.0,336.0,379.0
363.0,508.0,337.0,381.0
362.0,508.0,336.0,378.0
362.0,508.0,337.0,377.0
362.0,508.0,336.0,381.0
361.0,510.0,336.0,387.0
361.0,509.0,336.0,389.0
357.0,510.0,337.0,387.0
357.0,510.0,337.0,383.0
357.0,509.0,336.0,380.0
357.0,510.0,338.0,384.0
357.0,510.0,338.0,389.0
358.0,510.0,338.0,392.0
357.0,511.0,337.0,392.0
358.0,511.0,339.0,390.0
358.0,511.0,339.0,390.0
357.0,511.0,338.0,389.0
358.0,510.0,339.0,386.0
358.0,510.0,339.0,384.0
358.0,511.0,339.0,383.0
358.0,510.0,338.0,379.0
360.0,509.0,339.0,380.0
362.0,510.0,338.0,381.0
361.0,509.0,338.0,383.0
362.0,509.0,339.0,383.0
362.0,509.0,339.0,387.0
363.0,509.0,339.0,386.0
362.0,511.0,339.0,383.0
362.0,510.0,339.0,386.0
363.0,510.0,339.0,388.0
364.0,510.0,340.0,389.0
363.0,511.0,340.0,390.0
364.0,511.0,340.0,391.0
363.0,511.0,340.0,390.0
363.0,510.0,340.0,387.0
364.0,511.0,340.0,387.0
365.0,511.0,340.0,389.0
365.0,510.0,340.0,389.0
364.0,511.0,341.0,389.0
361.0,511.0,340.0,391.0
362.0,511.0,341.0,390.0
362.0,512.0,342.0,389.0
363.0,512.0,343.0,389.0
362.0,511.0,342.0,385.0
363.0,511.0,341.0,380.0
362.0,511.0,341.0,372.0
362.0,511.0,341.0,373.0
363.0,511.0,341.0,379.0
364.0,510.0,341.0,381.0
363.0,511.0,341.0,380.0
363.0,511.0,342.0,382.0
364.0,511.0,341.0,382.0
364.0,511.0,341.0,379.0
363.0,511.0,341.0,382.0
363.0,511.0,341.0,384.0
363.0,511.0,342.0,381.0
362.0,511.0,342.0,383.0
362.0,510.0,342.0,384.0
364.0,510.0,341.0,382.0
364.0,509.0,341.0,384.0
364.0,511.0,341.0,395.0
361.0,511.0,342.0,405.0
361.0,511.0,343.0,406.0
360.0,510.0,343.0,391.0
361.0,509.0,341.0,379.0
360.0,508.0,342.0,377.0
362.0,510.0,341.0,384.0
362.0,509.0,340.0,398.0
363.0,511.0,342.0,408.0
