NO2,C2H5OH,VOC,CO
124,183,393,764
123,182,392,765
123,182,391,765
122,182,390,765
122,182,389,765
121,182,387,764
121,182,386,764
119,181,385,764
120,181,384,764
119,181,383,764
119,181,381,764
118,181,380,763
117,181,380,764
117,181,378,764
117,180,377,764
116,180,376,763
116,180,375,763
115,180,374,763
115,180,372,763
114,179,372,763
114,179,371,763
113,179,369,763
113,179,369,763
113,178,368,763
112,179,367,763
111,179,366,763
111,179,365,763
111,178,364,763
110,178,363,762
110,178,362,762
109,178,362,762
109,178,361,762
108,177,359,762
108,177,359,762
108,177,358,762
108,177,357,762
107,177,356,762
107,177,356,762
107,176,354,762
107,176,354,761
106,176,353,761
106,176,352,762
105,176,351,762
106,176,351,762
105,175,350,762
105,176,349,761
104,176,348,761
104,176,348,762
104,175,347,761
104,175,345,761
104,175,345,762
103,175,345,762
103,175,344,761
103,175,343,761
102,174,343,761
102,174,342,761
102,174,341,761
102,173,340,761
102,174,339,760
101,174,339,761
101,173,338,761
101,173,337,760
101,173,337,760
100,173,336,760
100,173,335,761
100,172,335,760
100,172,333,760
100,173,334,760
100,172,333,760
99,172,332,760
99,172,332,760
99,172,331,760
99,172,331,760
98,172,330,760
99,172,329,760
98,172,329,759
98,172,328,760
98,172,327,760
98,172,326,760
98,171,327,760
98,171,326,760
98,170,326,760
96,171,325,760
97,171,324,760
97,170,324,759
96,170,324,759
96,170,322,759
96,170,322,759
96,170,322,759
96,170,321,759
96,170,320,759
95,170,320,759
95,169,320,759
95,169,319,759
96,169,318,759
95,169,318,759
95,169,318,759
95,169,317,759
94,169,317,759
94,169,316,759
94,169,315,759
94,169,315,758
94,168,314,759
94,168,314,758
94,168,314,758
94,168,313,758
93,168,313,759
94,168,312,759
94,168,312,759
94,168,311,759
93,168,311,759
93,167,311,758
93,167,310,759
93,168,310,758
93,167,310,759
93,167,309,758
93,167,309,758
92,167,308,758
93,167,307,758
92,167,308,758
92,167,307,758
91,167,306,758
91,167,306,758
92,167,306,757
92,167,305,758
91,166,305,758
92,167,304,758
92,166,304,757
91,166,303,758
91,166,303,758
91,166,303,758
91,166,303,758
91,166,302,758
91,166,301,757
91,166,302,757
91,165,301,757
91,166,301,757
91,165,301,757
91,165,300,758
90,165,299,757
90,165,299,757
90,165,299,758
90,165,299,758
90,165,298,757
90,164,298,757
90,165,297,758
90,164,298,757
90,164,297,757
90,165,297,757
90,164,296,757
90,164,295,757
90,164,296,757
90,164,296,757
89,164,295,757
90,164,295,757
89,164,294,757
89,164,294,757
89,163,294,757
89,164,294,757
89,164,293,758
89,164,292,757
88,164,292,758
89,164,292,757
89,163,292,757
89,162,291,757
88,163,291,757
88,163,291,756
88,162,290,757
89,162,290,757
88,163,290,757
88,163,290,756
87,163,290,757
88,163,289,757
88,162,289,757
88,162,288,756
88,162,288,757
88,162,288,756
87,162,287,756
87,162,287,756
88,162,286,756
87,162,286,756
87,161,286,756
87,162,286,756
