NO2,C2H5OH,VOC,CO
523.0,646.0,400.0,448.0
524.0,646.0,401.0,448.0
524.0,646.0,401.0,448.0
524.0,646.0,403.0,446.0
524.0,646.0,403.0,446.0
523.0,646.0,402.0,446.0
522.0,645.0,404.0,444.0
520.0,647.0,403.0,445.0
517.0,645.0,403.0,444.0
508.0,645.0,402.0,444.0
499.0,644.0,401.0,441.0
494.0,642.0,400.0,440.0
490.0,642.0,400.0,441.0
490.0,642.0,399.0,441.0
491.0,642.0,400.0,441.0
490.0,642.0,400.0,441.0
491.0,642.0,400.0,437.0
492.0,641.0,399.0,436.0
494.0,641.0,399.0,436.0
495.0,642.0,399.0,435.0
496.0,641.0,399.0,437.0
497.0,640.0,399.0,434.0
498.0,640.0,399.0,434.0
500.0,639.0,399.0,431.0
499.0,640.0,399.0,430.0
499.0,638.0,398.0,428.0
500.0,639.0,399.0,426.0
500.0,638.0,398.0,427.0
500.0,637.0,398.0,428.0
501.0,638.0,398.0,429.0
