NO2,C2H5OH,VOC,CO
248.0,444.0,251.0,303.0
252.0,445.0,251.0,303.0
254.0,445.0,252.0,306.0
256.0,447.0,252.0,307.0
259.0,447.0,254.0,309.0
261.0,449.0,255.0,311.0
263.0,450.0,255.0,313.0
267.0,450.0,255.0,316.0
269.0,452.0,257.0,319.0
272.0,453.0,257.0,320.0
274.0,454.0,257.0,322.0
276.0,455.0,258.0,325.0
279.0,456.0,259.0,327.0
282.0,457.0,261.0,329.0
284.0,459.0,261.0,333.0
287.0,459.0,263.0,335.0
289.0,461.0,262.0,336.0
291.0,463.0,264.0,337.0
294.0,464.0,264.0,338.0
295.0,465.0,264.0,338.0
298.0,466.0,266.0,338.0
299.0,467.0,266.0,339.0
301.0,469.0,267.0,339.0
302.0,469.0,268.0,340.0
304.0,471.0,268.0,340.0
305.0,472.0,269.0,342.0
307.0,472.0,270.0,342.0
309.0,474.0,270.0,344.0
310.0,474.0,271.0,345.0
312.0,476.0,272.0,346.0
