NO2,C2H5OH,VOC,CO
64,91,189,784
64,91,189,783
63,91,188,782
63,91,188,781
63,91,186,780
62,91,186,780
62,91,186,779
62,91,185,778
61,90,185,778
61,91,183,777
61,91,183,777
61,90,183,777
60,90,182,777
60,90,181,776
60,90,180,776
60,90,180,775
60,90,180,776
59,90,179,775
60,90,178,776
59,90,179,776
59,90,178,777
58,89,178,777
59,90,177,778
58,90,178,778
58,90,177,778
58,90,177,779
58,90,176,779
58,90,176,779
58,91,176,781
58,91,176,780
58,91,175,781
57,90,175,783
57,91,175,783
57,91,175,783
57,91,175,784
57,91,174,785
57,91,175,786
57,91,174,787
56,91,174,788
57,91,174,788
57,92,174,789
57,92,174,790
57,92,175,791
57,92,174,791
57,92,174,792
57,92,173,793
57,92,173,793
57,92,173,793
57,93,174,794
57,93,174,795
57,92,174,796
57,92,174,796
57,93,176,798
57,93,175,799
57,93,175,799
57,93,175,800
56,93,175,800
57,92,173,800
57,92,174,799
57,92,173,799
56,93,173,798
56,93,173,798
57,93,172,798
56,92,172,799
57,93,172,799
57,93,173,799
56,93,172,800
57,93,173,800
57,92,173,800
57,93,173,801
57,93,173,802
57,93,174,803
57,93,174,804
57,94,174,805
57,93,175,806
57,93,175,806
57,93,175,806
58,93,175,807
57,93,175,806
57,93,175,807
57,93,176,807
58,94,176,808
57,93,176,808
58,94,176,809
58,94,176,809
58,94,176,810
58,94,176,810
58,93,176,810
58,94,176,809
58,93,176,809
58,94,176,809
59,93,176,809
59,94,176,809
59,94,176,809
59,93,177,809
59,94,177,809
58,94,177,810
58,94,177,810
59,93,177,811
58,94,178,810
59,94,178,811
59,94,178,812
59,95,179,812
59,95,179,813
60,94,178,813
59,94,178,812
60,94,178,813
59,93,178,812
59,93,178,812
59,94,178,811
59,94,178,812
59,94,178,812
60,95,178,813
60,94,178,813
59,94,179,814
60,94,179,813
60,95,179,813
60,94,180,814
60,94,180,815
60,94,180,814
60,94,179,814
60,94,180,814
60,94,180,814
59,94,180,813
