model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,47.22222222222222,77.97619047619048,51.98776226981408,48.199533799533796,47.0301003135267,25,100,42,0.0003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7,2025-11-18T22:43:44,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7/results.jsonl
transformer,False,47.22222222222222,77.97619047619048,51.98776226981408,48.199533799533796,47.0301003135267,25,100,42,0.0003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7,2025-11-18T22:43:44,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7/results.jsonl
transformer,False,45.03968253968254,81.15079365079364,49.76473885150355,45.74219114219114,44.65169087901062,25,100,42,0.001,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d,2025-11-18T22:44:54,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d/results.jsonl
transformer,False,45.03968253968254,81.15079365079364,49.76473885150355,45.74219114219114,44.65169087901062,25,100,42,0.001,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d,2025-11-18T22:44:54,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d/results.jsonl
transformer,False,43.445692883895134,74.90636704119851,40.8515659305133,44.131956931956935,39.178684632050896,0,100,42,0.003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda,2025-11-18T22:45:30,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda/results.jsonl
transformer,False,43.445692883895134,74.90636704119851,40.8515659305133,44.131956931956935,39.178684632050896,0,100,42,0.003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda,2025-11-18T22:45:30,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda/results.jsonl
transformer,False,43.07116104868914,79.40074906367042,47.91669096745824,43.747274947274946,41.818459323904676,0,100,42,0.001,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0,2025-11-18T22:44:20,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0/results.jsonl
transformer,False,43.07116104868914,79.40074906367042,47.91669096745824,43.747274947274946,41.818459323904676,0,100,42,0.001,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0,2025-11-18T22:44:20,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0/results.jsonl
transformer,False,42.69662921348314,76.59176029962546,47.16973115463828,43.64521034521034,41.1428549595302,0,100,42,0.0003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef,2025-11-18T22:43:10,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef/results.jsonl
transformer,False,42.69662921348314,76.59176029962546,47.16973115463828,43.64521034521034,41.1428549595302,0,100,42,0.0003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef,2025-11-18T22:43:10,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef/results.jsonl
