timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-11-18T22:43:10,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef,transformer,False,0,100,90,32,0.0003,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef.pt,100,32,42.69662921348314,76.59176029962546,47.16973115463828,43.64521034521034,41.1428549595302,"{'Fruits': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 92.5233644859813}, 'Herbs': {'n': 109, 'acc@1': 34.862385321100916, 'acc@5': 59.63302752293578}, 'Nuts': {'n': 109, 'acc@1': 36.69724770642202, 'acc@5': 74.31192660550458}, 'Spices': {'n': 106, 'acc@1': 40.56603773584906, 'acc@5': 84.90566037735849}, 'Vegetables': {'n': 103, 'acc@1': 41.74757281553398, 'acc@5': 71.84466019417476}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef/results.jsonl
2025-11-18T22:43:10,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef,transformer,False,0,100,90,32,0.0003,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef.pt,100,32,42.69662921348314,76.59176029962546,47.16973115463828,43.64521034521034,41.1428549595302,"{'Fruits': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 92.5233644859813}, 'Herbs': {'n': 109, 'acc@1': 34.862385321100916, 'acc@5': 59.63302752293578}, 'Nuts': {'n': 109, 'acc@1': 36.69724770642202, 'acc@5': 74.31192660550458}, 'Spices': {'n': 106, 'acc@1': 40.56603773584906, 'acc@5': 84.90566037735849}, 'Vegetables': {'n': 103, 'acc@1': 41.74757281553398, 'acc@5': 71.84466019417476}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-224237-d00cef/results.jsonl
2025-11-18T22:43:44,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7,transformer,False,25,100,90,32,0.0003,42,,False,0.05,1.0,5,"{'train_windows': 2510, 'test_windows': 504, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7.pt,100,32,47.22222222222222,77.97619047619048,51.98776226981408,48.199533799533796,47.0301003135267,"{'Fruits': {'n': 102, 'acc@1': 49.01960784313725, 'acc@5': 76.47058823529412}, 'Herbs': {'n': 100, 'acc@1': 47.0, 'acc@5': 79.0}, 'Nuts': {'n': 103, 'acc@1': 49.51456310679612, 'acc@5': 81.55339805825243}, 'Spices': {'n': 98, 'acc@1': 45.91836734693878, 'acc@5': 81.63265306122449}, 'Vegetables': {'n': 101, 'acc@1': 44.554455445544555, 'acc@5': 71.28712871287128}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7/results.jsonl
2025-11-18T22:43:44,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7,transformer,False,25,100,90,32,0.0003,42,,False,0.05,1.0,5,"{'train_windows': 2510, 'test_windows': 504, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7.pt,100,32,47.22222222222222,77.97619047619048,51.98776226981408,48.199533799533796,47.0301003135267,"{'Fruits': {'n': 102, 'acc@1': 49.01960784313725, 'acc@5': 76.47058823529412}, 'Herbs': {'n': 100, 'acc@1': 47.0, 'acc@5': 79.0}, 'Nuts': {'n': 103, 'acc@1': 49.51456310679612, 'acc@5': 81.55339805825243}, 'Spices': {'n': 98, 'acc@1': 45.91836734693878, 'acc@5': 81.63265306122449}, 'Vegetables': {'n': 101, 'acc@1': 44.554455445544555, 'acc@5': 71.28712871287128}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-224313-c3e1b7/results.jsonl
2025-11-18T22:44:20,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0,transformer,False,0,100,90,32,0.001,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0.pt,100,32,43.07116104868914,79.40074906367042,47.91669096745824,43.747274947274946,41.818459323904676,"{'Fruits': {'n': 107, 'acc@1': 56.074766355140184, 'acc@5': 94.39252336448598}, 'Herbs': {'n': 109, 'acc@1': 36.69724770642202, 'acc@5': 59.63302752293578}, 'Nuts': {'n': 109, 'acc@1': 33.02752293577982, 'acc@5': 71.55963302752293}, 'Spices': {'n': 106, 'acc@1': 52.83018867924528, 'acc@5': 87.73584905660378}, 'Vegetables': {'n': 103, 'acc@1': 36.89320388349515, 'acc@5': 84.46601941747572}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0/results.jsonl
2025-11-18T22:44:20,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0,transformer,False,0,100,90,32,0.001,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0.pt,100,32,43.07116104868914,79.40074906367042,47.91669096745824,43.747274947274946,41.818459323904676,"{'Fruits': {'n': 107, 'acc@1': 56.074766355140184, 'acc@5': 94.39252336448598}, 'Herbs': {'n': 109, 'acc@1': 36.69724770642202, 'acc@5': 59.63302752293578}, 'Nuts': {'n': 109, 'acc@1': 33.02752293577982, 'acc@5': 71.55963302752293}, 'Spices': {'n': 106, 'acc@1': 52.83018867924528, 'acc@5': 87.73584905660378}, 'Vegetables': {'n': 103, 'acc@1': 36.89320388349515, 'acc@5': 84.46601941747572}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224347-3a64b0/results.jsonl
2025-11-18T22:44:54,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d,transformer,False,25,100,90,32,0.001,42,,False,0.05,1.0,5,"{'train_windows': 2510, 'test_windows': 504, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d.pt,100,32,45.03968253968254,81.15079365079364,49.76473885150355,45.74219114219114,44.65169087901062,"{'Fruits': {'n': 102, 'acc@1': 49.01960784313725, 'acc@5': 83.33333333333334}, 'Herbs': {'n': 100, 'acc@1': 39.0, 'acc@5': 70.0}, 'Nuts': {'n': 103, 'acc@1': 44.66019417475729, 'acc@5': 92.23300970873787}, 'Spices': {'n': 98, 'acc@1': 52.04081632653062, 'acc@5': 83.6734693877551}, 'Vegetables': {'n': 101, 'acc@1': 40.5940594059406, 'acc@5': 76.23762376237624}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d/results.jsonl
2025-11-18T22:44:54,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d,transformer,False,25,100,90,32,0.001,42,,False,0.05,1.0,5,"{'train_windows': 2510, 'test_windows': 504, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d.pt,100,32,45.03968253968254,81.15079365079364,49.76473885150355,45.74219114219114,44.65169087901062,"{'Fruits': {'n': 102, 'acc@1': 49.01960784313725, 'acc@5': 83.33333333333334}, 'Herbs': {'n': 100, 'acc@1': 39.0, 'acc@5': 70.0}, 'Nuts': {'n': 103, 'acc@1': 44.66019417475729, 'acc@5': 92.23300970873787}, 'Spices': {'n': 98, 'acc@1': 52.04081632653062, 'acc@5': 83.6734693877551}, 'Vegetables': {'n': 101, 'acc@1': 40.5940594059406, 'acc@5': 76.23762376237624}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224423-35f10d/results.jsonl
2025-11-18T22:45:30,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda,transformer,False,0,100,90,32,0.003,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda.pt,100,32,43.445692883895134,74.90636704119851,40.8515659305133,44.131956931956935,39.178684632050896,"{'Fruits': {'n': 107, 'acc@1': 54.20560747663551, 'acc@5': 87.85046728971963}, 'Herbs': {'n': 109, 'acc@1': 27.522935779816514, 'acc@5': 53.21100917431193}, 'Nuts': {'n': 109, 'acc@1': 47.706422018348626, 'acc@5': 80.73394495412845}, 'Spices': {'n': 106, 'acc@1': 44.339622641509436, 'acc@5': 83.01886792452831}, 'Vegetables': {'n': 103, 'acc@1': 43.689320388349515, 'acc@5': 69.90291262135922}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda/results.jsonl
2025-11-18T22:45:30,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda,transformer,False,0,100,90,32,0.003,42,,False,0.05,1.0,5,"{'train_windows': 2646, 'test_windows': 534, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda.pt,100,32,43.445692883895134,74.90636704119851,40.8515659305133,44.131956931956935,39.178684632050896,"{'Fruits': {'n': 107, 'acc@1': 54.20560747663551, 'acc@5': 87.85046728971963}, 'Herbs': {'n': 109, 'acc@1': 27.522935779816514, 'acc@5': 53.21100917431193}, 'Nuts': {'n': 109, 'acc@1': 47.706422018348626, 'acc@5': 80.73394495412845}, 'Spices': {'n': 106, 'acc@1': 44.339622641509436, 'acc@5': 83.01886792452831}, 'Vegetables': {'n': 103, 'acc@1': 43.689320388349515, 'acc@5': 69.90291262135922}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224458-cabdda/results.jsonl
2025-11-18T22:46:05,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224533-fc18b6,transformer,False,25,100,90,32,0.003,42,,False,0.05,1.0,5,"{'train_windows': 2510, 'test_windows': 504, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224533-fc18b6.pt,100,32,41.07142857142857,76.19047619047619,45.335539347466344,41.94421134421135,40.305389447614075,"{'Fruits': {'n': 102, 'acc@1': 50.0, 'acc@5': 80.3921568627451}, 'Herbs': {'n': 100, 'acc@1': 28.000000000000004, 'acc@5': 68.0}, 'Nuts': {'n': 103, 'acc@1': 43.689320388349515, 'acc@5': 84.46601941747572}, 'Spices': {'n': 98, 'acc@1': 42.857142857142854, 'acc@5': 74.48979591836735}, 'Vegetables': {'n': 101, 'acc@1': 40.5940594059406, 'acc@5': 73.26732673267327}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224533-fc18b6/results.jsonl
