model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,45.86397058823529,80.69852941176471,52.08302687337578,46.64209255021611,46.34146029778112,25,50,42,0.0003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231705-d2b93a,2025-11-18T23:18:07,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231705-d2b93a/results.jsonl
transformer,False,45.86397058823529,80.69852941176471,52.08302687337578,46.64209255021611,46.34146029778112,25,50,42,0.0003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231705-d2b93a,2025-11-18T23:18:07,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231705-d2b93a/results.jsonl
transformer,False,44.11764705882353,77.84926470588235,46.35273426017179,44.92239387445338,44.399399415459015,25,50,42,0.001,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231917-04ec38,2025-11-18T23:20:18,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231917-04ec38/results.jsonl
transformer,False,44.11764705882353,77.84926470588235,46.35273426017179,44.92239387445338,44.399399415459015,25,50,42,0.001,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231917-04ec38,2025-11-18T23:20:18,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231917-04ec38/results.jsonl
transformer,False,42.279411764705884,74.63235294117648,47.543750756251306,43.15324939489699,42.9903975342084,25,50,42,0.003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-232128-0c9731,2025-11-18T23:22:29,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-232128-0c9731/results.jsonl
transformer,False,42.279411764705884,74.63235294117648,47.543750756251306,43.15324939489699,42.9903975342084,25,50,42,0.003,32,90,SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-232128-0c9731,2025-11-18T23:22:29,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-232128-0c9731/results.jsonl
transformer,False,40.68541300527241,73.19859402460457,43.841711179663356,41.320233195090765,39.579733944707336,0,50,42,0.003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-232021-0ca87d,2025-11-18T23:21:25,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-232021-0ca87d/results.jsonl
transformer,False,40.68541300527241,73.19859402460457,43.841711179663356,41.320233195090765,39.579733944707336,0,50,42,0.003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-232021-0ca87d,2025-11-18T23:21:25,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-232021-0ca87d/results.jsonl
transformer,False,38.488576449912124,77.24077328646749,41.59859041730655,39.399389980334504,36.644145518428424,0,50,42,0.0003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-231558-45cc2c,2025-11-18T23:17:02,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-231558-45cc2c/results.jsonl
transformer,False,38.488576449912124,77.24077328646749,41.59859041730655,39.399389980334504,36.644145518428424,0,50,42,0.0003,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-231558-45cc2c,2025-11-18T23:17:02,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-231558-45cc2c/results.jsonl
transformer,False,38.04920913884007,77.15289982425307,38.51896032082575,38.86669470459575,36.69082416358066,0,50,42,0.001,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231810-a37a49,2025-11-18T23:19:14,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231810-a37a49/results.jsonl
transformer,False,38.04920913884007,77.15289982425307,38.51896032082575,38.86669470459575,36.69082416358066,0,50,42,0.001,32,90,SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231810-a37a49,2025-11-18T23:19:14,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_5/SEL_heldoutday5_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231810-a37a49/results.jsonl
