NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
62,91,170,775,2,33,4294967295,25.57,1022.83,28.43,422.27,-48.25
62,91,169,775,2,34,4294967295,25.57,1022.83,28.42,427.64,-48.25
61,90,169,775,2,34,4294967295,25.57,1022.83,28.42,428.74,-48.25
61,90,169,774,2,34,4294967295,25.57,1022.83,28.42,428.19,-48.25
61,90,169,774,2,34,4294967295,25.57,1022.83,28.42,430.66,-48.33
61,91,168,774,2,33,4294967295,25.57,1022.84,28.42,430.93,-48.33
60,90,167,773,2,34,4294967295,25.57,1022.84,28.4,432.32,-48.33
60,90,167,771,3,33,4294967295,25.57,1022.84,28.41,434.84,-48.25
60,90,167,772,2,32,4294967295,25.57,1022.83,28.4,434.84,-48.33
60,90,166,771,2,34,4294967295,25.57,1022.84,28.39,438.82,-48.25
59,90,166,771,3,33,4294967295,25.57,1022.83,28.38,436.54,-48.25
58,90,165,771,3,33,4294967295,25.57,1022.83,28.38,437.1,-48.33
58,90,164,771,2,32,4294967295,25.57,1022.84,28.38,436.82,-48.33
59,90,164,771,2,33,4294967295,25.57,1022.84,28.38,445.51,-48.33
58,90,163,771,2,33,4294967295,25.57,1022.84,28.37,444.62,-48.41
58,90,163,772,2,33,4294967295,25.57,1022.85,28.36,440.54,-48.41
58,90,163,773,2,33,4294967295,25.57,1022.85,28.36,441.41,-48.41
57,90,163,773,3,33,4294967295,25.57,1022.85,28.36,441.99,-48.41
58,90,163,774,2,33,4294967295,25.57,1022.85,28.36,444.62,-48.41
57,90,163,775,3,33,4294967295,25.57,1022.85,28.35,445.21,-48.5
57,90,163,775,2,35,4294967295,25.57,1022.86,28.35,446.99,-48.41
57,90,162,776,2,31,4294967295,25.57,1022.85,28.34,447.59,-48.5
57,90,162,776,2,33,4294967295,25.57,1022.86,28.35,447.88,-48.5
57,90,161,776,2,33,4294967295,25.57,1022.86,28.34,446.99,-48.41
56,89,161,775,3,33,4294967295,25.57,1022.85,28.34,450.59,-48.41
57,89,160,776,2,31,4294967295,25.57,1022.85,28.33,447.59,-48.41
56,90,159,775,2,33,4294967295,25.57,1022.85,28.33,450.89,-48.41
56,90,161,775,3,33,4294967295,25.57,1022.85,28.34,453.63,-48.41
56,90,160,776,3,33,4294967295,25.57,1022.85,28.34,456.4,-48.41
55,90,160,777,2,33,4294967295,25.57,1022.85,28.34,453.02,-48.41
56,90,160,778,3,33,4294967295,25.57,1022.85,28.37,452.11,-48.41
55,90,160,778,2,33,4294967295,25.57,1022.85,28.38,451.8,-48.5
56,90,160,779,2,36,4294967295,25.57,1022.86,28.38,455.79,-48.41
55,91,160,779,2,33,4294967295,25.57,1022.85,28.38,457.96,-48.41
55,90,160,780,2,33,4294967295,25.57,1022.85,28.37,458.27,-48.41
55,90,159,781,2,33,4294967295,25.57,1022.85,28.38,456.1,-48.5
55,91,160,782,2,33,4294967295,25.56,1022.86,28.37,459.21,-48.41
55,91,160,783,2,33,4294967295,25.56,1022.85,28.37,459.21,-48.41
55,91,161,785,2,33,4294967295,25.56,1022.85,28.37,460.47,-48.41
55,91,161,786,3,33,4294967295,25.56,1022.85,28.37,456.71,-48.41
55,91,161,788,3,33,4294967295,25.56,1022.85,28.38,460.79,-48.33
56,92,161,788,2,32,4294967295,25.56,1022.84,28.38,459.84,-48.33
55,92,160,789,2,33,4294967295,25.56,1022.84,28.38,465.58,-48.41
56,92,159,789,2,33,4294967295,25.56,1022.85,28.38,462.37,-48.41
55,91,159,788,3,33,4294967295,25.56,1022.85,28.38,462.06,-48.41
55,91,159,788,2,35,4294967295,25.56,1022.85,28.36,463.97,-48.41
55,91,159,789,2,32,4294967295,25.56,1022.85,28.37,464.93,-48.5
