NO2,C2H5OH,VOC,CO
773.0,861.0,788.0,355.0
774.0,862.0,788.0,354.0
774.0,863.0,789.0,354.0
774.0,863.0,788.0,355.0
773.0,864.0,787.0,355.0
774.0,864.0,783.0,354.0
774.0,864.0,780.0,354.0
774.0,864.0,783.0,353.0
775.0,865.0,786.0,353.0
774.0,864.0,788.0,352.0
773.0,862.0,788.0,351.0
774.0,858.0,788.0,352.0
774.0,857.0,789.0,353.0
774.0,858.0,788.0,354.0
773.0,860.0,788.0,353.0
774.0,862.0,788.0,354.0
773.0,863.0,789.0,355.0
774.0,863.0,787.0,354.0
774.0,863.0,785.0,355.0
774.0,864.0,779.0,354.0
774.0,864.0,778.0,354.0
774.0,864.0,781.0,353.0
774.0,864.0,785.0,354.0
774.0,864.0,787.0,352.0
773.0,863.0,788.0,348.0
774.0,861.0,787.0,346.0
774.0,858.0,789.0,347.0
774.0,858.0,789.0,350.0
774.0,861.0,788.0,353.0
773.0,862.0,786.0,353.0
774.0,862.0,781.0,353.0
773.0,864.0,781.0,351.0
774.0,864.0,785.0,353.0
773.0,864.0,787.0,352.0
773.0,864.0,788.0,351.0
774.0,864.0,788.0,350.0
774.0,864.0,787.0,351.0
774.0,862.0,789.0,352.0
774.0,860.0,788.0,353.0
773.0,858.0,784.0,353.0
773.0,856.0,781.0,355.0
774.0,859.0,778.0,353.0
774.0,862.0,782.0,354.0
773.0,862.0,785.0,354.0
774.0,863.0,786.0,353.0
774.0,863.0,787.0,353.0
774.0,864.0,788.0,351.0
773.0,864.0,788.0,345.0
774.0,865.0,788.0,345.0
774.0,864.0,789.0,347.0
774.0,865.0,788.0,349.0
773.0,864.0,784.0,350.0
773.0,863.0,780.0,351.0
774.0,859.0,782.0,351.0
774.0,857.0,785.0,349.0
773.0,858.0,786.0,348.0
773.0,860.0,786.0,346.0
773.0,862.0,787.0,344.0
772.0,862.0,789.0,346.0
774.0,863.0,789.0,349.0
773.0,864.0,788.0,350.0
773.0,863.0,786.0,349.0
773.0,863.0,781.0,350.0
774.0,864.0,778.0,349.0
774.0,864.0,781.0,350.0
773.0,864.0,783.0,349.0
774.0,863.0,786.0,348.0
774.0,860.0,787.0,344.0
774.0,857.0,787.0,342.0
774.0,856.0,788.0,344.0
774.0,857.0,788.0,347.0
774.0,859.0,788.0,350.0
773.0,861.0,789.0,351.0
774.0,862.0,786.0,351.0
773.0,863.0,782.0,350.0
772.0,863.0,780.0,351.0
773.0,864.0,783.0,350.0
773.0,864.0,787.0,351.0
774.0,863.0,787.0,351.0
773.0,864.0,788.0,352.0
773.0,864.0,788.0,352.0
773.0,863.0,788.0,352.0
773.0,864.0,787.0,352.0
773.0,863.0,786.0,352.0
773.0,860.0,788.0,351.0
773.0,858.0,789.0,352.0
773.0,857.0,788.0,351.0
773.0,860.0,786.0,351.0
774.0,862.0,780.0,346.0
773.0,862.0,778.0,343.0
