NO2,C2H5OH,VOC,CO
828.0,925.0,781.0,485.0
828.0,924.0,781.0,486.0
827.0,924.0,781.0,485.0
827.0,924.0,780.0,484.0
827.0,923.0,781.0,484.0
827.0,923.0,781.0,483.0
826.0,924.0,780.0,481.0
827.0,923.0,779.0,481.0
827.0,924.0,780.0,480.0
828.0,923.0,780.0,479.0
827.0,923.0,780.0,476.0
827.0,922.0,780.0,474.0
828.0,923.0,780.0,473.0
826.0,923.0,779.0,472.0
826.0,922.0,779.0,469.0
826.0,922.0,779.0,469.0
825.0,921.0,778.0,468.0
825.0,922.0,778.0,469.0
826.0,922.0,778.0,470.0
825.0,922.0,777.0,468.0
826.0,923.0,777.0,468.0
824.0,922.0,776.0,468.0
824.0,920.0,778.0,466.0
825.0,920.0,776.0,465.0
824.0,921.0,777.0,464.0
823.0,921.0,776.0,463.0
823.0,920.0,776.0,461.0
822.0,920.0,775.0,461.0
822.0,920.0,774.0,458.0
822.0,920.0,774.0,459.0
822.0,919.0,773.0,459.0
821.0,919.0,773.0,459.0
822.0,919.0,773.0,458.0
822.0,919.0,774.0,459.0
821.0,919.0,773.0,457.0
821.0,919.0,772.0,456.0
820.0,919.0,772.0,455.0
821.0,918.0,772.0,457.0
820.0,919.0,772.0,458.0
820.0,918.0,773.0,459.0
820.0,919.0,772.0,460.0
820.0,919.0,773.0,462.0
820.0,919.0,772.0,465.0
820.0,918.0,773.0,466.0
820.0,919.0,773.0,467.0
820.0,920.0,773.0,469.0
821.0,920.0,773.0,472.0
820.0,920.0,773.0,474.0
820.0,920.0,774.0,476.0
821.0,920.0,774.0,478.0
821.0,921.0,774.0,480.0
820.0,920.0,774.0,481.0
821.0,920.0,773.0,481.0
821.0,921.0,774.0,482.0
821.0,921.0,774.0,483.0
822.0,921.0,774.0,484.0
822.0,921.0,776.0,484.0
821.0,921.0,775.0,485.0
822.0,922.0,776.0,486.0
822.0,921.0,775.0,485.0
