NO2,C2H5OH,VOC,CO
654.0,877.0,696.0,624.0
655.0,878.0,695.0,622.0
654.0,877.0,695.0,623.0
655.0,878.0,695.0,623.0
654.0,877.0,695.0,623.0
654.0,879.0,694.0,623.0
654.0,877.0,694.0,623.0
653.0,878.0,694.0,623.0
654.0,878.0,694.0,622.0
653.0,878.0,695.0,625.0
654.0,878.0,694.0,623.0
654.0,877.0,694.0,624.0
654.0,878.0,695.0,624.0
654.0,877.0,695.0,624.0
653.0,877.0,695.0,624.0
654.0,877.0,695.0,625.0
653.0,878.0,695.0,624.0
653.0,878.0,694.0,625.0
653.0,877.0,694.0,624.0
654.0,877.0,694.0,623.0
653.0,877.0,694.0,624.0
653.0,878.0,694.0,624.0
652.0,877.0,695.0,624.0
652.0,877.0,694.0,624.0
653.0,878.0,694.0,625.0
653.0,877.0,695.0,625.0
653.0,877.0,694.0,626.0
652.0,877.0,693.0,627.0
653.0,877.0,694.0,626.0
652.0,878.0,693.0,626.0
651.0,877.0,694.0,626.0
652.0,878.0,694.0,626.0
652.0,877.0,693.0,627.0
652.0,878.0,693.0,626.0
652.0,877.0,694.0,626.0
652.0,876.0,693.0,626.0
652.0,876.0,693.0,626.0
652.0,877.0,692.0,626.0
652.0,877.0,693.0,626.0
651.0,876.0,693.0,627.0
651.0,877.0,693.0,625.0
651.0,877.0,693.0,627.0
652.0,876.0,693.0,627.0
651.0,876.0,692.0,627.0
651.0,875.0,693.0,627.0
651.0,876.0,692.0,627.0
651.0,876.0,692.0,626.0
650.0,876.0,692.0,627.0
651.0,877.0,692.0,626.0
650.0,876.0,692.0,627.0
650.0,876.0,691.0,627.0
649.0,877.0,691.0,629.0
649.0,876.0,692.0,628.0
650.0,876.0,691.0,628.0
650.0,877.0,692.0,627.0
649.0,876.0,691.0,628.0
649.0,876.0,691.0,628.0
649.0,876.0,690.0,627.0
650.0,876.0,692.0,629.0
648.0,874.0,691.0,627.0
649.0,876.0,691.0,628.0
649.0,876.0,691.0,627.0
649.0,875.0,691.0,627.0
648.0,875.0,691.0,627.0
649.0,876.0,689.0,628.0
649.0,875.0,690.0,627.0
648.0,875.0,691.0,627.0
647.0,875.0,689.0,627.0
647.0,874.0,690.0,628.0
647.0,874.0,690.0,627.0
647.0,874.0,689.0,627.0
647.0,875.0,689.0,625.0
646.0,874.0,689.0,628.0
647.0,874.0,689.0,628.0
646.0,874.0,689.0,625.0
646.0,875.0,689.0,627.0
646.0,874.0,689.0,628.0
645.0,874.0,688.0,625.0
645.0,874.0,687.0,626.0
646.0,873.0,688.0,626.0
645.0,873.0,687.0,627.0
645.0,872.0,687.0,626.0
644.0,872.0,687.0,627.0
644.0,873.0,686.0,627.0
643.0,873.0,687.0,624.0
644.0,874.0,686.0,622.0
642.0,872.0,685.0,619.0
641.0,872.0,684.0,622.0
641.0,872.0,684.0,621.0
641.0,872.0,684.0,622.0
