timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-11-18T22:29:06,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef,transformer,False,0,100,90,32,0.0003,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef.pt,100,32,23.163841807909606,46.32768361581921,23.000857933489513,23.78888888888889,19.05506137562805,"{'Fruits': {'n': 110, 'acc@1': 30.909090909090907, 'acc@5': 55.45454545454545}, 'Herbs': {'n': 107, 'acc@1': 33.64485981308411, 'acc@5': 54.20560747663551}, 'Nuts': {'n': 104, 'acc@1': 12.5, 'acc@5': 35.57692307692308}, 'Spices': {'n': 107, 'acc@1': 13.084112149532709, 'acc@5': 35.51401869158878}, 'Vegetables': {'n': 103, 'acc@1': 25.24271844660194, 'acc@5': 50.48543689320388}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef/results.jsonl
2025-11-18T22:29:06,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef,transformer,False,0,100,90,32,0.0003,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef.pt,100,32,23.163841807909606,46.32768361581921,23.000857933489513,23.78888888888889,19.05506137562805,"{'Fruits': {'n': 110, 'acc@1': 30.909090909090907, 'acc@5': 55.45454545454545}, 'Herbs': {'n': 107, 'acc@1': 33.64485981308411, 'acc@5': 54.20560747663551}, 'Nuts': {'n': 104, 'acc@1': 12.5, 'acc@5': 35.57692307692308}, 'Spices': {'n': 107, 'acc@1': 13.084112149532709, 'acc@5': 35.51401869158878}, 'Vegetables': {'n': 103, 'acc@1': 25.24271844660194, 'acc@5': 50.48543689320388}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-222833-d00cef/results.jsonl
2025-11-18T22:29:40,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7,transformer,False,25,100,90,32,0.0003,42,,False,0.05,1.0,1,"{'train_windows': 2508, 'test_windows': 506, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7.pt,100,32,43.67588932806324,80.8300395256917,44.32015436515436,44.06810966810966,41.43640426003924,"{'Fruits': {'n': 106, 'acc@1': 51.886792452830186, 'acc@5': 85.84905660377359}, 'Herbs': {'n': 100, 'acc@1': 31.0, 'acc@5': 68.0}, 'Nuts': {'n': 100, 'acc@1': 48.0, 'acc@5': 87.0}, 'Spices': {'n': 100, 'acc@1': 52.0, 'acc@5': 85.0}, 'Vegetables': {'n': 100, 'acc@1': 35.0, 'acc@5': 78.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7/results.jsonl
2025-11-18T22:29:40,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7,transformer,False,25,100,90,32,0.0003,42,,False,0.05,1.0,1,"{'train_windows': 2508, 'test_windows': 506, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7.pt,100,32,43.67588932806324,80.8300395256917,44.32015436515436,44.06810966810966,41.43640426003924,"{'Fruits': {'n': 106, 'acc@1': 51.886792452830186, 'acc@5': 85.84905660377359}, 'Herbs': {'n': 100, 'acc@1': 31.0, 'acc@5': 68.0}, 'Nuts': {'n': 100, 'acc@1': 48.0, 'acc@5': 87.0}, 'Spices': {'n': 100, 'acc@1': 52.0, 'acc@5': 85.0}, 'Vegetables': {'n': 100, 'acc@1': 35.0, 'acc@5': 78.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-222909-c3e1b7/results.jsonl
2025-11-18T22:30:16,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0,transformer,False,0,100,90,32,0.001,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0.pt,100,32,19.774011299435028,54.99058380414312,19.817168131620463,20.283838383838386,17.372546226987886,"{'Fruits': {'n': 110, 'acc@1': 33.63636363636363, 'acc@5': 53.63636363636364}, 'Herbs': {'n': 107, 'acc@1': 25.233644859813083, 'acc@5': 66.35514018691589}, 'Nuts': {'n': 104, 'acc@1': 15.384615384615385, 'acc@5': 56.730769230769226}, 'Spices': {'n': 107, 'acc@1': 11.214953271028037, 'acc@5': 49.532710280373834}, 'Vegetables': {'n': 103, 'acc@1': 12.62135922330097, 'acc@5': 48.54368932038835}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0/results.jsonl
2025-11-18T22:30:16,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0,transformer,False,0,100,90,32,0.001,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0.pt,100,32,19.774011299435028,54.99058380414312,19.817168131620463,20.283838383838386,17.372546226987886,"{'Fruits': {'n': 110, 'acc@1': 33.63636363636363, 'acc@5': 53.63636363636364}, 'Herbs': {'n': 107, 'acc@1': 25.233644859813083, 'acc@5': 66.35514018691589}, 'Nuts': {'n': 104, 'acc@1': 15.384615384615385, 'acc@5': 56.730769230769226}, 'Spices': {'n': 107, 'acc@1': 11.214953271028037, 'acc@5': 49.532710280373834}, 'Vegetables': {'n': 103, 'acc@1': 12.62135922330097, 'acc@5': 48.54368932038835}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-222943-3a64b0/results.jsonl
2025-11-18T22:30:50,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d,transformer,False,25,100,90,32,0.001,42,,False,0.05,1.0,1,"{'train_windows': 2508, 'test_windows': 506, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d.pt,100,32,37.15415019762846,73.3201581027668,34.864469354175235,37.27344877344877,34.03676644796749,"{'Fruits': {'n': 106, 'acc@1': 38.67924528301887, 'acc@5': 76.41509433962264}, 'Herbs': {'n': 100, 'acc@1': 26.0, 'acc@5': 69.0}, 'Nuts': {'n': 100, 'acc@1': 44.0, 'acc@5': 77.0}, 'Spices': {'n': 100, 'acc@1': 42.0, 'acc@5': 79.0}, 'Vegetables': {'n': 100, 'acc@1': 35.0, 'acc@5': 65.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d/results.jsonl
2025-11-18T22:30:50,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d,transformer,False,25,100,90,32,0.001,42,,False,0.05,1.0,1,"{'train_windows': 2508, 'test_windows': 506, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d.pt,100,32,37.15415019762846,73.3201581027668,34.864469354175235,37.27344877344877,34.03676644796749,"{'Fruits': {'n': 106, 'acc@1': 38.67924528301887, 'acc@5': 76.41509433962264}, 'Herbs': {'n': 100, 'acc@1': 26.0, 'acc@5': 69.0}, 'Nuts': {'n': 100, 'acc@1': 44.0, 'acc@5': 77.0}, 'Spices': {'n': 100, 'acc@1': 42.0, 'acc@5': 79.0}, 'Vegetables': {'n': 100, 'acc@1': 35.0, 'acc@5': 65.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223019-35f10d/results.jsonl
2025-11-18T22:31:26,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda,transformer,False,0,100,90,32,0.003,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda.pt,100,32,19.397363465160076,53.10734463276836,22.933046887282586,19.99191919191919,17.429223698211153,"{'Fruits': {'n': 110, 'acc@1': 27.27272727272727, 'acc@5': 48.18181818181818}, 'Herbs': {'n': 107, 'acc@1': 24.299065420560748, 'acc@5': 73.83177570093457}, 'Nuts': {'n': 104, 'acc@1': 16.346153846153847, 'acc@5': 64.42307692307693}, 'Spices': {'n': 107, 'acc@1': 14.018691588785046, 'acc@5': 25.233644859813083}, 'Vegetables': {'n': 103, 'acc@1': 14.563106796116504, 'acc@5': 54.36893203883495}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda/results.jsonl
2025-11-18T22:31:26,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda,transformer,False,0,100,90,32,0.003,42,,False,0.05,1.0,1,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda.pt,100,32,19.397363465160076,53.10734463276836,22.933046887282586,19.99191919191919,17.429223698211153,"{'Fruits': {'n': 110, 'acc@1': 27.27272727272727, 'acc@5': 48.18181818181818}, 'Herbs': {'n': 107, 'acc@1': 24.299065420560748, 'acc@5': 73.83177570093457}, 'Nuts': {'n': 104, 'acc@1': 16.346153846153847, 'acc@5': 64.42307692307693}, 'Spices': {'n': 107, 'acc@1': 14.018691588785046, 'acc@5': 25.233644859813083}, 'Vegetables': {'n': 103, 'acc@1': 14.563106796116504, 'acc@5': 54.36893203883495}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223053-cabdda/results.jsonl
