NO2,C2H5OH,VOC,CO
41,67,104,783
41,67,104,783
41,67,104,782
41,67,104,782
41,67,104,782
41,67,103,781
40,67,104,781
41,67,103,780
40,67,103,780
41,67,103,779
40,67,103,779
40,67,103,778
40,66,103,778
40,67,103,777
40,67,102,778
40,67,103,778
38,67,102,777
40,67,102,777
40,67,102,777
40,67,102,778
40,67,102,778
40,67,102,779
40,67,102,779
40,67,101,779
39,67,101,779
39,67,101,779
39,67,102,779
40,67,102,779
40,67,101,779
39,67,102,779
39,67,102,780
39,67,101,780
39,67,102,780
39,67,102,780
39,67,101,780
39,67,101,780
39,67,101,781
39,67,101,781
39,67,101,781
39,67,101,781
39,67,101,781
39,67,101,782
39,67,100,781
39,67,101,781
39,67,101,781
39,67,100,781
39,67,101,781
38,67,100,781
39,67,100,782
38,67,100,782
39,67,100,781
38,67,101,782
39,68,101,782
38,67,101,782
38,67,101,783
39,67,101,784
38,67,100,783
38,68,101,783
39,67,100,784
39,67,100,784
39,68,100,784
38,67,100,784
39,68,101,785
39,68,100,785
39,68,100,786
38,68,100,786
39,68,100,786
39,68,100,786
38,68,100,786
38,68,100,786
39,68,100,787
39,68,100,787
39,68,100,788
39,68,100,788
39,68,100,789
39,68,101,789
39,68,100,788
39,68,100,789
39,67,100,788
39,68,100,789
39,68,100,789
39,68,100,789
39,67,100,789
39,68,100,789
39,68,100,789
39,68,100,790
39,67,100,789
39,67,100,789
39,68,99,790
39,68,100,790
39,68,99,790
39,67,100,789
39,68,100,790
39,68,100,790
39,67,100,790
39,68,100,791
39,68,100,791
39,68,100,791
39,68,100,791
39,68,100,791
39,68,100,791
39,68,100,791
38,68,100,791
39,68,100,790
39,68,99,790
39,68,100,791
39,68,100,791
39,68,100,792
39,68,100,791
39,68,100,792
39,67,100,792
39,68,100,792
39,68,100,792
39,68,100,792
39,68,100,792
39,68,100,792
39,68,100,792
39,68,100,792
39,68,100,794
39,68,100,794
39,68,100,794
39,69,100,794
39,68,100,794
38,68,100,795
39,68,99,794
39,68,99,794
39,68,100,795
39,68,100,795
40,68,100,795
40,68,100,795
39,68,100,795
39,68,100,795
39,68,100,796
39,68,100,795
39,68,99,795
39,68,100,795
40,68,100,795
39,68,100,796
39,68,99,796
39,68,100,797
39,69,100,797
40,68,100,798
39,68,100,798
39,69,100,799
39,69,100,799
39,68,100,798
40,68,100,798
39,69,100,798
39,68,100,798
39,68,100,797
40,69,100,798
39,68,100,798
39,68,100,798
39,68,100,799
40,68,100,799
39,69,99,798
40,68,100,799
40,69,100,799
40,69,100,798
40,69,99,799
39,68,100,799
40,69,100,801
40,69,100,801
40,69,101,801
40,68,100,801
40,68,99,800
40,69,100,800
40,68,100,800
40,69,100,800
40,69,100,800
40,68,100,799
40,69,100,800
40,68,100,799
40,68,100,800
40,68,100,798
40,69,100,799
40,69,100,799
40,69,100,799
40,68,100,799
40,69,100,799
40,69,100,800
40,69,100,800
40,68,100,800
40,69,100,800
40,69,100,800
40,69,100,800
40,69,100,800
40,69,100,801
40,69,101,801
40,69,100,801
40,69,101,801
40,69,100,802
40,69,100,802
41,69,100,801
41,69,100,801
41,69,100,801
41,69,100,801
41,69,99,801
40,69,100,801
41,69,100,799
40,69,100,801
40,68,100,800
41,69,100,800
40,69,100,801
40,69,100,800
41,69,100,801
40,69,100,801
41,68,100,802
41,69,100,802
40,69,101,802
40,69,101,803
41,69,100,803
41,69,100,804
40,69,100,804
41,69,101,804
41,69,100,804
41,69,101,804
41,69,101,803
40,69,100,803
41,69,100,803
41,69,100,802
40,68,100,802
41,69,100,801
41,69,101,801
41,69,100,802
41,69,100,802
41,69,101,803
41,69,100,804
41,69,100,804
41,69,101,804
41,69,100,803
41,69,100,803
41,69,100,803
