model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,34.77460901563937,73.5050597976081,36.78048825998369,34.965675180181606,33.2548950856224,25,50,42,0.0003,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225045-d2b93a,2025-11-18T22:51:46,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225045-d2b93a/results.jsonl
transformer,False,34.77460901563937,73.5050597976081,36.78048825998369,34.965675180181606,33.2548950856224,25,50,42,0.0003,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225045-d2b93a,2025-11-18T22:51:46,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225045-d2b93a/results.jsonl
transformer,False,30.726770929162832,71.20515179392825,30.186056842792503,30.793705536158782,27.947322215503785,25,50,42,0.001,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225255-04ec38,2025-11-18T22:53:57,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225255-04ec38/results.jsonl
transformer,False,30.726770929162832,71.20515179392825,30.186056842792503,30.793705536158782,27.947322215503785,25,50,42,0.001,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225255-04ec38,2025-11-18T22:53:57,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225255-04ec38/results.jsonl
transformer,False,29.7148114075437,67.1573137074517,35.37028093560633,29.554272351179158,27.527490693509492,25,50,42,0.003,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-225507-0c9731,2025-11-18T22:56:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-225507-0c9731/results.jsonl
transformer,False,29.7148114075437,67.1573137074517,35.37028093560633,29.554272351179158,27.527490693509492,25,50,42,0.003,32,90,SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-225507-0c9731,2025-11-18T22:56:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-225507-0c9731/results.jsonl
transformer,False,18.117854001759014,55.4089709762533,19.129772759563682,18.441031721901286,15.752614175962309,0,50,42,0.0003,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-224938-45cc2c,2025-11-18T22:50:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-224938-45cc2c/results.jsonl
transformer,False,18.117854001759014,55.4089709762533,19.129772759563682,18.441031721901286,15.752614175962309,0,50,42,0.0003,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-224938-45cc2c,2025-11-18T22:50:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-224938-45cc2c/results.jsonl
transformer,False,17.502198768689535,52.594547053649954,18.09792890070259,17.84320158102767,15.363087826148107,0,50,42,0.003,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-225400-0ca87d,2025-11-18T22:55:03,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-225400-0ca87d/results.jsonl
transformer,False,17.502198768689535,52.594547053649954,18.09792890070259,17.84320158102767,15.363087826148107,0,50,42,0.003,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-225400-0ca87d,2025-11-18T22:55:03,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-225400-0ca87d/results.jsonl
transformer,False,17.502198768689535,51.09938434476693,18.00260436354199,17.735427471079646,15.403206546852596,0,50,42,0.001,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225149-a37a49,2025-11-18T22:52:52,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225149-a37a49/results.jsonl
transformer,False,17.502198768689535,51.09938434476693,18.00260436354199,17.735427471079646,15.403206546852596,0,50,42,0.001,32,90,SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225149-a37a49,2025-11-18T22:52:52,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_1/SEL_heldoutday1_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225149-a37a49/results.jsonl
