NO2,C2H5OH,VOC,CO
366.0,722.0,485.0,295.0
363.0,719.0,481.0,302.0
361.0,717.0,478.0,317.0
359.0,714.0,475.0,329.0
358.0,712.0,472.0,330.0
357.0,710.0,470.0,340.0
355.0,707.0,466.0,361.0
356.0,707.0,465.0,383.0
355.0,704.0,462.0,394.0
355.0,703.0,461.0,403.0
354.0,702.0,459.0,415.0
356.0,701.0,458.0,425.0
355.0,698.0,456.0,436.0
355.0,698.0,455.0,445.0
355.0,698.0,454.0,456.0
356.0,696.0,451.0,468.0
357.0,696.0,450.0,479.0
358.0,696.0,450.0,485.0
359.0,694.0,449.0,492.0
361.0,695.0,448.0,500.0
361.0,694.0,448.0,508.0
364.0,694.0,447.0,512.0
367.0,694.0,447.0,518.0
368.0,694.0,447.0,524.0
370.0,694.0,447.0,531.0
372.0,694.0,448.0,535.0
374.0,695.0,448.0,541.0
376.0,695.0,448.0,546.0
378.0,695.0,448.0,550.0
380.0,695.0,448.0,552.0
382.0,696.0,450.0,556.0
383.0,696.0,449.0,560.0
387.0,696.0,450.0,562.0
388.0,697.0,450.0,567.0
391.0,698.0,452.0,568.0
393.0,699.0,452.0,572.0
395.0,699.0,453.0,572.0
397.0,700.0,453.0,573.0
399.0,701.0,453.0,577.0
401.0,701.0,454.0,579.0
402.0,702.0,455.0,581.0
405.0,702.0,455.0,584.0
407.0,704.0,457.0,586.0
409.0,705.0,457.0,587.0
412.0,705.0,459.0,589.0
413.0,706.0,459.0,591.0
415.0,707.0,460.0,592.0
417.0,707.0,462.0,595.0
419.0,708.0,462.0,596.0
420.0,710.0,463.0,598.0
423.0,710.0,463.0,599.0
424.0,711.0,465.0,602.0
426.0,712.0,466.0,602.0
428.0,713.0,467.0,603.0
430.0,713.0,468.0,604.0
431.0,715.0,469.0,605.0
433.0,715.0,470.0,607.0
435.0,717.0,470.0,607.0
436.0,717.0,472.0,608.0
438.0,718.0,473.0,610.0
439.0,719.0,473.0,609.0
440.0,720.0,475.0,612.0
442.0,720.0,476.0,610.0
444.0,722.0,477.0,612.0
445.0,722.0,478.0,614.0
445.0,723.0,479.0,613.0
448.0,724.0,479.0,614.0
449.0,725.0,480.0,615.0
450.0,726.0,481.0,616.0
452.0,727.0,483.0,618.0
453.0,728.0,484.0,617.0
453.0,728.0,484.0,617.0
455.0,729.0,485.0,618.0
457.0,730.0,487.0,620.0
458.0,731.0,487.0,619.0
459.0,731.0,488.0,620.0
460.0,733.0,489.0,621.0
461.0,733.0,490.0,623.0
462.0,734.0,491.0,620.0
462.0,734.0,492.0,621.0
463.0,735.0,492.0,622.0
464.0,737.0,493.0,622.0
465.0,736.0,494.0,623.0
466.0,738.0,495.0,624.0
467.0,738.0,496.0,624.0
468.0,738.0,496.0,624.0
469.0,740.0,497.0,625.0
469.0,740.0,498.0,626.0
470.0,740.0,499.0,625.0
470.0,741.0,500.0,624.0
