NO2,C2H5OH,VOC,CO
685.0,896.0,723.0,633.0
684.0,898.0,722.0,626.0
684.0,895.0,721.0,625.0
684.0,896.0,721.0,623.0
683.0,896.0,720.0,624.0
683.0,895.0,719.0,625.0
683.0,896.0,719.0,627.0
684.0,895.0,718.0,628.0
682.0,896.0,718.0,626.0
683.0,895.0,718.0,623.0
682.0,896.0,718.0,621.0
682.0,896.0,716.0,619.0
680.0,894.0,715.0,620.0
679.0,894.0,714.0,618.0
679.0,895.0,712.0,619.0
676.0,893.0,712.0,619.0
677.0,893.0,710.0,618.0
675.0,892.0,710.0,619.0
675.0,892.0,709.0,619.0
674.0,891.0,708.0,619.0
674.0,891.0,708.0,618.0
672.0,890.0,707.0,618.0
672.0,889.0,707.0,619.0
671.0,889.0,706.0,618.0
671.0,889.0,706.0,618.0
670.0,889.0,707.0,619.0
670.0,888.0,706.0,618.0
671.0,888.0,706.0,619.0
670.0,888.0,707.0,620.0
671.0,887.0,706.0,620.0
670.0,888.0,705.0,619.0
671.0,887.0,705.0,619.0
670.0,887.0,706.0,619.0
670.0,887.0,706.0,621.0
670.0,887.0,706.0,619.0
670.0,887.0,706.0,620.0
670.0,887.0,706.0,621.0
670.0,887.0,706.0,620.0
669.0,887.0,705.0,621.0
668.0,887.0,706.0,619.0
669.0,887.0,707.0,622.0
669.0,887.0,706.0,620.0
669.0,887.0,705.0,622.0
669.0,886.0,706.0,621.0
669.0,886.0,705.0,622.0
668.0,887.0,706.0,622.0
669.0,886.0,706.0,623.0
669.0,886.0,706.0,622.0
668.0,886.0,705.0,622.0
669.0,887.0,705.0,621.0
668.0,886.0,706.0,621.0
669.0,885.0,706.0,621.0
668.0,885.0,705.0,621.0
668.0,887.0,705.0,621.0
667.0,885.0,705.0,622.0
668.0,886.0,706.0,621.0
667.0,886.0,704.0,621.0
667.0,885.0,705.0,621.0
668.0,886.0,704.0,621.0
667.0,885.0,705.0,620.0
667.0,885.0,704.0,621.0
667.0,885.0,704.0,623.0
666.0,885.0,705.0,621.0
666.0,886.0,704.0,621.0
666.0,885.0,704.0,621.0
666.0,884.0,704.0,622.0
666.0,885.0,703.0,621.0
665.0,884.0,702.0,620.0
664.0,884.0,704.0,620.0
664.0,884.0,703.0,619.0
665.0,883.0,702.0,620.0
665.0,885.0,702.0,619.0
664.0,884.0,701.0,619.0
664.0,885.0,702.0,619.0
663.0,883.0,702.0,619.0
663.0,883.0,700.0,619.0
662.0,883.0,701.0,618.0
663.0,883.0,702.0,618.0
662.0,882.0,700.0,619.0
661.0,882.0,701.0,619.0
662.0,882.0,701.0,619.0
662.0,882.0,700.0,619.0
662.0,883.0,700.0,619.0
661.0,883.0,700.0,621.0
660.0,881.0,699.0,619.0
660.0,881.0,700.0,619.0
660.0,881.0,699.0,618.0
659.0,882.0,699.0,619.0
660.0,881.0,700.0,618.0
659.0,881.0,698.0,620.0
