NO2,C2H5OH,VOC,CO
48,77,112,750
48,77,112,749
47,77,110,748
47,77,110,748
48,77,110,747
47,77,110,747
47,77,110,747
47,77,110,747
47,76,110,746
47,76,109,746
47,76,109,747
46,76,109,746
47,76,109,746
47,76,109,746
47,76,109,747
47,76,109,746
46,77,108,748
46,76,109,747
46,76,109,748
46,75,108,748
46,76,108,748
45,75,108,748
46,75,108,748
46,76,108,748
46,75,108,749
46,76,108,748
45,76,107,749
46,75,107,748
45,76,107,749
46,76,108,749
46,76,108,749
45,76,107,749
45,76,107,749
45,76,107,749
45,76,107,749
45,76,107,750
45,76,107,750
45,76,107,750
45,76,106,751
45,75,107,751
44,76,107,751
45,76,107,751
45,76,107,751
45,76,107,751
45,76,107,751
45,76,106,751
44,76,106,751
45,76,106,751
45,76,106,751
45,75,106,752
45,76,106,751
45,76,107,751
44,76,106,751
45,76,106,751
44,76,106,751
45,75,106,752
45,76,107,752
45,76,107,752
45,76,107,753
44,76,107,752
45,76,107,753
45,76,106,752
45,75,106,752
45,76,106,752
44,76,106,752
45,76,106,752
44,76,106,753
45,76,106,753
44,76,106,753
44,76,106,753
45,76,106,752
44,76,106,753
45,76,106,752
45,76,106,752
45,75,106,752
45,76,105,752
45,76,106,752
44,76,106,752
45,76,106,752
45,76,105,752
45,76,106,752
45,76,105,752
45,76,106,752
45,76,106,752
45,76,106,752
45,76,105,751
45,75,106,752
44,76,106,752
44,76,106,751
44,76,105,751
45,75,105,752
45,75,105,752
44,76,105,751
44,76,106,752
45,76,105,751
45,75,106,752
45,75,105,751
45,75,106,751
44,76,106,751
44,76,105,752
45,76,105,751
45,75,105,751
45,76,106,751
45,76,105,752
44,75,105,752
45,76,105,750
44,76,105,751
44,75,105,751
44,76,106,751
44,76,106,751
44,75,105,751
45,76,105,752
45,75,105,751
45,75,104,751
44,75,105,751
45,75,105,751
45,75,104,751
45,76,105,752
45,76,105,752
44,75,105,751
44,76,105,752
45,75,105,752
45,76,105,752
44,76,106,752
44,75,106,751
45,76,105,752
45,76,105,752
45,76,106,753
45,75,105,753
45,75,105,753
45,75,105,753
45,76,106,753
45,76,106,753
45,76,106,753
45,76,105,753
45,76,105,753
45,76,106,753
45,75,105,752
45,75,105,753
45,76,105,753
45,75,106,751
44,76,106,752
45,75,105,752
45,75,105,752
45,76,106,752
45,75,105,752
45,75,105,752
45,76,105,753
45,75,105,753
45,75,105,752
45,75,106,753
45,75,105,753
44,76,105,753
45,76,105,751
45,75,105,752
45,76,106,753
45,76,105,753
45,76,106,753
45,75,105,753
45,76,105,753
45,75,106,753
45,75,106,753
45,75,106,754
46,75,106,754
45,75,106,755
45,75,106,755
45,76,106,754
45,75,106,754
45,75,106,754
45,75,105,754
45,75,106,755
45,76,106,756
45,76,106,757
46,76,107,757
45,76,107,756
46,75,107,756
46,76,107,756
45,75,106,756
45,76,106,756
46,75,107,756
45,75,106,755
46,76,106,755
46,75,106,755
45,76,106,755
45,76,106,756
45,75,106,755
44,76,106,755
46,76,106,755
46,76,106,756
46,76,106,757
45,76,107,756
46,76,107,757
46,76,107,757
46,76,106,758
46,76,107,757
46,76,107,757
46,75,107,757
46,76,107,757
46,76,107,757
46,76,107,758
46,75,107,756
46,76,107,757
46,76,107,756
46,76,107,756
46,76,107,756
46,76,107,755
46,76,107,756
46,75,106,756
46,75,106,756
46,76,107,756
47,76,107,756
47,76,107,755
46,76,107,755
47,76,106,756
46,76,107,756
46,76,107,756
46,75,106,756
47,76,107,757
47,76,107,757
47,76,107,756
46,76,107,756
47,76,107,756
46,76,106,756
47,76,107,755
47,76,107,756
47,76,107,756
46,75,107,757
47,76,107,756
47,76,108,756
47,75,107,756
47,76,108,757
47,76,107,756
47,76,107,757
47,76,107,756
47,76,107,756
46,76,107,756
46,76,107,756
46,76,107,756
47,76,108,755
47,76,107,756
46,76,107,756
47,76,108,756
47,76,107,757
47,76,108,756
46,75,107,756
47,75,107,756
47,76,107,756
47,76,107,755
47,76,108,755
47,76,108,756
47,76,108,755
47,76,108,756
47,76,108,756
46,76,108,755
46,76,107,755
47,75,107,756
47,76,108,756
47,76,108,756
47,76,108,756
47,76,108,757
47,76,107,756
47,76,108,756
47,76,108,757
47,76,108,756
47,76,108,756
47,76,108,756
47,76,108,756
47,76,108,757
47,76,108,757
47,77,108,757
47,76,108,758
47,76,108,757
48,76,109,757
47,76,108,757
47,76,108,757
48,76,108,756
48,76,108,756
47,76,108,756
47,76,108,756
48,76,108,757
47,76,108,757
47,76,108,757
48,76,109,756
47,75,108,756
48,76,108,756
48,77,107,755
48,76,107,755
48,76,107,755
48,76,108,756
48,76,108,757
47,76,108,757
48,76,108,756
47,76,109,756
47,76,108,756
48,76,108,756
47,76,108,756
48,76,108,756
48,76,108,756
48,76,107,756
48,76,108,756
47,76,108,756
48,76,108,756
48,76,108,756
47,76,108,756
48,76,108,755
48,77,108,755
48,76,108,755
47,76,108,755
48,76,108,755
47,76,108,755
48,76,108,756
48,76,109,755
48,76,109,756
48,76,109,756
48,77,109,756
48,77,108,756
48,77,109,755
48,76,108,757
47,76,108,757
48,76,109,756
48,76,108,755
47,76,108,756
48,76,108,756
47,77,108,756
48,76,109,757
48,76,108,757
48,77,109,756
48,76,108,758
48,76,109,757
48,77,108,758
48,76,109,757
48,76,109,756
47,76,109,756
48,76,109,756
47,76,108,756
48,76,109,756
48,76,108,756
48,76,109,756
48,76,109,755
48,76,108,756
48,77,109,756
48,76,109,755
48,76,109,755
48,76,108,754
48,77,109,755
48,76,109,755
48,76,109,755
48,76,108,755
48,76,109,755
48,77,108,756
48,77,109,756
48,77,109,755
48,77,109,756
48,77,109,756
48,76,109,756
48,76,109,756
48,76,109,756
48,76,109,755
47,76,108,755
47,76,109,755
47,76,109,756
48,76,109,756
48,77,109,756
48,76,109,757
48,76,108,756
48,76,108,756
48,76,108,756
48,76,109,756
48,76,109,757
49,77,109,756
48,76,109,756
48,76,109,756
48,77,109,756
48,77,109,756
48,77,109,756
48,76,109,756
48,77,109,756
48,76,109,756
48,77,109,755
49,77,109,756
48,77,109,754
48,77,109,755
48,76,109,755
48,76,109,755
49,76,109,755
48,77,109,755
48,76,109,755
49,77,109,755
48,76,109,755
49,77,109,755
49,76,109,755
48,77,109,755
48,76,109,756
49,77,109,756
49,77,110,756
49,77,110,756
49,76,109,756
49,76,110,757
48,76,109,756
49,77,109,756
48,77,110,756
49,77,109,757
49,76,110,757
49,76,110,757
48,77,110,758
48,77,110,757
49,76,110,758
49,77,109,757
49,77,110,757
49,77,110,756
49,77,109,757
49,76,109,757
48,77,110,757
48,76,110,757
49,76,109,758
49,76,109,757
49,77,109,756
48,76,109,757
48,76,110,756
49,77,110,756
49,77,110,757
48,76,110,756
49,77,110,757
49,76,109,756
49,77,109,756
49,76,110,757
49,76,109,756
49,77,110,757
49,76,110,757
49,76,110,757
49,77,110,756
48,77,110,757
49,77,110,757
48,76,110,757
49,77,109,756
49,77,110,756
48,77,110,756
49,76,110,757
49,77,110,756
49,76,110,757
49,77,111,758
49,77,110,758
49,77,111,759
49,77,111,758
49,76,111,758
49,77,111,759
49,77,110,759
49,76,111,759
49,77,110,759
49,77,111,759
49,77,111,759
49,76,111,759
49,77,111,759
49,77,110,759
49,77,110,759
49,77,111,759
49,76,111,759
49,76,110,759
49,77,111,758
49,77,111,758
49,77,110,758
49,76,111,757
49,76,110,758
49,77,110,758
49,77,111,759
49,77,110,758
49,77,111,758
49,77,110,758
48,77,110,758
49,77,111,759
49,77,110,758
48,77,111,758
49,77,110,758
48,77,110,758
49,77,111,758
49,77,111,758
49,77,111,759
49,77,110,758
49,77,111,759
49,77,111,759
49,77,111,759
49,77,111,759
49,76,112,760
50,77,111,760
49,76,111,759
49,77,111,759
49,77,111,760
50,77,110,759
49,77,111,759
49,77,111,759
49,77,111,759
49,77,111,758
49,77,110,759
49,76,110,759
49,77,110,758
50,77,110,758
49,77,111,758
49,77,110,758
49,77,111,758
50,77,111,758
49,77,111,758
49,77,111,758
49,77,111,759
49,77,111,758
49,77,111,758
49,77,111,758
49,77,111,757
49,77,111,758
50,76,111,758
49,77,111,758
50,77,110,757
49,77,111,758
49,76,111,758
49,77,111,758
49,77,111,758
49,76,111,758
49,77,111,758
49,77,110,758
49,77,111,758
49,76,111,759
50,77,111,758
49,77,111,758
49,77,111,758
49,77,111,757
49,77,111,757
50,77,111,758
49,77,111,758
49,77,111,758
50,76,111,758
49,76,111,759
49,77,111,758
49,77,111,758
49,77,111,758
49,77,111,758
50,77,111,758
49,77,112,759
50,77,111,758
49,77,111,758
50,77,110,758
50,77,111,758
49,77,112,759
50,77,111,758
50,77,111,759
49,77,111,758
49,77,111,758
50,77,111,759
50,77,111,758
49,77,111,759
50,77,111,758
49,77,110,759
50,77,112,759
49,76,111,758
50,76,111,758
49,77,111,758
50,77,112,757
49,77,111,758
49,77,111,758
49,76,112,758
49,77,111,757
50,77,112,757
50,76,112,758
50,77,112,757
49,77,111,758
49,77,111,758
49,77,111,758
49,77,111,757
50,77,111,758
50,77,111,757
50,77,112,758
50,77,112,757
50,77,111,756
49,77,111,756
49,77,111,757
50,76,111,756
49,77,111,756
49,77,112,757
50,77,112,756
50,76,111,757
49,77,111,756
50,77,111,756
50,77,111,757
49,77,111,757
50,77,112,756
50,77,112,756
50,77,111,756
50,77,111,757
49,77,112,756
50,77,111,756
49,77,111,757
49,77,111,757
50,77,111,756
49,77,112,757
50,77,112,757
49,77,111,756
50,76,111,757
50,77,111,756
50,77,111,757
49,76,110,753
