NO2,C2H5OH,VOC,CO
832.0,907.0,848.0,707.0
830.0,906.0,847.0,654.0
827.0,904.0,845.0,655.0
825.0,902.0,845.0,690.0
824.0,902.0,845.0,722.0
824.0,902.0,847.0,740.0
825.0,903.0,848.0,747.0
826.0,903.0,849.0,745.0
826.0,903.0,849.0,727.0
825.0,903.0,848.0,641.0
826.0,902.0,846.0,613.0
827.0,903.0,843.0,623.0
828.0,903.0,842.0,614.0
830.0,903.0,841.0,660.0
831.0,903.0,843.0,640.0
831.0,903.0,841.0,671.0
830.0,902.0,843.0,714.0
831.0,903.0,844.0,723.0
829.0,903.0,845.0,731.0
828.0,903.0,846.0,741.0
828.0,903.0,847.0,734.0
828.0,903.0,846.0,718.0
829.0,903.0,846.0,682.0
830.0,904.0,844.0,643.0
832.0,904.0,843.0,618.0
833.0,904.0,840.0,613.0
833.0,904.0,841.0,624.0
833.0,903.0,840.0,669.0
833.0,903.0,840.0,693.0
832.0,904.0,842.0,699.0
834.0,905.0,842.0,684.0
834.0,905.0,843.0,667.0
835.0,904.0,840.0,621.0
836.0,905.0,840.0,592.0
836.0,906.0,839.0,618.0
836.0,905.0,839.0,615.0
835.0,905.0,838.0,613.0
834.0,905.0,839.0,646.0
833.0,902.0,840.0,657.0
832.0,902.0,841.0,673.0
830.0,901.0,840.0,682.0
830.0,902.0,842.0,702.0
829.0,901.0,842.0,721.0
829.0,901.0,843.0,709.0
829.0,901.0,843.0,650.0
829.0,902.0,841.0,600.0
831.0,901.0,841.0,610.0
832.0,902.0,839.0,644.0
833.0,903.0,840.0,711.0
834.0,903.0,843.0,753.0
833.0,903.0,844.0,755.0
831.0,902.0,845.0,756.0
831.0,903.0,847.0,741.0
830.0,902.0,847.0,728.0
830.0,902.0,847.0,737.0
830.0,904.0,847.0,749.0
831.0,905.0,847.0,756.0
832.0,906.0,848.0,758.0
832.0,907.0,849.0,754.0
833.0,907.0,849.0,738.0
