NO2,C2H5OH,VOC,CO
283.0,330.0,188.0,176.0
285.0,331.0,189.0,175.0
283.0,332.0,189.0,176.0
282.0,334.0,190.0,177.0
281.0,334.0,191.0,178.0
280.0,335.0,191.0,179.0
278.0,337.0,192.0,180.0
278.0,337.0,192.0,181.0
279.0,339.0,193.0,183.0
277.0,340.0,193.0,184.0
272.0,342.0,195.0,187.0
272.0,343.0,196.0,190.0
272.0,345.0,196.0,193.0
273.0,346.0,198.0,196.0
276.0,348.0,198.0,200.0
277.0,352.0,200.0,205.0
279.0,354.0,201.0,207.0
284.0,358.0,202.0,210.0
287.0,360.0,204.0,213.0
290.0,363.0,205.0,214.0
291.0,367.0,207.0,217.0
294.0,369.0,208.0,220.0
296.0,372.0,211.0,224.0
299.0,376.0,212.0,227.0
302.0,381.0,214.0,230.0
305.0,384.0,216.0,235.0
309.0,388.0,218.0,238.0
311.0,393.0,221.0,241.0
315.0,398.0,223.0,244.0
318.0,402.0,226.0,248.0
320.0,408.0,228.0,251.0
324.0,413.0,232.0,256.0
323.0,419.0,235.0,259.0
326.0,425.0,238.0,263.0
331.0,431.0,241.0,268.0
333.0,436.0,245.0,272.0
338.0,443.0,249.0,275.0
341.0,450.0,252.0,279.0
344.0,455.0,256.0,281.0
348.0,462.0,260.0,283.0
355.0,468.0,265.0,284.0
357.0,474.0,270.0,284.0
360.0,478.0,274.0,283.0
363.0,484.0,277.0,283.0
366.0,489.0,280.0,284.0
367.0,494.0,284.0,285.0
370.0,500.0,288.0,286.0
372.0,504.0,291.0,287.0
373.0,509.0,294.0,289.0
375.0,513.0,299.0,289.0
376.0,517.0,303.0,289.0
373.0,521.0,306.0,291.0
374.0,526.0,310.0,294.0
376.0,530.0,314.0,296.0
378.0,534.0,317.0,298.0
379.0,537.0,321.0,300.0
380.0,541.0,325.0,303.0
381.0,545.0,329.0,304.0
383.0,549.0,332.0,306.0
384.0,552.0,337.0,308.0
385.0,556.0,340.0,309.0
387.0,558.0,343.0,309.0
387.0,562.0,348.0,310.0
388.0,565.0,351.0,312.0
389.0,567.0,354.0,313.0
391.0,570.0,359.0,314.0
393.0,574.0,362.0,315.0
394.0,576.0,365.0,316.0
395.0,580.0,370.0,316.0
397.0,583.0,373.0,317.0
398.0,584.0,377.0,316.0
399.0,588.0,380.0,316.0
400.0,590.0,382.0,317.0
403.0,592.0,386.0,316.0
404.0,595.0,388.0,315.0
405.0,597.0,392.0,316.0
406.0,598.0,395.0,316.0
407.0,601.0,397.0,316.0
409.0,603.0,400.0,317.0
410.0,605.0,403.0,316.0
410.0,607.0,405.0,317.0
411.0,608.0,407.0,316.0
409.0,610.0,410.0,315.0
407.0,611.0,411.0,315.0
407.0,614.0,413.0,316.0
407.0,614.0,415.0,316.0
407.0,616.0,418.0,316.0
407.0,617.0,419.0,316.0
406.0,618.0,421.0,316.0
407.0,620.0,423.0,317.0
