NO2,C2H5OH,VOC,CO
584.0,726.0,525.0,158.0
584.0,725.0,526.0,158.0
583.0,724.0,525.0,158.0
582.0,725.0,524.0,158.0
582.0,725.0,525.0,158.0
583.0,725.0,525.0,157.0
583.0,725.0,525.0,156.0
582.0,725.0,524.0,155.0
582.0,723.0,524.0,153.0
582.0,723.0,523.0,153.0
581.0,723.0,522.0,153.0
581.0,722.0,522.0,153.0
581.0,723.0,522.0,153.0
580.0,722.0,521.0,153.0
580.0,722.0,521.0,153.0
580.0,722.0,520.0,154.0
580.0,723.0,520.0,153.0
580.0,722.0,521.0,152.0
580.0,721.0,520.0,152.0
580.0,721.0,520.0,152.0
579.0,721.0,520.0,154.0
580.0,722.0,520.0,153.0
579.0,721.0,520.0,154.0
579.0,721.0,520.0,153.0
579.0,720.0,520.0,153.0
579.0,722.0,520.0,154.0
579.0,721.0,519.0,153.0
579.0,721.0,519.0,152.0
580.0,720.0,518.0,153.0
579.0,720.0,519.0,153.0
580.0,720.0,519.0,152.0
579.0,720.0,519.0,153.0
579.0,719.0,518.0,152.0
578.0,719.0,519.0,152.0
578.0,719.0,518.0,152.0
579.0,719.0,518.0,153.0
578.0,718.0,518.0,152.0
577.0,719.0,518.0,153.0
578.0,718.0,518.0,153.0
577.0,718.0,517.0,152.0
578.0,719.0,517.0,153.0
578.0,719.0,518.0,154.0
578.0,717.0,517.0,154.0
578.0,717.0,518.0,154.0
578.0,718.0,517.0,155.0
579.0,718.0,517.0,154.0
578.0,718.0,518.0,154.0
578.0,719.0,518.0,155.0
578.0,718.0,518.0,154.0
578.0,719.0,518.0,154.0
578.0,718.0,518.0,155.0
578.0,718.0,517.0,155.0
578.0,718.0,517.0,154.0
577.0,719.0,518.0,154.0
578.0,718.0,517.0,153.0
577.0,717.0,516.0,152.0
577.0,717.0,517.0,152.0
576.0,717.0,517.0,152.0
576.0,717.0,516.0,153.0
575.0,717.0,517.0,153.0
