timestamp_ms,NO2,C2H5CH,VOC,CO
0.0,653.0,718.0,686.0,184.0
100.0,654.0,717.0,688.0,185.0
200.0,655.0,718.0,689.0,185.0
300.0,657.0,718.0,691.0,186.0
400.0,658.0,718.0,692.0,186.0
500.0,659.0,717.0,692.0,187.0
600.0,660.0,719.0,695.0,188.0
700.0,660.0,718.0,696.0,188.0
800.0,660.0,718.0,696.0,188.0
900.0,662.0,718.0,698.0,188.0
1000.0,661.0,718.0,699.0,188.0
1100.0,661.0,718.0,700.0,188.0
1200.0,662.0,718.0,700.0,188.0
1300.0,662.0,717.0,700.0,188.0
1400.0,662.0,717.0,701.0,188.0
1500.0,664.0,718.0,702.0,187.0
1600.0,664.0,718.0,703.0,187.0
1700.0,664.0,717.0,703.0,187.0
1800.0,665.0,717.0,703.0,187.0
1900.0,666.0,717.0,704.0,186.0
2000.0,666.0,718.0,704.0,186.0
2100.0,667.0,719.0,705.0,187.0
2200.0,668.0,718.0,706.0,187.0
2300.0,670.0,719.0,706.0,187.0
2400.0,670.0,718.0,707.0,188.0
2500.0,672.0,719.0,708.0,188.0
2600.0,672.0,720.0,709.0,189.0
2700.0,674.0,720.0,709.0,189.0
2800.0,673.0,720.0,710.0,190.0
2900.0,674.0,721.0,712.0,190.0
3000.0,674.0,720.0,713.0,191.0
3100.0,675.0,722.0,713.0,191.0
3200.0,676.0,720.0,714.0,191.0
3300.0,676.0,721.0,715.0,191.0
3400.0,676.0,721.0,715.0,192.0
3500.0,676.0,722.0,716.0,192.0
3600.0,677.0,722.0,717.0,193.0
3700.0,677.0,722.0,717.0,193.0
3800.0,676.0,722.0,718.0,193.0
3900.0,677.0,721.0,719.0,193.0
4000.0,678.0,722.0,720.0,192.0
4100.0,678.0,722.0,720.0,194.0
4200.0,678.0,722.0,721.0,194.0
4300.0,679.0,722.0,721.0,194.0
4400.0,681.0,722.0,723.0,195.0
4500.0,682.0,724.0,724.0,195.0
4600.0,684.0,723.0,725.0,196.0
4700.0,685.0,725.0,725.0,197.0
4800.0,687.0,725.0,726.0,198.0
4900.0,689.0,725.0,728.0,199.0
5000.0,690.0,727.0,729.0,200.0
5100.0,692.0,727.0,730.0,200.0
5200.0,693.0,728.0,731.0,201.0
5300.0,693.0,728.0,730.0,202.0
5400.0,694.0,729.0,732.0,202.0
5500.0,694.0,729.0,732.0,203.0
5600.0,694.0,730.0,734.0,203.0
5700.0,695.0,730.0,734.0,204.0
5800.0,695.0,730.0,735.0,203.0
5900.0,695.0,731.0,734.0,203.0
6000.0,695.0,731.0,735.0,203.0
6100.0,696.0,731.0,735.0,203.0
6200.0,695.0,732.0,735.0,202.0
6300.0,695.0,733.0,736.0,203.0
6400.0,696.0,732.0,736.0,203.0
6500.0,696.0,733.0,737.0,204.0
6600.0,697.0,734.0,736.0,202.0
6700.0,697.0,733.0,737.0,204.0
6800.0,698.0,734.0,738.0,204.0
6900.0,698.0,735.0,739.0,204.0
7000.0,698.0,734.0,739.0,205.0
7100.0,699.0,735.0,738.0,205.0
7200.0,699.0,735.0,740.0,205.0
7300.0,699.0,736.0,740.0,206.0
7400.0,699.0,736.0,740.0,207.0
7500.0,700.0,736.0,741.0,208.0
7600.0,701.0,738.0,742.0,208.0
7700.0,701.0,737.0,742.0,208.0
7800.0,702.0,737.0,742.0,210.0
7900.0,701.0,738.0,743.0,210.0
8000.0,702.0,737.0,744.0,210.0
8100.0,702.0,739.0,744.0,212.0
8200.0,703.0,737.0,744.0,212.0
8300.0,702.0,738.0,745.0,214.0
8400.0,702.0,737.0,746.0,213.0
8500.0,700.0,737.0,745.0,213.0
8600.0,700.0,737.0,745.0,214.0
8700.0,699.0,736.0,746.0,213.0
8800.0,699.0,736.0,745.0,211.0
8900.0,697.0,736.0,746.0,212.0
9000.0,697.0,735.0,746.0,211.0
9100.0,696.0,735.0,745.0,211.0
9200.0,694.0,734.0,745.0,210.0
9300.0,694.0,733.0,745.0,209.0
9400.0,694.0,734.0,745.0,208.0
9500.0,693.0,733.0,744.0,208.0
9600.0,693.0,733.0,744.0,207.0
9700.0,694.0,732.0,744.0,206.0
9800.0,694.0,731.0,744.0,206.0
9900.0,694.0,732.0,744.0,207.0
10000.0,695.0,732.0,744.0,206.0
10100.0,696.0,732.0,744.0,206.0
10200.0,697.0,732.0,744.0,207.0
10300.0,697.0,733.0,743.0,207.0
10400.0,699.0,733.0,745.0,207.0
10500.0,699.0,734.0,744.0,208.0
10600.0,700.0,735.0,744.0,209.0
10700.0,701.0,736.0,745.0,209.0
10800.0,702.0,736.0,744.0,210.0
10900.0,703.0,738.0,746.0,212.0
11000.0,703.0,738.0,745.0,213.0
11100.0,703.0,738.0,746.0,212.0
11200.0,703.0,739.0,746.0,214.0
11300.0,704.0,740.0,746.0,214.0
11400.0,704.0,742.0,747.0,214.0
11500.0,703.0,741.0,747.0,214.0
11600.0,704.0,741.0,748.0,216.0
11700.0,705.0,742.0,747.0,216.0
11800.0,704.0,742.0,749.0,216.0
11900.0,705.0,743.0,748.0,217.0
12000.0,705.0,743.0,750.0,217.0
12100.0,704.0,744.0,749.0,217.0
12200.0,706.0,744.0,749.0,218.0
12300.0,706.0,744.0,750.0,219.0
12400.0,706.0,745.0,751.0,220.0
12500.0,706.0,746.0,751.0,219.0
12600.0,707.0,746.0,751.0,220.0
12700.0,707.0,747.0,752.0,220.0
12800.0,706.0,747.0,752.0,220.0
12900.0,706.0,747.0,752.0,220.0
13000.0,707.0,748.0,752.0,220.0
13100.0,707.0,748.0,753.0,220.0
13200.0,707.0,750.0,752.0,218.0
13300.0,705.0,750.0,753.0,218.0
13400.0,706.0,750.0,753.0,219.0
13500.0,707.0,750.0,753.0,217.0
13600.0,706.0,751.0,752.0,218.0
13700.0,706.0,751.0,752.0,217.0
13800.0,706.0,750.0,753.0,217.0
13900.0,706.0,752.0,752.0,215.0
14000.0,706.0,752.0,753.0,215.0
14100.0,705.0,752.0,752.0,215.0
14200.0,707.0,752.0,752.0,215.0
14300.0,706.0,753.0,752.0,215.0
14400.0,706.0,754.0,753.0,214.0
14500.0,705.0,753.0,752.0,214.0
14600.0,705.0,753.0,752.0,214.0
14700.0,705.0,754.0,752.0,213.0
14800.0,703.0,753.0,751.0,212.0
14900.0,702.0,753.0,751.0,211.0
15000.0,699.0,752.0,751.0,210.0
15100.0,698.0,751.0,751.0,209.0
15200.0,696.0,751.0,749.0,208.0
15300.0,694.0,749.0,748.0,207.0
15400.0,692.0,749.0,748.0,205.0
15500.0,690.0,747.0,747.0,204.0
15600.0,688.0,747.0,746.0,203.0
15700.0,686.0,745.0,744.0,202.0
15800.0,683.0,746.0,744.0,200.0
15900.0,682.0,744.0,744.0,199.0
16000.0,680.0,743.0,742.0,198.0
16100.0,678.0,742.0,741.0,196.0
16200.0,676.0,741.0,741.0,196.0
16300.0,674.0,740.0,738.0,194.0
16400.0,671.0,739.0,737.0,193.0
