NO2,C2H5OH,VOC,CO
129.0,181.0,109.0,193.0
130.0,183.0,109.0,203.0
129.0,182.0,110.0,215.0
129.0,184.0,110.0,226.0
131.0,185.0,110.0,235.0
130.0,185.0,111.0,256.0
130.0,186.0,111.0,264.0
131.0,188.0,113.0,266.0
132.0,188.0,112.0,257.0
133.0,187.0,113.0,245.0
132.0,187.0,112.0,234.0
131.0,188.0,112.0,236.0
132.0,189.0,113.0,245.0
132.0,190.0,114.0,251.0
132.0,190.0,114.0,255.0
132.0,189.0,113.0,233.0
132.0,190.0,114.0,220.0
133.0,190.0,113.0,222.0
132.0,189.0,113.0,206.0
133.0,190.0,113.0,198.0
135.0,190.0,114.0,198.0
135.0,191.0,113.0,201.0
136.0,193.0,114.0,203.0
136.0,193.0,115.0,202.0
138.0,194.0,114.0,198.0
138.0,195.0,115.0,198.0
140.0,196.0,115.0,197.0
139.0,196.0,115.0,197.0
139.0,196.0,115.0,193.0
139.0,196.0,115.0,188.0
