NO2,C2H5OH,VOC,CO
147.0,239.0,149.0,159.0
148.0,238.0,150.0,158.0
148.0,239.0,150.0,159.0
149.0,239.0,151.0,160.0
149.0,239.0,150.0,161.0
150.0,239.0,151.0,159.0
152.0,239.0,150.0,158.0
153.0,240.0,151.0,158.0
151.0,239.0,151.0,158.0
151.0,239.0,151.0,158.0
149.0,238.0,151.0,156.0
149.0,238.0,150.0,152.0
147.0,238.0,149.0,150.0
147.0,237.0,149.0,150.0
146.0,237.0,149.0,149.0
145.0,236.0,150.0,148.0
144.0,235.0,149.0,147.0
143.0,235.0,148.0,145.0
143.0,233.0,148.0,144.0
141.0,233.0,147.0,143.0
141.0,233.0,148.0,145.0
142.0,234.0,147.0,146.0
145.0,234.0,147.0,150.0
147.0,234.0,147.0,150.0
147.0,232.0,147.0,146.0
146.0,233.0,146.0,142.0
148.0,234.0,147.0,144.0
149.0,233.0,147.0,150.0
149.0,234.0,148.0,148.0
150.0,233.0,148.0,150.0
150.0,233.0,148.0,151.0
150.0,233.0,147.0,149.0
149.0,232.0,148.0,148.0
147.0,232.0,148.0,147.0
146.0,232.0,147.0,145.0
146.0,232.0,147.0,147.0
145.0,231.0,146.0,145.0
143.0,230.0,147.0,145.0
142.0,229.0,146.0,144.0
141.0,229.0,145.0,143.0
141.0,228.0,145.0,142.0
140.0,228.0,144.0,142.0
138.0,227.0,144.0,142.0
138.0,226.0,144.0,143.0
138.0,227.0,144.0,144.0
138.0,227.0,144.0,145.0
138.0,227.0,145.0,147.0
138.0,228.0,146.0,149.0
141.0,227.0,145.0,150.0
139.0,227.0,145.0,147.0
140.0,226.0,144.0,143.0
139.0,226.0,144.0,143.0
140.0,226.0,144.0,141.0
143.0,226.0,143.0,144.0
146.0,227.0,146.0,157.0
150.0,229.0,146.0,168.0
152.0,230.0,147.0,174.0
154.0,232.0,147.0,174.0
157.0,233.0,148.0,173.0
160.0,234.0,149.0,171.0
