NO2,C2H5OH,VOC,CO
311.0,444.0,292.0,154.0
312.0,446.0,294.0,161.0
314.0,448.0,295.0,168.0
316.0,450.0,296.0,179.0
317.0,454.0,298.0,190.0
320.0,456.0,299.0,200.0
321.0,458.0,302.0,210.0
323.0,460.0,303.0,217.0
319.0,463.0,305.0,225.0
321.0,465.0,306.0,231.0
322.0,467.0,308.0,236.0
323.0,468.0,310.0,240.0
323.0,471.0,310.0,245.0
325.0,472.0,312.0,249.0
326.0,474.0,313.0,253.0
327.0,475.0,314.0,256.0
331.0,477.0,316.0,259.0
328.0,479.0,316.0,264.0
329.0,481.0,318.0,268.0
330.0,482.0,320.0,271.0
331.0,484.0,320.0,273.0
331.0,486.0,321.0,275.0
331.0,487.0,323.0,278.0
333.0,489.0,324.0,279.0
333.0,490.0,324.0,280.0
334.0,491.0,326.0,283.0
334.0,492.0,327.0,285.0
337.0,493.0,328.0,286.0
339.0,495.0,328.0,289.0
339.0,496.0,330.0,290.0
340.0,497.0,331.0,292.0
341.0,498.0,332.0,295.0
337.0,499.0,333.0,296.0
338.0,500.0,334.0,297.0
338.0,502.0,334.0,298.0
337.0,503.0,336.0,299.0
337.0,504.0,337.0,300.0
338.0,505.0,338.0,300.0
339.0,505.0,338.0,301.0
338.0,507.0,338.0,301.0
339.0,507.0,340.0,301.0
340.0,508.0,341.0,301.0
340.0,509.0,340.0,301.0
340.0,509.0,342.0,301.0
341.0,510.0,342.0,301.0
341.0,511.0,343.0,302.0
341.0,511.0,343.0,302.0
341.0,513.0,344.0,303.0
342.0,512.0,345.0,304.0
343.0,513.0,347.0,304.0
343.0,514.0,347.0,305.0
343.0,514.0,347.0,304.0
343.0,514.0,348.0,305.0
344.0,516.0,348.0,305.0
344.0,517.0,348.0,306.0
344.0,516.0,349.0,306.0
344.0,518.0,349.0,305.0
346.0,518.0,350.0,306.0
345.0,518.0,350.0,306.0
345.0,518.0,351.0,307.0
