NO2,C2H5OH,VOC,CO
333.0,501.0,336.0,303.0
333.0,501.0,336.0,304.0
334.0,502.0,337.0,305.0
338.0,501.0,336.0,304.0
337.0,501.0,337.0,304.0
337.0,502.0,337.0,305.0
338.0,502.0,337.0,304.0
338.0,502.0,337.0,305.0
339.0,502.0,337.0,304.0
339.0,502.0,338.0,305.0
334.0,503.0,337.0,304.0
334.0,502.0,338.0,303.0
334.0,502.0,338.0,305.0
335.0,502.0,338.0,304.0
333.0,502.0,337.0,304.0
334.0,502.0,337.0,303.0
334.0,502.0,338.0,303.0
334.0,502.0,337.0,302.0
334.0,501.0,338.0,303.0
335.0,502.0,337.0,303.0
335.0,502.0,338.0,303.0
335.0,501.0,337.0,303.0
334.0,502.0,337.0,303.0
334.0,501.0,337.0,302.0
335.0,502.0,337.0,302.0
334.0,502.0,337.0,302.0
335.0,501.0,338.0,302.0
335.0,502.0,337.0,302.0
334.0,502.0,338.0,302.0
335.0,502.0,338.0,301.0
335.0,501.0,337.0,300.0
335.0,501.0,338.0,301.0
335.0,501.0,338.0,301.0
335.0,502.0,337.0,302.0
334.0,501.0,337.0,301.0
335.0,501.0,337.0,301.0
334.0,502.0,337.0,302.0
335.0,502.0,337.0,301.0
335.0,502.0,338.0,302.0
335.0,502.0,337.0,301.0
339.0,502.0,337.0,301.0
339.0,502.0,338.0,301.0
339.0,502.0,338.0,301.0
340.0,502.0,337.0,301.0
340.0,502.0,337.0,301.0
340.0,502.0,339.0,301.0
336.0,502.0,337.0,301.0
336.0,502.0,337.0,302.0
335.0,502.0,338.0,301.0
335.0,502.0,338.0,302.0
334.0,502.0,339.0,301.0
335.0,502.0,337.0,302.0
335.0,503.0,339.0,301.0
335.0,502.0,338.0,300.0
336.0,502.0,339.0,300.0
335.0,502.0,338.0,300.0
335.0,502.0,337.0,300.0
335.0,503.0,338.0,299.0
335.0,502.0,338.0,299.0
335.0,502.0,338.0,299.0
336.0,502.0,338.0,298.0
336.0,502.0,337.0,300.0
335.0,502.0,338.0,299.0
336.0,501.0,338.0,298.0
335.0,501.0,337.0,299.0
335.0,502.0,336.0,299.0
334.0,502.0,337.0,299.0
335.0,501.0,337.0,299.0
335.0,502.0,337.0,301.0
336.0,502.0,338.0,300.0
335.0,502.0,337.0,300.0
335.0,502.0,338.0,301.0
335.0,502.0,337.0,300.0
335.0,501.0,338.0,301.0
335.0,503.0,337.0,301.0
335.0,502.0,337.0,301.0
336.0,502.0,338.0,301.0
335.0,503.0,337.0,300.0
335.0,502.0,337.0,300.0
334.0,502.0,337.0,300.0
335.0,502.0,338.0,300.0
334.0,502.0,337.0,299.0
335.0,501.0,337.0,299.0
335.0,501.0,337.0,299.0
335.0,502.0,338.0,299.0
334.0,501.0,337.0,299.0
335.0,502.0,336.0,299.0
335.0,501.0,337.0,299.0
335.0,501.0,337.0,299.0
335.0,501.0,337.0,300.0
