model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,55.690298507462686,89.36567164179104,57.12471921522984,55.66907803104599,54.222796705914746,25,50,42,0.0003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a,2025-11-18T23:04:54,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a/results.jsonl
transformer,False,55.690298507462686,89.36567164179104,57.12471921522984,55.66907803104599,54.222796705914746,25,50,42,0.0003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a,2025-11-18T23:04:54,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a/results.jsonl
transformer,False,50.46641791044776,86.94029850746269,52.97603665823565,50.501156052185806,49.70269928370584,25,50,42,0.001,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38,2025-11-18T23:07:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38/results.jsonl
transformer,False,50.46641791044776,86.94029850746269,52.97603665823565,50.501156052185806,49.70269928370584,25,50,42,0.001,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38,2025-11-18T23:07:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38/results.jsonl
transformer,False,48.600746268656714,84.79477611940298,50.10712404214035,48.56142629300524,46.69340372245675,25,50,42,0.003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230819-0c9731,2025-11-18T23:09:21,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230819-0c9731/results.jsonl
transformer,False,48.600746268656714,84.79477611940298,50.10712404214035,48.56142629300524,46.69340372245675,25,50,42,0.003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230819-0c9731,2025-11-18T23:09:21,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230819-0c9731/results.jsonl
transformer,False,42.869875222816404,81.55080213903744,47.55974120321839,43.37345987345987,41.56971377842184,0,50,42,0.0003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c,2025-11-18T23:03:50,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c/results.jsonl
transformer,False,42.869875222816404,81.55080213903744,47.55974120321839,43.37345987345987,41.56971377842184,0,50,42,0.0003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c,2025-11-18T23:03:50,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c/results.jsonl
transformer,False,41.97860962566845,80.3921568627451,42.945537565028054,42.01930706974185,40.21273497402389,0,50,42,0.003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d,2025-11-18T23:08:16,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d/results.jsonl
transformer,False,41.97860962566845,80.3921568627451,42.945537565028054,42.01930706974185,40.21273497402389,0,50,42,0.003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d,2025-11-18T23:08:16,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d/results.jsonl
