timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-11-18T23:03:50,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c,transformer,False,0,50,90,32,0.0003,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c.pt,50,32,42.869875222816404,81.55080213903744,47.55974120321839,43.37345987345987,41.56971377842184,"{'Fruits': {'n': 219, 'acc@1': 59.3607305936073, 'acc@5': 90.8675799086758}, 'Herbs': {'n': 225, 'acc@1': 38.666666666666664, 'acc@5': 89.33333333333333}, 'Nuts': {'n': 231, 'acc@1': 31.601731601731604, 'acc@5': 80.95238095238095}, 'Spices': {'n': 227, 'acc@1': 44.93392070484582, 'acc@5': 83.25991189427313}, 'Vegetables': {'n': 220, 'acc@1': 40.45454545454545, 'acc@5': 63.18181818181819}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c/results.jsonl
2025-11-18T23:03:50,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c,transformer,False,0,50,90,32,0.0003,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c.pt,50,32,42.869875222816404,81.55080213903744,47.55974120321839,43.37345987345987,41.56971377842184,"{'Fruits': {'n': 219, 'acc@1': 59.3607305936073, 'acc@5': 90.8675799086758}, 'Herbs': {'n': 225, 'acc@1': 38.666666666666664, 'acc@5': 89.33333333333333}, 'Nuts': {'n': 231, 'acc@1': 31.601731601731604, 'acc@5': 80.95238095238095}, 'Spices': {'n': 227, 'acc@1': 44.93392070484582, 'acc@5': 83.25991189427313}, 'Vegetables': {'n': 220, 'acc@1': 40.45454545454545, 'acc@5': 63.18181818181819}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230245-45cc2c/results.jsonl
2025-11-18T23:04:54,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a,transformer,False,25,50,90,32,0.0003,42,,False,0.05,1.0,3,"{'train_windows': 5422, 'test_windows': 1072, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a.pt,50,32,55.690298507462686,89.36567164179104,57.12471921522984,55.66907803104599,54.222796705914746,"{'Fruits': {'n': 209, 'acc@1': 53.110047846889955, 'acc@5': 86.60287081339713}, 'Herbs': {'n': 215, 'acc@1': 54.418604651162795, 'acc@5': 88.37209302325581}, 'Nuts': {'n': 221, 'acc@1': 56.56108597285068, 'acc@5': 85.97285067873304}, 'Spices': {'n': 217, 'acc@1': 61.75115207373272, 'acc@5': 94.47004608294931}, 'Vegetables': {'n': 210, 'acc@1': 52.38095238095239, 'acc@5': 91.42857142857143}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a/results.jsonl
2025-11-18T23:04:54,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a,transformer,False,25,50,90,32,0.0003,42,,False,0.05,1.0,3,"{'train_windows': 5422, 'test_windows': 1072, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a.pt,50,32,55.690298507462686,89.36567164179104,57.12471921522984,55.66907803104599,54.222796705914746,"{'Fruits': {'n': 209, 'acc@1': 53.110047846889955, 'acc@5': 86.60287081339713}, 'Herbs': {'n': 215, 'acc@1': 54.418604651162795, 'acc@5': 88.37209302325581}, 'Nuts': {'n': 221, 'acc@1': 56.56108597285068, 'acc@5': 85.97285067873304}, 'Spices': {'n': 217, 'acc@1': 61.75115207373272, 'acc@5': 94.47004608294931}, 'Vegetables': {'n': 210, 'acc@1': 52.38095238095239, 'acc@5': 91.42857142857143}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-230353-d2b93a/results.jsonl
2025-11-18T23:06:03,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49,transformer,False,0,50,90,32,0.001,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49.pt,50,32,40.909090909090914,75.40106951871658,44.755458130196835,41.11207386816083,38.26654793510222,"{'Fruits': {'n': 219, 'acc@1': 47.03196347031963, 'acc@5': 82.64840182648402}, 'Herbs': {'n': 225, 'acc@1': 36.888888888888886, 'acc@5': 72.44444444444444}, 'Nuts': {'n': 231, 'acc@1': 35.064935064935064, 'acc@5': 66.66666666666666}, 'Spices': {'n': 227, 'acc@1': 50.22026431718062, 'acc@5': 83.70044052863436}, 'Vegetables': {'n': 220, 'acc@1': 35.45454545454545, 'acc@5': 71.81818181818181}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49/results.jsonl
2025-11-18T23:06:03,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49,transformer,False,0,50,90,32,0.001,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49.pt,50,32,40.909090909090914,75.40106951871658,44.755458130196835,41.11207386816083,38.26654793510222,"{'Fruits': {'n': 219, 'acc@1': 47.03196347031963, 'acc@5': 82.64840182648402}, 'Herbs': {'n': 225, 'acc@1': 36.888888888888886, 'acc@5': 72.44444444444444}, 'Nuts': {'n': 231, 'acc@1': 35.064935064935064, 'acc@5': 66.66666666666666}, 'Spices': {'n': 227, 'acc@1': 50.22026431718062, 'acc@5': 83.70044052863436}, 'Vegetables': {'n': 220, 'acc@1': 35.45454545454545, 'acc@5': 71.81818181818181}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-230458-a37a49/results.jsonl
2025-11-18T23:07:08,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38,transformer,False,25,50,90,32,0.001,42,,False,0.05,1.0,3,"{'train_windows': 5422, 'test_windows': 1072, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38.pt,50,32,50.46641791044776,86.94029850746269,52.97603665823565,50.501156052185806,49.70269928370584,"{'Fruits': {'n': 209, 'acc@1': 46.411483253588514, 'acc@5': 80.86124401913875}, 'Herbs': {'n': 215, 'acc@1': 50.23255813953489, 'acc@5': 92.09302325581396}, 'Nuts': {'n': 221, 'acc@1': 47.511312217194565, 'acc@5': 83.710407239819}, 'Spices': {'n': 217, 'acc@1': 57.14285714285714, 'acc@5': 91.70506912442397}, 'Vegetables': {'n': 210, 'acc@1': 50.95238095238095, 'acc@5': 86.19047619047619}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38/results.jsonl
2025-11-18T23:07:08,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38,transformer,False,25,50,90,32,0.001,42,,False,0.05,1.0,3,"{'train_windows': 5422, 'test_windows': 1072, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38.pt,50,32,50.46641791044776,86.94029850746269,52.97603665823565,50.501156052185806,49.70269928370584,"{'Fruits': {'n': 209, 'acc@1': 46.411483253588514, 'acc@5': 80.86124401913875}, 'Herbs': {'n': 215, 'acc@1': 50.23255813953489, 'acc@5': 92.09302325581396}, 'Nuts': {'n': 221, 'acc@1': 47.511312217194565, 'acc@5': 83.710407239819}, 'Spices': {'n': 217, 'acc@1': 57.14285714285714, 'acc@5': 91.70506912442397}, 'Vegetables': {'n': 210, 'acc@1': 50.95238095238095, 'acc@5': 86.19047619047619}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-230607-04ec38/results.jsonl
2025-11-18T23:08:16,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d,transformer,False,0,50,90,32,0.003,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d.pt,50,32,41.97860962566845,80.3921568627451,42.945537565028054,42.01930706974185,40.21273497402389,"{'Fruits': {'n': 219, 'acc@1': 48.858447488584474, 'acc@5': 88.12785388127854}, 'Herbs': {'n': 225, 'acc@1': 46.22222222222222, 'acc@5': 81.77777777777779}, 'Nuts': {'n': 231, 'acc@1': 33.33333333333333, 'acc@5': 65.80086580086581}, 'Spices': {'n': 227, 'acc@1': 49.77973568281938, 'acc@5': 94.7136563876652}, 'Vegetables': {'n': 220, 'acc@1': 31.818181818181817, 'acc@5': 71.81818181818181}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d/results.jsonl
2025-11-18T23:08:16,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d,transformer,False,0,50,90,32,0.003,42,,False,0.05,1.0,3,"{'train_windows': 5672, 'test_windows': 1122, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d.pt,50,32,41.97860962566845,80.3921568627451,42.945537565028054,42.01930706974185,40.21273497402389,"{'Fruits': {'n': 219, 'acc@1': 48.858447488584474, 'acc@5': 88.12785388127854}, 'Herbs': {'n': 225, 'acc@1': 46.22222222222222, 'acc@5': 81.77777777777779}, 'Nuts': {'n': 231, 'acc@1': 33.33333333333333, 'acc@5': 65.80086580086581}, 'Spices': {'n': 227, 'acc@1': 49.77973568281938, 'acc@5': 94.7136563876652}, 'Vegetables': {'n': 220, 'acc@1': 31.818181818181817, 'acc@5': 71.81818181818181}}",/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-230712-0ca87d/results.jsonl
