model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,57.11422845691383,89.57915831663327,59.39257279184525,57.24848484848485,54.073703471428594,25,100,42,0.0003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223611-c3e1b7,2025-11-18T22:36:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223611-c3e1b7/results.jsonl
transformer,False,57.11422845691383,89.57915831663327,59.39257279184525,57.24848484848485,54.073703471428594,25,100,42,0.0003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223611-c3e1b7,2025-11-18T22:36:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223611-c3e1b7/results.jsonl
transformer,False,52.90581162324649,88.97795591182364,53.33536781845605,53.201010101010105,50.818863033195115,25,100,42,0.001,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223721-35f10d,2025-11-18T22:37:52,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223721-35f10d/results.jsonl
transformer,False,52.90581162324649,88.97795591182364,53.33536781845605,53.201010101010105,50.818863033195115,25,100,42,0.001,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223721-35f10d,2025-11-18T22:37:52,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-223721-35f10d/results.jsonl
transformer,False,51.302605210420836,88.57715430861724,55.91540787879056,51.408080808080804,50.15164851028887,25,100,42,0.003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-223832-fc18b6,2025-11-18T22:39:03,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-223832-fc18b6/results.jsonl
transformer,False,51.302605210420836,88.57715430861724,55.91540787879056,51.408080808080804,50.15164851028887,25,100,42,0.003,32,90,SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-223832-fc18b6,2025-11-18T22:39:03,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-223832-fc18b6/results.jsonl
transformer,False,44.74187380497132,78.58508604206502,40.116377076655716,44.52424242424242,40.02615548574798,0,100,42,0.0003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223535-d00cef,2025-11-18T22:36:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223535-d00cef/results.jsonl
transformer,False,44.74187380497132,78.58508604206502,40.116377076655716,44.52424242424242,40.02615548574798,0,100,42,0.0003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223535-d00cef,2025-11-18T22:36:08,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223535-d00cef/results.jsonl
transformer,False,43.59464627151052,78.96749521988528,43.442900238795396,43.31515151515151,40.097812893305026,0,100,42,0.001,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-223645-3a64b0,2025-11-18T22:37:18,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-223645-3a64b0/results.jsonl
transformer,False,43.59464627151052,78.96749521988528,43.442900238795396,43.31515151515151,40.097812893305026,0,100,42,0.001,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-223645-3a64b0,2025-11-18T22:37:18,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-223645-3a64b0/results.jsonl
transformer,False,42.44741873804971,82.02676864244742,46.28821480525335,42.317171717171725,41.44274038310226,0,100,42,0.003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223756-cabdda,2025-11-18T22:38:29,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223756-cabdda/results.jsonl
transformer,False,42.44741873804971,82.02676864244742,46.28821480525335,42.317171717171725,41.44274038310226,0,100,42,0.003,32,90,SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223756-cabdda,2025-11-18T22:38:29,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_3/SEL_heldoutday3_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-223756-cabdda/results.jsonl
