NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
35,69,79,771,2,28,0,25.67,1011.61,38.83,218.41,44.72
35,69,79,772,2,28,0,25.67,1011.62,38.85,218.41,44.72
35,69,79,772,1,29,0,25.67,1011.62,38.86,219.71,44.72
36,69,79,772,2,28,0,25.67,1011.62,38.91,218.55,44.81
35,69,79,773,2,29,0,25.67,1011.61,38.91,221.33,44.81
35,69,79,772,2,28,0,25.67,1011.61,38.93,218.99,44.72
35,69,78,772,2,32,0,25.67,1011.62,38.94,220.15,44.72
35,69,78,772,2,27,0,25.67,1011.62,38.97,220.59,44.72
35,69,79,773,2,28,0,25.67,1011.62,38.96,220.74,44.64
35,69,78,773,1,29,0,25.67,1011.63,38.97,219.71,44.72
35,69,79,772,2,28,0,25.67,1011.62,38.97,221.93,44.81
35,68,79,773,2,28,0,25.67,1011.61,38.97,220.01,44.72
35,69,78,773,2,28,0,25.67,1011.62,38.96,221.33,44.72
35,69,78,773,2,28,0,25.67,1011.62,38.96,221.18,44.64
35,69,78,773,2,28,0,25.67,1011.63,38.95,220.89,44.72
35,68,78,773,2,31,0,25.67,1011.62,38.93,221.63,44.72
35,69,78,772,2,28,0,25.67,1011.62,38.94,221.48,44.81
35,69,79,773,1,28,0,25.67,1011.61,38.94,220.89,44.72
35,69,78,773,2,28,0,25.67,1011.62,38.92,223.13,44.64
35,69,78,773,2,28,0,25.67,1011.63,38.93,222.98,44.64
35,68,79,773,1,28,0,25.67,1011.63,38.93,221.33,44.64
35,69,78,774,2,28,0,25.67,1011.63,38.93,222.68,44.64
35,68,78,773,1,26,0,25.67,1011.63,38.94,223.13,44.56
35,69,78,773,2,27,0,25.68,1011.64,38.94,221.63,44.64
35,69,78,773,2,28,0,25.68,1011.63,38.94,222.23,44.64
35,68,78,773,1,28,0,25.68,1011.63,38.93,222.68,44.64
35,68,78,773,1,28,0,25.68,1011.63,38.94,223.88,44.64
35,69,78,773,1,30,0,25.68,1011.63,38.94,223.28,44.64
35,69,77,773,2,28,0,25.68,1011.63,38.92,221.93,44.64
34,68,77,773,2,28,0,25.68,1011.63,38.93,223.88,44.64
35,69,77,774,2,28,0,25.68,1011.63,38.94,224.34,44.64
35,69,78,773,1,28,0,25.68,1011.63,38.94,223.73,44.64
35,68,78,773,1,28,0,25.68,1011.63,38.94,222.53,44.56
35,68,78,774,1,28,0,25.68,1011.64,38.93,224.34,44.64
35,68,78,773,1,27,0,25.68,1011.63,38.94,223.28,44.56
34,69,78,774,2,28,0,25.68,1011.64,38.95,224.64,44.64
34,69,78,774,2,28,0,25.68,1011.63,38.97,224.03,44.56
35,68,78,774,2,28,0,25.68,1011.64,38.97,222.53,44.56
35,69,78,773,2,28,0,25.68,1011.64,38.98,223.58,44.56
35,68,78,773,2,28,0,25.68,1011.64,38.99,224.34,44.64
34,69,78,773,2,28,0,25.68,1011.63,38.99,223.88,44.64
35,69,78,773,1,28,0,25.68,1011.63,38.99,224.34,44.64
35,68,78,773,2,28,0,25.68,1011.63,39.0,224.64,44.64
34,68,78,772,2,28,0,25.69,1011.63,39.0,223.13,44.56
35,68,78,772,2,29,0,25.69,1011.64,38.98,223.88,44.56
35,68,77,773,2,28,0,25.69,1011.64,38.97,224.19,44.56
35,69,77,772,2,28,0,25.69,1011.64,38.98,224.95,44.56
35,69,78,773,1,29,0,25.69,1011.64,39.0,224.79,44.56
35,69,78,773,2,28,0,25.69,1011.64,39.0,224.95,44.56
35,69,78,773,1,28,0,25.69,1011.64,38.98,223.73,44.56
35,69,78,774,2,30,0,25.69,1011.64,38.99,223.13,44.56
35,69,78,773,2,28,0,25.69,1011.64,38.99,224.34,44.47
34,68,78,774,2,28,0,25.69,1011.65,38.99,224.95,44.47
35,69,78,774,2,28,0,25.69,1011.65,39.0,225.56,44.47
34,69,78,775,1,28,0,25.69,1011.65,39.01,224.34,44.56
34,69,78,775,1,31,0,25.69,1011.64,39.0,223.88,44.47
35,69,78,775,1,29,0,25.69,1011.65,39.03,224.95,44.47
35,69,78,775,1,29,0,25.69,1011.65,39.03,224.64,44.47
35,69,78,775,1,28,0,25.69,1011.65,39.04,225.87,44.47
35,69,77,775,1,26,0,25.69,1011.65,39.05,224.64,44.56
34,68,78,775,2,28,0,25.69,1011.64,39.06,224.49,44.56
34,69,78,775,1,28,0,25.7,1011.64,39.08,226.03,44.56
35,69,77,775,2,28,0,25.69,1011.64,39.09,224.03,44.56
35,68,77,774,2,28,0,25.7,1011.64,39.1,223.73,44.56
35,69,78,774,1,28,0,25.69,1011.64,39.12,224.95,44.47
35,68,77,773,2,29,0,25.7,1011.65,39.12,226.18,44.39
35,68,78,774,1,28,0,25.7,1011.66,39.16,224.34,44.39
35,69,78,773,1,29,0,25.7,1011.66,39.15,225.87,44.47
35,68,77,773,2,29,0,25.69,1011.65,39.13,224.34,44.39
35,68,78,773,2,28,0,25.7,1011.66,39.15,225.87,44.39
35,68,77,774,2,29,0,25.7,1011.66,39.13,224.95,44.47
35,69,78,774,2,28,0,25.7,1011.65,39.13,225.1,44.47
34,69,78,774,2,28,0,25.7,1011.65,39.12,225.25,44.47
35,69,78,774,2,28,0,25.7,1011.65,39.12,224.79,44.47
34,69,78,773,2,29,0,25.7,1011.65,39.11,224.34,44.47
34,68,78,774,2,29,0,25.7,1011.65,39.13,224.95,44.47
35,69,77,774,2,28,0,25.7,1011.65,39.14,224.34,44.47
34,68,78,774,2,29,0,25.7,1011.65,39.14,224.34,44.56
35,69,77,773,2,28,0,25.7,1011.64,39.13,224.03,44.56
34,68,78,773,2,28,0,25.7,1011.64,39.12,225.87,44.47
35,68,78,774,2,29,0,25.7,1011.65,39.12,224.79,44.39
35,69,78,773,2,29,0,25.7,1011.66,39.12,225.41,44.47
