model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,71.31474103585657,96.81274900398407,73.7979644538468,71.12525252525253,70.60855301924761,25,100,42,0.001,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.001-seed42-20250925-034610-35f10d,2025-09-25T03:46:40,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.001-seed42-20250925-034610-35f10d/results.jsonl
transformer,False,71.31474103585657,96.81274900398407,73.7979644538468,71.12525252525253,70.60855301924761,25,100,42,0.001,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.001-seed42-20250925-034610-35f10d,2025-09-25T03:46:40,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.001-seed42-20250925-034610-35f10d/results.jsonl
transformer,False,64.9402390438247,94.82071713147411,67.920706108477,64.9959595959596,63.22736493177333,25,100,42,0.0003,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20250925-034349-c3e1b7,2025-09-25T03:44:19,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20250925-034349-c3e1b7/results.jsonl
transformer,False,64.9402390438247,94.82071713147411,67.920706108477,64.9959595959596,63.22736493177333,25,100,42,0.0003,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20250925-034349-c3e1b7,2025-09-25T03:44:19,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20250925-034349-c3e1b7/results.jsonl
transformer,False,62.15139442231076,92.03187250996015,65.11161975279622,61.92424242424243,59.02066184909358,25,100,42,0.003,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.003-seed42-20250925-034831-fc18b6,2025-09-25T03:49:01,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.003-seed42-20250925-034831-fc18b6/results.jsonl
transformer,False,62.15139442231076,92.03187250996015,65.11161975279622,61.92424242424243,59.02066184909358,25,100,42,0.003,32,90,abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.003-seed42-20250925-034831-fc18b6,2025-09-25T03:49:01,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g25-w100-bs32-lr0.003-seed42-20250925-034831-fc18b6/results.jsonl
transformer,False,45.00941619585687,81.73258003766477,41.80339083001621,45.67979797979799,40.55515783389563,0,100,42,0.0003,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20250925-034238-d00cef,2025-09-25T03:43:10,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20250925-034238-d00cef/results.jsonl
transformer,False,45.00941619585687,81.73258003766477,41.80339083001621,45.67979797979799,40.55515783389563,0,100,42,0.0003,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20250925-034238-d00cef,2025-09-25T03:43:10,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20250925-034238-d00cef/results.jsonl
transformer,False,37.85310734463277,82.48587570621469,37.39752479120765,38.21035353535354,35.74532807861487,0,100,42,0.003,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.003-seed42-20250925-034720-cabdda,2025-09-25T03:47:52,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.003-seed42-20250925-034720-cabdda/results.jsonl
transformer,False,37.85310734463277,82.48587570621469,37.39752479120765,38.21035353535354,35.74532807861487,0,100,42,0.003,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.003-seed42-20250925-034720-cabdda,2025-09-25T03:47:52,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.003-seed42-20250925-034720-cabdda/results.jsonl
transformer,False,35.781544256120526,82.29755178907722,33.98112128669404,36.42323232323232,32.590753056114345,0,100,42,0.001,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.001-seed42-20250925-034500-3a64b0,2025-09-25T03:45:31,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.001-seed42-20250925-034500-3a64b0/results.jsonl
transformer,False,35.781544256120526,82.29755178907722,33.98112128669404,36.42323232323232,32.590753056114345,0,100,42,0.001,32,90,abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.001-seed42-20250925-034500-3a64b0,2025-09-25T03:45:32,/orcd/home/002/dewei/workspace/SmellNet/models/abla_runs_w100_all/abla_SEL_grad_w50-transformer-c0-g0-w100-bs32-lr0.001-seed42-20250925-034500-3a64b0/results.jsonl
