model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,54.47830101569714,85.87257617728532,54.89944416132626,54.667920129705024,53.20855006398904,25,50,42,0.0003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231031-d2b93a,2025-11-18T23:11:32,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231031-d2b93a/results.jsonl
transformer,False,54.47830101569714,85.87257617728532,54.89944416132626,54.667920129705024,53.20855006398904,25,50,42,0.0003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231031-d2b93a,2025-11-18T23:11:32,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-231031-d2b93a/results.jsonl
transformer,False,54.47830101569714,84.0258541089566,53.68648156836351,54.6069036226931,52.28856389285428,25,50,42,0.001,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231243-04ec38,2025-11-18T23:13:44,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231243-04ec38/results.jsonl
transformer,False,54.47830101569714,84.0258541089566,53.68648156836351,54.6069036226931,52.28856389285428,25,50,42,0.001,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231243-04ec38,2025-11-18T23:13:44,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-231243-04ec38/results.jsonl
transformer,False,49.39981532779317,84.30286241920591,51.65880534002933,49.5700008255157,48.40382945797416,25,50,42,0.003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-231454-0c9731,2025-11-18T23:15:55,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-231454-0c9731/results.jsonl
transformer,False,49.39981532779317,84.30286241920591,51.65880534002933,49.5700008255157,48.40382945797416,25,50,42,0.003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-231454-0c9731,2025-11-18T23:15:55,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-231454-0c9731/results.jsonl
transformer,False,43.865842894969106,78.37599293909973,43.80089148339515,44.29642239819152,42.29020620385398,0,50,42,0.003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-231347-0ca87d,2025-11-18T23:14:51,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-231347-0ca87d/results.jsonl
transformer,False,43.865842894969106,78.37599293909973,43.80089148339515,44.29642239819152,42.29020620385398,0,50,42,0.003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-231347-0ca87d,2025-11-18T23:14:51,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.003-seed42-20251118-231347-0ca87d/results.jsonl
transformer,False,43.51279788172992,79.69991173874669,40.44759171966018,43.90293661334851,39.65135234487371,0,50,42,0.0003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230924-45cc2c,2025-11-18T23:10:28,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230924-45cc2c/results.jsonl
transformer,False,43.51279788172992,79.69991173874669,40.44759171966018,43.90293661334851,39.65135234487371,0,50,42,0.0003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230924-45cc2c,2025-11-18T23:10:28,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-230924-45cc2c/results.jsonl
transformer,False,38.658428949691086,76.25772285966461,39.162726947105355,38.83556477479226,36.863326874044894,0,50,42,0.001,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231135-a37a49,2025-11-18T23:12:39,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231135-a37a49/results.jsonl
transformer,False,38.658428949691086,76.25772285966461,39.162726947105355,38.83556477479226,36.863326874044894,0,50,42,0.001,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231135-a37a49,2025-11-18T23:12:39,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-231135-a37a49/results.jsonl
