timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,leave_one_channel_training,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2026-02-23T18:24:23,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182406-aa55ca,mlp,True,25,100,90,32,0.0003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182406-aa55ca.pt,100,32,27.49004065990448,59.3625545501709,29.73213928702544,27.793939393939393,25.885165766426578,"{'Fruits': {'n': 99, 'acc@1': 25.252525252525253, 'acc@5': 59.59595959595959}, 'Herbs': {'n': 98, 'acc@1': 39.795918367346935, 'acc@5': 63.26530612244898}, 'Nuts': {'n': 107, 'acc@1': 22.429906542056074, 'acc@5': 50.467289719626166}, 'Spices': {'n': 98, 'acc@1': 34.69387755102041, 'acc@5': 67.3469387755102}, 'Vegetables': {'n': 100, 'acc@1': 16.0, 'acc@5': 56.99999999999999}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182406-aa55ca/results.jsonl
2026-02-23T18:24:46,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182426-1070f9,cnn,True,25,100,90,32,0.0003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182426-1070f9.pt,100,32,57.968127727508545,87.649405002594,64.58592442040717,58.25757575757575,57.76550676284222,"{'Fruits': {'n': 99, 'acc@1': 67.67676767676768, 'acc@5': 96.96969696969697}, 'Herbs': {'n': 98, 'acc@1': 54.08163265306123, 'acc@5': 80.61224489795919}, 'Nuts': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 86.91588785046729}, 'Spices': {'n': 98, 'acc@1': 62.244897959183675, 'acc@5': 88.77551020408163}, 'Vegetables': {'n': 100, 'acc@1': 46.0, 'acc@5': 85.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182426-1070f9/results.jsonl
2026-02-23T18:25:26,SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182449-32354f,lstm,True,25,100,90,32,0.0003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182449-32354f.pt,100,32,54.78087663650513,83.26693773269653,57.000053328314195,54.94646464646464,52.719202005394,"{'Fruits': {'n': 99, 'acc@1': 57.57575757575758, 'acc@5': 89.8989898989899}, 'Herbs': {'n': 98, 'acc@1': 45.91836734693878, 'acc@5': 77.55102040816327}, 'Nuts': {'n': 107, 'acc@1': 63.55140186915887, 'acc@5': 83.17757009345794}, 'Spices': {'n': 98, 'acc@1': 61.224489795918366, 'acc@5': 86.73469387755102}, 'Vegetables': {'n': 100, 'acc@1': 45.0, 'acc@5': 79.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182449-32354f/results.jsonl
2026-02-23T18:26:05,SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182529-39bec5,transformer,True,25,100,90,32,0.0003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182529-39bec5.pt,100,32,61.15537881851196,85.65737009048462,61.87095208712856,61.11616161616161,59.41570375375343,"{'Fruits': {'n': 99, 'acc@1': 66.66666666666666, 'acc@5': 93.93939393939394}, 'Herbs': {'n': 98, 'acc@1': 55.10204081632652, 'acc@5': 77.55102040816327}, 'Nuts': {'n': 107, 'acc@1': 65.42056074766354, 'acc@5': 87.85046728971963}, 'Spices': {'n': 98, 'acc@1': 64.28571428571429, 'acc@5': 86.73469387755102}, 'Vegetables': {'n': 100, 'acc@1': 54.0, 'acc@5': 82.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed2-20260223-182529-39bec5/results.jsonl
2026-02-23T18:26:25,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed2-20260223-182608-671b71,mlp,True,25,100,90,32,0.001,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed2-20260223-182608-671b71.pt,100,32,24.70119595527649,59.96016263961792,31.088285593153746,24.747474747474747,23.95927872674793,"{'Fruits': {'n': 99, 'acc@1': 21.21212121212121, 'acc@5': 64.64646464646465}, 'Herbs': {'n': 98, 'acc@1': 30.612244897959183, 'acc@5': 62.244897959183675}, 'Nuts': {'n': 107, 'acc@1': 21.49532710280374, 'acc@5': 52.336448598130836}, 'Spices': {'n': 98, 'acc@1': 31.63265306122449, 'acc@5': 68.36734693877551}, 'Vegetables': {'n': 100, 'acc@1': 19.0, 'acc@5': 53.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed2-20260223-182608-671b71/results.jsonl
2026-02-23T18:26:48,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed2-20260223-182628-420536,cnn,True,25,100,90,32,0.001,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed2-20260223-182628-420536.pt,100,32,56.97211027145386,87.45020031929016,63.47579234490999,57.17979797979799,55.918311189792256,"{'Fruits': {'n': 99, 'acc@1': 67.67676767676768, 'acc@5': 93.93939393939394}, 'Herbs': {'n': 98, 'acc@1': 47.95918367346938, 'acc@5': 81.63265306122449}, 'Nuts': {'n': 107, 'acc@1': 65.42056074766354, 'acc@5': 87.85046728971963}, 'Spices': {'n': 98, 'acc@1': 65.3061224489796, 'acc@5': 85.71428571428571}, 'Vegetables': {'n': 100, 'acc@1': 38.0, 'acc@5': 88.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed2-20260223-182628-420536/results.jsonl
2026-02-23T18:27:28,SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed2-20260223-182651-2c5337,lstm,True,25,100,90,32,0.001,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed2-20260223-182651-2c5337.pt,100,32,54.183268547058105,84.66135859489441,55.19449814890991,54.085858585858595,52.19609282574558,"{'Fruits': {'n': 99, 'acc@1': 56.56565656565656, 'acc@5': 86.86868686868688}, 'Herbs': {'n': 98, 'acc@1': 50.0, 'acc@5': 82.6530612244898}, 'Nuts': {'n': 107, 'acc@1': 60.747663551401864, 'acc@5': 84.11214953271028}, 'Spices': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 88.77551020408163}, 'Vegetables': {'n': 100, 'acc@1': 50.0, 'acc@5': 81.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed2-20260223-182651-2c5337/results.jsonl
2026-02-23T18:28:07,SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed2-20260223-182731-bc70ba,transformer,True,25,100,90,32,0.001,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed2-20260223-182731-bc70ba.pt,100,32,52.39043831825256,84.06374454498291,57.13041816195975,52.36767676767678,50.829110171046786,"{'Fruits': {'n': 99, 'acc@1': 63.63636363636363, 'acc@5': 89.8989898989899}, 'Herbs': {'n': 98, 'acc@1': 47.95918367346938, 'acc@5': 76.53061224489795}, 'Nuts': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 88.78504672897196}, 'Spices': {'n': 98, 'acc@1': 48.97959183673469, 'acc@5': 81.63265306122449}, 'Vegetables': {'n': 100, 'acc@1': 41.0, 'acc@5': 83.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed2-20260223-182731-bc70ba/results.jsonl
2026-02-23T18:28:27,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed2-20260223-182810-de760f,mlp,True,25,100,90,32,0.003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed2-20260223-182810-de760f.pt,100,32,24.900399148464203,59.163349866867065,28.96494872522875,25.028282828282826,23.922363481947812,"{'Fruits': {'n': 99, 'acc@1': 17.17171717171717, 'acc@5': 62.62626262626263}, 'Herbs': {'n': 98, 'acc@1': 37.755102040816325, 'acc@5': 60.204081632653065}, 'Nuts': {'n': 107, 'acc@1': 20.5607476635514, 'acc@5': 52.336448598130836}, 'Spices': {'n': 98, 'acc@1': 33.6734693877551, 'acc@5': 65.3061224489796}, 'Vegetables': {'n': 100, 'acc@1': 16.0, 'acc@5': 56.00000000000001}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed2-20260223-182810-de760f/results.jsonl
2026-02-23T18:28:50,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed2-20260223-182830-91bf8c,cnn,True,25,100,90,32,0.003,2,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed2-20260223-182830-91bf8c.pt,100,32,51.992034912109375,84.46215391159058,54.86536724713195,51.926262626262634,49.76655914869071,"{'Fruits': {'n': 99, 'acc@1': 59.59595959595959, 'acc@5': 87.87878787878788}, 'Herbs': {'n': 98, 'acc@1': 40.816326530612244, 'acc@5': 65.3061224489796}, 'Nuts': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 93.45794392523365}, 'Spices': {'n': 98, 'acc@1': 63.26530612244898, 'acc@5': 90.81632653061224}, 'Vegetables': {'n': 100, 'acc@1': 36.0, 'acc@5': 84.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed2/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed2-20260223-182830-91bf8c/results.jsonl
