NO2,C2H5OH,VOC,CO
730.0,848.0,728.0,292.0
729.0,849.0,729.0,292.0
730.0,849.0,730.0,293.0
730.0,848.0,731.0,293.0
730.0,849.0,731.0,293.0
729.0,849.0,731.0,292.0
729.0,849.0,731.0,293.0
728.0,849.0,731.0,292.0
727.0,849.0,731.0,291.0
726.0,849.0,730.0,290.0
724.0,849.0,730.0,289.0
723.0,849.0,729.0,287.0
722.0,848.0,729.0,286.0
722.0,848.0,728.0,285.0
720.0,848.0,729.0,283.0
720.0,847.0,727.0,282.0
718.0,847.0,726.0,281.0
717.0,846.0,726.0,280.0
715.0,846.0,726.0,279.0
716.0,846.0,724.0,279.0
715.0,845.0,725.0,277.0
714.0,844.0,724.0,279.0
713.0,844.0,724.0,279.0
713.0,845.0,724.0,279.0
713.0,844.0,724.0,279.0
712.0,844.0,723.0,278.0
712.0,844.0,723.0,279.0
711.0,844.0,723.0,279.0
710.0,843.0,722.0,278.0
710.0,843.0,722.0,277.0
710.0,843.0,722.0,278.0
710.0,843.0,722.0,278.0
711.0,843.0,722.0,278.0
709.0,842.0,722.0,279.0
710.0,843.0,722.0,279.0
709.0,843.0,721.0,279.0
709.0,843.0,722.0,280.0
709.0,842.0,722.0,279.0
709.0,842.0,722.0,280.0
708.0,841.0,721.0,279.0
707.0,841.0,722.0,279.0
707.0,841.0,720.0,279.0
706.0,842.0,720.0,278.0
706.0,842.0,720.0,277.0
706.0,842.0,720.0,278.0
705.0,841.0,720.0,278.0
705.0,841.0,720.0,277.0
704.0,840.0,719.0,278.0
704.0,840.0,719.0,276.0
703.0,839.0,719.0,276.0
702.0,839.0,719.0,276.0
700.0,838.0,717.0,274.0
699.0,838.0,717.0,276.0
699.0,838.0,716.0,274.0
698.0,838.0,717.0,274.0
699.0,838.0,717.0,275.0
697.0,837.0,717.0,274.0
696.0,837.0,716.0,275.0
694.0,837.0,715.0,274.0
693.0,835.0,715.0,275.0
