NO2,C2H5OH,VOC,CO
644.0,809.0,675.0,250.0
644.0,809.0,675.0,250.0
644.0,808.0,674.0,250.0
645.0,808.0,674.0,250.0
645.0,807.0,673.0,250.0
644.0,808.0,672.0,249.0
644.0,807.0,672.0,249.0
643.0,807.0,672.0,249.0
642.0,807.0,671.0,249.0
642.0,806.0,671.0,248.0
641.0,806.0,670.0,249.0
642.0,806.0,671.0,250.0
641.0,806.0,670.0,251.0
642.0,805.0,669.0,250.0
643.0,805.0,669.0,251.0
642.0,806.0,670.0,252.0
643.0,805.0,670.0,252.0
643.0,805.0,669.0,252.0
643.0,804.0,670.0,252.0
643.0,805.0,670.0,252.0
643.0,805.0,668.0,252.0
642.0,805.0,669.0,251.0
642.0,805.0,667.0,250.0
642.0,804.0,667.0,252.0
642.0,803.0,668.0,252.0
641.0,803.0,667.0,252.0
642.0,802.0,667.0,251.0
641.0,803.0,667.0,251.0
641.0,802.0,667.0,251.0
641.0,803.0,667.0,252.0
641.0,803.0,666.0,252.0
642.0,803.0,667.0,253.0
641.0,802.0,666.0,252.0
640.0,802.0,666.0,253.0
638.0,801.0,665.0,252.0
637.0,800.0,665.0,252.0
637.0,801.0,664.0,251.0
636.0,800.0,664.0,252.0
636.0,800.0,663.0,251.0
635.0,800.0,663.0,250.0
634.0,799.0,662.0,250.0
634.0,799.0,662.0,251.0
634.0,799.0,662.0,251.0
633.0,798.0,661.0,252.0
631.0,798.0,660.0,251.0
631.0,797.0,661.0,250.0
631.0,797.0,660.0,251.0
633.0,798.0,661.0,251.0
634.0,798.0,661.0,251.0
633.0,798.0,660.0,251.0
632.0,797.0,660.0,250.0
633.0,797.0,660.0,250.0
632.0,797.0,659.0,250.0
632.0,797.0,659.0,250.0
632.0,796.0,658.0,249.0
632.0,797.0,659.0,249.0
631.0,796.0,658.0,250.0
631.0,795.0,657.0,250.0
631.0,796.0,658.0,250.0
631.0,796.0,657.0,250.0
