timestamp_ms,NO2,C2H5CH,VOC,CO
0.0,893.0,939.0,892.0,920.0
100.0,893.0,940.0,891.0,920.0
200.0,893.0,940.0,892.0,921.0
300.0,893.0,939.0,892.0,921.0
400.0,893.0,939.0,892.0,920.0
500.0,893.0,939.0,892.0,921.0
600.0,893.0,940.0,892.0,920.0
700.0,893.0,940.0,892.0,920.0
800.0,894.0,940.0,892.0,920.0
900.0,893.0,939.0,892.0,922.0
1000.0,893.0,940.0,892.0,920.0
1100.0,893.0,939.0,892.0,920.0
1200.0,893.0,939.0,892.0,920.0
1300.0,893.0,940.0,892.0,921.0
1400.0,894.0,940.0,892.0,920.0
1500.0,893.0,940.0,892.0,920.0
1600.0,892.0,940.0,892.0,920.0
1700.0,893.0,939.0,892.0,921.0
1800.0,893.0,940.0,892.0,921.0
1900.0,893.0,940.0,892.0,921.0
2000.0,894.0,940.0,891.0,921.0
2100.0,893.0,940.0,892.0,922.0
2200.0,893.0,940.0,893.0,922.0
2300.0,893.0,940.0,892.0,921.0
2400.0,893.0,940.0,892.0,921.0
2500.0,892.0,939.0,892.0,921.0
2600.0,894.0,940.0,893.0,921.0
2700.0,893.0,940.0,892.0,921.0
2800.0,893.0,939.0,891.0,920.0
2900.0,893.0,940.0,892.0,920.0
3000.0,893.0,940.0,892.0,920.0
3100.0,893.0,940.0,892.0,920.0
3200.0,894.0,940.0,892.0,922.0
3300.0,894.0,940.0,892.0,921.0
3400.0,893.0,939.0,893.0,921.0
3500.0,893.0,940.0,892.0,921.0
3600.0,893.0,939.0,892.0,921.0
3700.0,893.0,940.0,893.0,921.0
3800.0,893.0,939.0,892.0,920.0
3900.0,892.0,940.0,893.0,921.0
4000.0,893.0,940.0,893.0,920.0
4100.0,893.0,939.0,892.0,921.0
4200.0,893.0,940.0,892.0,922.0
4300.0,893.0,940.0,893.0,921.0
4400.0,893.0,940.0,892.0,921.0
4500.0,893.0,939.0,893.0,921.0
4600.0,892.0,940.0,893.0,921.0
4700.0,893.0,940.0,892.0,921.0
4800.0,893.0,939.0,892.0,920.0
4900.0,893.0,940.0,892.0,920.0
5000.0,894.0,940.0,892.0,920.0
