NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
97,143,217,779,1,18,4294967295,25.83,1020.48,37.11,157.86,-28.91
96,142,217,780,1,18,4294967295,25.83,1020.49,37.14,157.57,-28.83
96,143,216,780,1,18,4294967295,25.83,1020.48,37.18,157.71,-28.83
96,142,216,780,2,18,4294967295,25.83,1020.48,37.22,157.42,-28.91
95,142,216,780,1,18,4294967295,25.83,1020.49,37.26,158.46,-28.91
94,142,215,780,1,18,4294967295,25.83,1020.49,37.31,158.91,-28.91
93,141,214,780,1,18,4294967295,25.83,1020.49,37.32,158.76,-28.83
94,142,214,780,1,18,4294967295,25.83,1020.48,37.35,158.91,-28.91
94,142,214,780,1,18,4294967295,25.83,1020.49,37.36,158.31,-28.83
93,142,213,780,1,18,4294967295,25.83,1020.48,37.39,158.46,-28.83
93,141,213,781,1,18,4294967295,25.83,1020.48,37.42,158.91,-28.91
93,141,212,780,1,18,4294967295,25.83,1020.49,37.44,158.46,-28.83
92,142,211,781,1,18,4294967295,25.83,1020.48,37.45,158.91,-28.91
92,141,212,781,2,18,4294967295,25.83,1020.49,37.46,159.21,-28.91
91,141,211,781,1,18,4294967295,25.83,1020.49,37.48,158.16,-28.83
92,141,211,780,2,18,4294967295,25.84,1020.48,37.49,157.57,-28.83
91,141,210,780,1,18,4294967295,25.84,1020.48,37.47,158.01,-28.83
91,141,209,780,1,18,4294967295,25.84,1020.48,37.49,158.46,-28.83
91,141,209,780,1,18,4294967295,25.84,1020.48,37.48,157.86,-28.91
91,141,209,781,1,18,4294967295,25.84,1020.49,37.49,159.81,-28.91
90,140,209,781,1,18,4294967295,25.84,1020.49,37.49,158.46,-28.91
90,140,208,781,1,18,4294967295,25.84,1020.49,37.48,159.06,-28.91
90,141,208,781,1,18,4294967295,25.84,1020.49,37.47,158.46,-28.91
90,141,207,781,1,18,4294967295,25.84,1020.49,37.47,158.61,-28.91
