NO2,C2H5OH,VOC,CO
132.0,223.0,130.0,166.0
132.0,224.0,130.0,169.0
132.0,225.0,129.0,171.0
132.0,224.0,131.0,174.0
132.0,225.0,131.0,176.0
133.0,226.0,131.0,178.0
134.0,226.0,131.0,179.0
133.0,226.0,131.0,180.0
133.0,226.0,131.0,181.0
134.0,227.0,131.0,181.0
134.0,228.0,131.0,183.0
134.0,228.0,132.0,184.0
134.0,228.0,132.0,185.0
134.0,228.0,131.0,185.0
135.0,230.0,132.0,186.0
136.0,229.0,132.0,187.0
136.0,230.0,132.0,187.0
136.0,230.0,132.0,189.0
137.0,230.0,133.0,190.0
137.0,231.0,133.0,191.0
137.0,231.0,133.0,191.0
137.0,231.0,133.0,191.0
138.0,232.0,133.0,193.0
137.0,232.0,133.0,192.0
138.0,232.0,134.0,193.0
138.0,233.0,133.0,193.0
138.0,233.0,133.0,195.0
139.0,233.0,134.0,194.0
140.0,233.0,134.0,195.0
140.0,234.0,134.0,196.0
140.0,235.0,135.0,197.0
141.0,234.0,135.0,197.0
141.0,235.0,134.0,198.0
141.0,235.0,135.0,198.0
141.0,236.0,135.0,199.0
141.0,236.0,135.0,200.0
142.0,236.0,135.0,200.0
142.0,237.0,136.0,200.0
142.0,236.0,136.0,201.0
142.0,237.0,136.0,202.0
143.0,238.0,136.0,203.0
143.0,237.0,136.0,204.0
144.0,239.0,136.0,204.0
144.0,239.0,136.0,204.0
144.0,238.0,137.0,205.0
144.0,239.0,137.0,204.0
145.0,239.0,137.0,206.0
145.0,239.0,137.0,205.0
145.0,240.0,137.0,205.0
145.0,240.0,138.0,206.0
146.0,240.0,138.0,206.0
146.0,241.0,137.0,207.0
145.0,241.0,138.0,206.0
146.0,241.0,138.0,207.0
146.0,242.0,138.0,207.0
146.0,241.0,138.0,209.0
148.0,242.0,138.0,208.0
147.0,242.0,139.0,209.0
146.0,242.0,139.0,209.0
147.0,242.0,138.0,209.0
