NO2,C2H5OH,VOC,CO
143.0,231.0,136.0,194.0
144.0,230.0,137.0,195.0
144.0,230.0,136.0,195.0
144.0,231.0,136.0,197.0
145.0,231.0,137.0,198.0
145.0,231.0,137.0,198.0
145.0,232.0,137.0,199.0
146.0,232.0,138.0,199.0
146.0,232.0,137.0,200.0
146.0,232.0,137.0,200.0
146.0,233.0,138.0,201.0
147.0,232.0,138.0,201.0
147.0,233.0,137.0,202.0
146.0,232.0,138.0,202.0
146.0,233.0,138.0,203.0
148.0,233.0,138.0,203.0
148.0,233.0,138.0,205.0
148.0,234.0,138.0,204.0
149.0,234.0,139.0,205.0
149.0,234.0,139.0,205.0
149.0,234.0,139.0,205.0
150.0,234.0,140.0,205.0
150.0,235.0,140.0,205.0
151.0,235.0,139.0,205.0
151.0,236.0,139.0,206.0
151.0,235.0,140.0,206.0
151.0,237.0,140.0,206.0
151.0,236.0,140.0,206.0
151.0,237.0,140.0,206.0
152.0,237.0,140.0,207.0
152.0,236.0,140.0,206.0
153.0,236.0,141.0,206.0
153.0,237.0,140.0,206.0
153.0,238.0,141.0,206.0
153.0,237.0,141.0,205.0
153.0,238.0,141.0,205.0
153.0,238.0,141.0,205.0
153.0,238.0,140.0,203.0
153.0,238.0,140.0,204.0
152.0,238.0,141.0,202.0
153.0,238.0,140.0,202.0
152.0,238.0,140.0,201.0
153.0,239.0,141.0,202.0
153.0,238.0,140.0,201.0
153.0,239.0,141.0,202.0
153.0,238.0,141.0,202.0
154.0,238.0,141.0,201.0
154.0,238.0,140.0,202.0
153.0,239.0,140.0,202.0
154.0,239.0,141.0,201.0
154.0,238.0,141.0,200.0
154.0,239.0,142.0,201.0
154.0,239.0,141.0,201.0
154.0,239.0,141.0,200.0
155.0,239.0,140.0,200.0
154.0,239.0,141.0,201.0
155.0,240.0,142.0,201.0
155.0,240.0,142.0,202.0
156.0,241.0,142.0,203.0
156.0,241.0,141.0,203.0
