model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,54.671600370027754,90.74930619796486,56.870308672219984,54.67424998596624,52.753343111708205,25,50,42,0.0003,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225719-d2b93a,2025-11-18T22:58:20,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225719-d2b93a/results.jsonl
transformer,False,54.671600370027754,90.74930619796486,56.870308672219984,54.67424998596624,52.753343111708205,25,50,42,0.0003,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225719-d2b93a,2025-11-18T22:58:20,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20251118-225719-d2b93a/results.jsonl
transformer,False,51.988899167437566,86.77150786308974,52.35639086590107,51.75396898042207,50.24508088638348,25,50,42,0.001,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225929-04ec38,2025-11-18T23:00:31,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225929-04ec38/results.jsonl
transformer,False,51.988899167437566,86.77150786308974,52.35639086590107,51.75396898042207,50.24508088638348,25,50,42,0.001,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225929-04ec38,2025-11-18T23:00:31,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.001-seed42-20251118-225929-04ec38/results.jsonl
transformer,False,50.786308973172986,87.04902867715079,52.87589078324956,50.71423050379572,50.13194397421707,25,50,42,0.003,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230141-0c9731,2025-11-18T23:02:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230141-0c9731/results.jsonl
transformer,False,50.786308973172986,87.04902867715079,52.87589078324956,50.71423050379572,50.13194397421707,25,50,42,0.003,32,90,SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230141-0c9731,2025-11-18T23:02:42,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad25_w100-transformer-c0-g25-w50-bs32-lr0.003-seed42-20251118-230141-0c9731/results.jsonl
transformer,False,40.760389036251105,76.39257294429707,39.90156342341248,40.638814313316416,37.95439493855571,0,50,42,0.0003,32,90,SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-225611-45cc2c,2025-11-18T22:57:15,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-225611-45cc2c/results.jsonl
transformer,False,40.760389036251105,76.39257294429707,39.90156342341248,40.638814313316416,37.95439493855571,0,50,42,0.0003,32,90,SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-225611-45cc2c,2025-11-18T22:57:15,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20251118-225611-45cc2c/results.jsonl
transformer,False,37.40053050397878,70.46861184792219,34.12497029278433,37.356399663917195,34.075497660817206,0,50,42,0.001,32,90,SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225823-a37a49,2025-11-18T22:59:26,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225823-a37a49/results.jsonl
transformer,False,37.40053050397878,70.46861184792219,34.12497029278433,37.356399663917195,34.075497660817206,0,50,42,0.001,32,90,SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225823-a37a49,2025-11-18T22:59:26,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w50_heldout_days_2/SEL_heldoutday2_grad0_w100-transformer-c0-g0-w50-bs32-lr0.001-seed42-20251118-225823-a37a49/results.jsonl
