NO2,C2H5OH,VOC,CO
795.0,879.0,804.0,349.0
795.0,879.0,804.0,350.0
795.0,879.0,805.0,350.0
795.0,879.0,804.0,350.0
795.0,879.0,804.0,352.0
796.0,879.0,804.0,352.0
795.0,879.0,805.0,352.0
795.0,879.0,804.0,351.0
796.0,879.0,805.0,352.0
795.0,880.0,805.0,352.0
795.0,879.0,805.0,353.0
795.0,879.0,805.0,352.0
795.0,879.0,805.0,352.0
795.0,880.0,805.0,353.0
795.0,880.0,805.0,353.0
795.0,879.0,804.0,352.0
795.0,880.0,805.0,353.0
795.0,879.0,805.0,354.0
795.0,879.0,804.0,353.0
795.0,879.0,803.0,352.0
794.0,879.0,803.0,353.0
795.0,879.0,805.0,353.0
794.0,878.0,805.0,353.0
794.0,879.0,805.0,351.0
794.0,879.0,804.0,351.0
794.0,879.0,804.0,352.0
794.0,879.0,804.0,352.0
795.0,879.0,804.0,351.0
794.0,879.0,803.0,351.0
795.0,879.0,802.0,350.0
794.0,878.0,803.0,352.0
794.0,879.0,803.0,352.0
794.0,879.0,804.0,352.0
794.0,879.0,804.0,352.0
795.0,878.0,804.0,353.0
794.0,879.0,803.0,352.0
794.0,878.0,803.0,352.0
794.0,879.0,804.0,352.0
793.0,879.0,803.0,351.0
794.0,878.0,802.0,351.0
794.0,879.0,802.0,352.0
794.0,879.0,803.0,352.0
793.0,879.0,804.0,353.0
793.0,879.0,804.0,352.0
793.0,878.0,804.0,353.0
794.0,878.0,804.0,353.0
793.0,878.0,804.0,354.0
794.0,878.0,804.0,354.0
793.0,879.0,805.0,354.0
794.0,879.0,804.0,355.0
794.0,879.0,805.0,355.0
793.0,879.0,803.0,355.0
793.0,879.0,805.0,354.0
794.0,878.0,804.0,355.0
793.0,877.0,803.0,355.0
793.0,878.0,804.0,355.0
794.0,878.0,803.0,355.0
793.0,879.0,805.0,354.0
794.0,878.0,805.0,355.0
793.0,879.0,804.0,355.0
794.0,878.0,805.0,356.0
793.0,879.0,804.0,356.0
793.0,879.0,804.0,358.0
794.0,879.0,805.0,358.0
793.0,879.0,805.0,359.0
793.0,880.0,805.0,358.0
794.0,880.0,805.0,358.0
794.0,879.0,805.0,359.0
793.0,880.0,806.0,359.0
794.0,879.0,805.0,359.0
794.0,878.0,805.0,358.0
794.0,880.0,805.0,359.0
794.0,880.0,805.0,360.0
794.0,880.0,806.0,360.0
794.0,880.0,806.0,360.0
794.0,879.0,806.0,359.0
794.0,879.0,805.0,362.0
793.0,880.0,806.0,361.0
794.0,880.0,806.0,360.0
794.0,880.0,806.0,361.0
794.0,880.0,806.0,361.0
794.0,880.0,806.0,362.0
794.0,880.0,806.0,362.0
794.0,880.0,807.0,363.0
794.0,880.0,806.0,363.0
794.0,880.0,806.0,363.0
794.0,880.0,806.0,363.0
793.0,880.0,807.0,363.0
794.0,880.0,806.0,363.0
794.0,880.0,807.0,363.0
