NO2,C2H5OH,VOC,CO
761.0,849.0,768.0,334.0
761.0,850.0,770.0,337.0
762.0,851.0,771.0,339.0
761.0,847.0,772.0,340.0
761.0,844.0,768.0,340.0
761.0,842.0,762.0,341.0
762.0,842.0,760.0,341.0
762.0,844.0,761.0,341.0
761.0,847.0,766.0,340.0
762.0,849.0,770.0,336.0
761.0,851.0,772.0,335.0
761.0,852.0,772.0,335.0
761.0,852.0,771.0,343.0
761.0,851.0,764.0,345.0
761.0,846.0,760.0,344.0
760.0,843.0,761.0,339.0
761.0,842.0,766.0,335.0
760.0,844.0,769.0,335.0
762.0,846.0,772.0,337.0
762.0,848.0,773.0,341.0
761.0,850.0,769.0,342.0
761.0,851.0,763.0,339.0
762.0,851.0,759.0,332.0
761.0,851.0,759.0,332.0
761.0,846.0,762.0,333.0
761.0,844.0,766.0,333.0
761.0,841.0,769.0,334.0
762.0,842.0,770.0,334.0
761.0,844.0,768.0,333.0
760.0,846.0,762.0,332.0
762.0,848.0,759.0,330.0
760.0,850.0,759.0,330.0
761.0,851.0,763.0,330.0
760.0,850.0,766.0,331.0
761.0,845.0,770.0,330.0
760.0,843.0,770.0,330.0
760.0,842.0,768.0,332.0
760.0,842.0,761.0,334.0
760.0,844.0,758.0,334.0
760.0,847.0,758.0,329.0
761.0,848.0,762.0,329.0
761.0,850.0,767.0,329.0
760.0,850.0,769.0,330.0
760.0,850.0,770.0,330.0
760.0,846.0,768.0,333.0
760.0,843.0,762.0,332.0
760.0,841.0,759.0,329.0
760.0,842.0,759.0,327.0
760.0,844.0,762.0,327.0
760.0,846.0,766.0,326.0
761.0,848.0,770.0,328.0
760.0,850.0,770.0,328.0
760.0,850.0,769.0,327.0
760.0,848.0,762.0,326.0
760.0,844.0,757.0,326.0
760.0,842.0,757.0,327.0
761.0,840.0,760.0,329.0
760.0,841.0,765.0,331.0
761.0,844.0,768.0,331.0
760.0,846.0,769.0,329.0
760.0,849.0,769.0,328.0
761.0,849.0,768.0,332.0
760.0,851.0,760.0,334.0
761.0,851.0,757.0,334.0
761.0,849.0,761.0,334.0
760.0,846.0,765.0,329.0
760.0,842.0,768.0,328.0
760.0,842.0,770.0,328.0
762.0,842.0,772.0,331.0
760.0,845.0,770.0,334.0
761.0,848.0,764.0,335.0
761.0,850.0,760.0,332.0
761.0,851.0,758.0,328.0
762.0,851.0,762.0,327.0
760.0,851.0,766.0,329.0
761.0,850.0,769.0,334.0
760.0,846.0,771.0,335.0
760.0,842.0,772.0,334.0
760.0,841.0,770.0,330.0
760.0,842.0,763.0,329.0
761.0,845.0,758.0,329.0
760.0,848.0,759.0,333.0
761.0,849.0,764.0,336.0
760.0,850.0,767.0,335.0
760.0,852.0,770.0,331.0
760.0,851.0,771.0,328.0
760.0,850.0,772.0,327.0
760.0,846.0,769.0,329.0
760.0,843.0,763.0,333.0
760.0,841.0,758.0,334.0
