NO2,C2H5OH,VOC,CO
775.0,745.0,575.0,185.0
782.0,752.0,585.0,193.0
787.0,762.0,597.0,202.0
790.0,771.0,608.0,208.0
794.0,778.0,617.0,215.0
796.0,785.0,627.0,219.0
801.0,792.0,636.0,224.0
804.0,800.0,644.0,230.0
810.0,810.0,654.0,241.0
814.0,819.0,663.0,252.0
817.0,828.0,672.0,265.0
821.0,836.0,681.0,274.0
822.0,844.0,690.0,285.0
824.0,851.0,698.0,296.0
826.0,858.0,704.0,306.0
827.0,863.0,710.0,315.0
828.0,869.0,715.0,325.0
828.0,874.0,719.0,334.0
829.0,878.0,723.0,342.0
830.0,882.0,728.0,351.0
832.0,887.0,732.0,362.0
833.0,891.0,736.0,372.0
835.0,895.0,740.0,378.0
836.0,898.0,744.0,386.0
837.0,901.0,747.0,395.0
838.0,904.0,752.0,404.0
838.0,908.0,755.0,412.0
841.0,910.0,758.0,421.0
841.0,912.0,761.0,427.0
841.0,914.0,764.0,431.0
841.0,914.0,765.0,431.0
840.0,916.0,767.0,431.0
841.0,916.0,767.0,428.0
841.0,917.0,769.0,430.0
843.0,917.0,771.0,434.0
842.0,917.0,772.0,436.0
841.0,918.0,772.0,435.0
841.0,917.0,774.0,434.0
841.0,917.0,775.0,433.0
840.0,917.0,775.0,429.0
839.0,917.0,776.0,426.0
839.0,916.0,776.0,420.0
837.0,916.0,775.0,417.0
837.0,914.0,774.0,413.0
836.0,913.0,775.0,407.0
835.0,912.0,774.0,402.0
834.0,912.0,773.0,397.0
835.0,912.0,773.0,394.0
834.0,912.0,774.0,395.0
835.0,912.0,773.0,400.0
835.0,913.0,772.0,404.0
836.0,913.0,773.0,407.0
837.0,914.0,774.0,413.0
836.0,915.0,773.0,421.0
837.0,918.0,776.0,430.0
839.0,919.0,777.0,439.0
839.0,920.0,778.0,448.0
841.0,922.0,779.0,454.0
842.0,922.0,781.0,459.0
842.0,923.0,782.0,465.0
