timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,leave_one_channel_training,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2026-02-23T18:36:35,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183618-d525ed,mlp,True,25,100,90,32,0.0003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183618-d525ed.pt,100,32,29.282867908477783,60.159361362457275,31.25198669751302,29.416161616161617,27.01299863290941,"{'Fruits': {'n': 99, 'acc@1': 22.22222222222222, 'acc@5': 59.59595959595959}, 'Herbs': {'n': 98, 'acc@1': 35.714285714285715, 'acc@5': 67.3469387755102}, 'Nuts': {'n': 107, 'acc@1': 26.168224299065418, 'acc@5': 47.66355140186916}, 'Spices': {'n': 98, 'acc@1': 40.816326530612244, 'acc@5': 69.38775510204081}, 'Vegetables': {'n': 100, 'acc@1': 22.0, 'acc@5': 57.99999999999999}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183618-d525ed/results.jsonl
2026-02-23T18:36:58,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183638-2099e8,cnn,True,25,100,90,32,0.0003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183638-2099e8.pt,100,32,55.97609877586365,87.649405002594,63.21244196979492,56.16161616161616,54.689057207540394,"{'Fruits': {'n': 99, 'acc@1': 73.73737373737373, 'acc@5': 95.95959595959596}, 'Herbs': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 78.57142857142857}, 'Nuts': {'n': 107, 'acc@1': 54.20560747663551, 'acc@5': 87.85046728971963}, 'Spices': {'n': 98, 'acc@1': 58.16326530612245, 'acc@5': 89.79591836734694}, 'Vegetables': {'n': 100, 'acc@1': 41.0, 'acc@5': 86.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183638-2099e8/results.jsonl
2026-02-23T18:37:39,SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183701-b747d2,lstm,True,25,100,90,32,0.0003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183701-b747d2.pt,100,32,55.37848472595215,86.25498414039612,55.53466365076273,55.375757575757575,52.864296897943234,"{'Fruits': {'n': 99, 'acc@1': 60.60606060606061, 'acc@5': 87.87878787878788}, 'Herbs': {'n': 98, 'acc@1': 43.87755102040816, 'acc@5': 80.61224489795919}, 'Nuts': {'n': 107, 'acc@1': 64.48598130841121, 'acc@5': 86.91588785046729}, 'Spices': {'n': 98, 'acc@1': 61.224489795918366, 'acc@5': 86.73469387755102}, 'Vegetables': {'n': 100, 'acc@1': 46.0, 'acc@5': 89.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183701-b747d2/results.jsonl
2026-02-23T18:38:17,SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183742-78f226,transformer,True,25,100,90,32,0.0003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183742-78f226.pt,100,32,55.37848472595215,84.06374454498291,59.74178321678322,55.31717171717172,54.950472717024766,"{'Fruits': {'n': 99, 'acc@1': 58.58585858585859, 'acc@5': 89.8989898989899}, 'Herbs': {'n': 98, 'acc@1': 52.04081632653062, 'acc@5': 74.48979591836735}, 'Nuts': {'n': 107, 'acc@1': 57.009345794392516, 'acc@5': 85.98130841121495}, 'Spices': {'n': 98, 'acc@1': 61.224489795918366, 'acc@5': 89.79591836734694}, 'Vegetables': {'n': 100, 'acc@1': 48.0, 'acc@5': 80.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed4-20260223-183742-78f226/results.jsonl
2026-02-23T18:38:38,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed4-20260223-183821-469f49,mlp,True,25,100,90,32,0.001,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed4-20260223-183821-469f49.pt,100,32,25.29880404472351,59.76095795631409,28.00539835595417,25.511111111111113,23.568324219266472,"{'Fruits': {'n': 99, 'acc@1': 17.17171717171717, 'acc@5': 65.65656565656566}, 'Herbs': {'n': 98, 'acc@1': 30.612244897959183, 'acc@5': 64.28571428571429}, 'Nuts': {'n': 107, 'acc@1': 22.429906542056074, 'acc@5': 49.532710280373834}, 'Spices': {'n': 98, 'acc@1': 35.714285714285715, 'acc@5': 68.36734693877551}, 'Vegetables': {'n': 100, 'acc@1': 21.0, 'acc@5': 52.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed4-20260223-183821-469f49/results.jsonl
2026-02-23T18:39:01,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed4-20260223-183841-ad646d,cnn,True,25,100,90,32,0.001,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed4-20260223-183841-ad646d.pt,100,32,53.585660457611084,87.45020031929016,62.57536688961372,53.902020202020196,52.33906838577758,"{'Fruits': {'n': 99, 'acc@1': 67.67676767676768, 'acc@5': 96.96969696969697}, 'Herbs': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 80.61224489795919}, 'Nuts': {'n': 107, 'acc@1': 48.598130841121495, 'acc@5': 85.98130841121495}, 'Spices': {'n': 98, 'acc@1': 67.3469387755102, 'acc@5': 88.77551020408163}, 'Vegetables': {'n': 100, 'acc@1': 32.0, 'acc@5': 85.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed4-20260223-183841-ad646d/results.jsonl
2026-02-23T18:39:41,SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed4-20260223-183904-a41704,lstm,True,25,100,90,32,0.001,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed4-20260223-183904-a41704.pt,100,32,54.78087663650513,86.25498414039612,55.41581523052111,54.751515151515164,52.62242048703752,"{'Fruits': {'n': 99, 'acc@1': 54.54545454545454, 'acc@5': 88.88888888888889}, 'Herbs': {'n': 98, 'acc@1': 44.89795918367347, 'acc@5': 80.61224489795919}, 'Nuts': {'n': 107, 'acc@1': 60.747663551401864, 'acc@5': 85.04672897196261}, 'Spices': {'n': 98, 'acc@1': 62.244897959183675, 'acc@5': 89.79591836734694}, 'Vegetables': {'n': 100, 'acc@1': 51.0, 'acc@5': 87.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.001-seed4-20260223-183904-a41704/results.jsonl
2026-02-23T18:40:20,SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed4-20260223-183944-651342,transformer,True,25,100,90,32,0.001,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed4-20260223-183944-651342.pt,100,32,56.7729115486145,85.0597620010376,58.99530428635692,56.839393939393936,55.238714146265636,"{'Fruits': {'n': 99, 'acc@1': 64.64646464646465, 'acc@5': 87.87878787878788}, 'Herbs': {'n': 98, 'acc@1': 56.12244897959183, 'acc@5': 80.61224489795919}, 'Nuts': {'n': 107, 'acc@1': 56.074766355140184, 'acc@5': 89.7196261682243}, 'Spices': {'n': 98, 'acc@1': 52.04081632653062, 'acc@5': 80.61224489795919}, 'Vegetables': {'n': 100, 'acc@1': 55.00000000000001, 'acc@5': 86.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.001-seed4-20260223-183944-651342/results.jsonl
2026-02-23T18:40:40,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed4-20260223-184023-836c1c,mlp,True,25,100,90,32,0.003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed4-20260223-184023-836c1c.pt,100,32,26.2948215007782,58.16733241081238,27.948615273615275,26.51515151515152,24.514143299324573,"{'Fruits': {'n': 99, 'acc@1': 18.181818181818183, 'acc@5': 59.59595959595959}, 'Herbs': {'n': 98, 'acc@1': 34.69387755102041, 'acc@5': 62.244897959183675}, 'Nuts': {'n': 107, 'acc@1': 24.299065420560748, 'acc@5': 44.85981308411215}, 'Spices': {'n': 98, 'acc@1': 30.612244897959183, 'acc@5': 70.40816326530613}, 'Vegetables': {'n': 100, 'acc@1': 24.0, 'acc@5': 55.00000000000001}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.003-seed4-20260223-184023-836c1c/results.jsonl
2026-02-23T18:41:03,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed4-20260223-184043-e2a93a,cnn,True,25,100,90,32,0.003,4,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed4-20260223-184043-e2a93a.pt,100,32,50.99601745605469,86.85259222984314,58.30081382635356,51.22424242424242,49.941805025889956,"{'Fruits': {'n': 99, 'acc@1': 61.61616161616161, 'acc@5': 93.93939393939394}, 'Herbs': {'n': 98, 'acc@1': 52.04081632653062, 'acc@5': 75.51020408163265}, 'Nuts': {'n': 107, 'acc@1': 50.467289719626166, 'acc@5': 90.65420560747664}, 'Spices': {'n': 98, 'acc@1': 57.14285714285714, 'acc@5': 86.73469387755102}, 'Vegetables': {'n': 100, 'acc@1': 34.0, 'acc@5': 87.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100_seed4/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.003-seed4-20260223-184043-e2a93a/results.jsonl
