NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
33,68,77,826,2,26,0,25.5,1014.94,38.87,240.15,17.1
33,68,77,825,2,27,0,25.5,1014.94,38.9,241.2,17.18
32,68,78,825,2,26,0,25.5,1014.93,38.96,239.62,17.18
32,67,77,825,2,27,0,25.5,1014.93,39.03,239.97,17.18
32,68,77,824,2,28,0,25.5,1014.93,39.08,239.28,17.18
32,68,77,824,2,26,0,25.5,1014.93,39.15,239.97,17.18
32,67,77,824,2,27,0,25.5,1014.93,39.21,241.2,17.18
32,67,77,822,2,26,0,25.5,1014.93,39.25,240.32,17.18
32,68,77,822,2,26,0,25.5,1014.93,39.31,241.02,17.27
31,68,77,823,2,26,0,25.5,1014.92,39.34,240.67,17.18
32,68,77,821,2,26,0,25.5,1014.93,39.38,241.37,17.18
32,67,77,822,2,26,0,25.5,1014.93,39.41,241.9,17.1
32,68,77,822,2,26,0,25.5,1014.94,39.43,240.67,17.1
32,68,77,821,2,26,0,25.5,1014.94,39.47,240.67,17.1
32,67,77,821,2,26,0,25.5,1014.94,39.49,241.37,17.1
32,67,77,821,2,25,0,25.51,1014.94,39.49,239.97,17.1
32,68,77,821,1,25,0,25.51,1014.94,39.48,240.85,17.02
32,67,76,821,2,26,0,25.51,1014.95,39.47,242.79,17.02
32,68,76,821,2,26,0,25.51,1014.95,39.45,243.51,17.02
32,67,77,821,2,26,0,25.51,1014.95,39.43,242.61,17.1
32,67,77,821,2,25,0,25.51,1014.94,39.41,240.15,17.02
31,68,77,822,2,25,0,25.52,1014.95,39.39,242.79,17.02
31,67,76,822,2,25,0,25.52,1014.95,39.36,242.97,17.02
31,67,76,823,1,26,0,25.52,1014.95,39.31,243.15,16.94
32,67,77,823,2,26,0,25.52,1014.96,39.27,243.51,16.94
31,67,76,823,2,26,0,25.52,1014.96,39.23,244.59,16.94
31,67,77,823,2,26,0,25.52,1014.96,39.19,243.33,17.02
32,68,76,824,2,25,0,25.52,1014.95,39.18,244.41,16.94
31,67,76,824,2,26,0,25.53,1014.96,39.16,245.68,16.94
31,68,76,824,2,26,0,25.53,1014.96,39.15,243.69,17.02
31,67,77,825,2,26,0,25.53,1014.95,39.16,244.41,16.94
32,67,77,826,2,26,0,25.53,1014.96,39.15,244.23,16.94
32,67,77,827,2,25,0,25.53,1014.96,39.16,244.59,16.94
32,68,76,827,1,25,0,25.53,1014.96,39.16,244.59,16.85
32,69,77,827,2,25,0,25.53,1014.97,39.15,245.31,16.94
32,68,77,827,2,26,0,25.53,1014.96,39.14,245.31,16.94
32,68,77,829,1,26,0,25.54,1014.96,39.12,244.95,16.94
32,68,77,829,2,26,0,25.54,1014.96,39.11,246.04,16.94
31,68,76,829,2,26,0,25.54,1014.96,39.1,246.23,16.94
32,68,77,830,2,26,0,25.54,1014.96,39.11,245.68,16.94
32,69,77,830,2,27,0,25.54,1014.96,39.11,247.89,16.94
32,68,76,831,2,25,0,25.54,1014.96,39.1,246.04,16.85
31,69,77,832,2,26,0,25.54,1014.97,39.09,246.04,16.85
32,68,77,833,2,25,0,25.54,1014.97,39.08,246.04,16.85
32,69,77,833,2,26,0,25.54,1014.97,39.07,245.31,16.85
32,69,77,833,1,27,0,25.55,1014.97,39.09,245.68,16.94
32,69,77,835,2,26,0,25.55,1014.96,39.11,248.63,16.94
31,69,77,835,2,27,0,25.55,1014.96,39.11,248.45,16.85
32,69,77,836,2,25,0,25.55,1014.97,39.15,247.7,16.85
32,69,76,837,2,26,0,25.55,1014.97,39.15,247.52,16.85
31,69,77,838,2,26,0,25.55,1014.97,39.15,246.78,16.85
31,69,77,838,2,26,0,25.55,1014.97,39.14,246.41,16.94
31,69,76,838,2,29,0,25.55,1014.96,39.13,247.52,16.94
32,68,77,838,2,26,0,25.55,1014.96,39.14,247.33,16.94
32,69,77,838,1,26,0,25.55,1014.96,39.15,247.7,17.02
31,69,77,838,2,26,0,25.55,1014.95,39.14,248.26,17.02
32,69,77,839,2,26,0,25.55,1014.95,39.14,247.52,17.02
32,69,77,840,2,26,0,25.55,1014.95,39.14,250.14,17.02
32,69,77,841,2,27,0,25.55,1014.95,39.15,249.2,17.02
32,69,78,841,2,25,0,25.55,1014.95,39.18,249.01,17.02
31,69,77,842,2,26,0,25.55,1014.95,39.21,248.63,17.02
32,70,77,842,2,26,0,25.56,1014.95,39.21,247.15,17.02
31,70,76,842,2,27,0,25.56,1014.95,39.23,248.82,17.02
31,70,77,843,2,24,0,25.56,1014.95,39.22,248.07,16.94
31,70,77,843,2,26,0,25.56,1014.96,39.21,248.26,16.94
31,70,77,843,2,26,0,25.56,1014.96,39.2,248.26,16.94
32,69,77,844,2,26,0,25.56,1014.96,39.18,248.45,16.94
31,70,77,845,2,26,0,25.56,1014.96,39.18,248.26,16.85
31,70,78,845,1,27,0,25.56,1014.97,39.14,249.38,16.94
32,70,78,846,2,27,0,25.56,1014.96,39.13,249.38,16.94
32,69,78,848,2,25,0,25.56,1014.96,39.11,248.26,17.02
31,70,78,848,2,27,0,25.56,1014.95,39.11,248.26,17.02
31,70,78,848,2,26,0,25.56,1014.95,39.13,249.01,17.02
31,70,77,848,1,25,0,25.57,1014.95,39.15,249.2,16.94
32,69,77,849,1,26,0,25.57,1014.96,39.15,250.14,16.94
31,70,78,849,2,26,0,25.57,1014.96,39.17,250.71,16.94
31,70,78,850,2,26,0,25.57,1014.96,39.17,249.01,16.94
32,70,78,850,3,26,0,25.57,1014.96,39.2,248.63,16.94
32,70,78,852,2,26,0,25.57,1014.96,39.21,249.01,16.94
31,70,79,852,2,26,0,25.57,1014.96,39.25,248.07,16.94
32,70,78,853,2,26,0,25.57,1014.96,39.28,248.45,16.94
31,70,79,854,1,26,0,25.57,1014.96,39.31,248.45,17.02
32,70,79,855,2,27,0,25.57,1014.95,39.33,249.76,16.94
31,70,79,855,2,27,0,25.57,1014.96,39.34,248.07,16.94
32,70,79,855,2,26,0,25.57,1014.96,39.31,249.2,16.94
32,70,78,855,2,26,0,25.57,1014.96,39.29,248.82,16.85
32,71,78,855,2,26,0,25.57,1014.97,39.26,248.82,16.94
31,70,78,854,2,27,0,25.57,1014.96,39.22,251.28,16.94
32,70,78,854,1,27,0,25.57,1014.96,39.2,249.01,16.94
32,70,78,854,2,26,0,25.57,1014.96,39.21,249.2,16.94
32,70,77,855,2,26,0,25.57,1014.96,39.21,249.38,16.85
31,69,78,855,1,27,0,25.57,1014.97,39.23,249.01,16.94
32,70,78,854,1,26,0,25.57,1014.96,39.26,248.63,16.85
31,70,79,855,1,26,0,25.57,1014.97,39.28,249.01,16.85
31,70,78,856,2,27,0,25.57,1014.97,39.33,248.45,16.94
32,70,78,856,2,27,0,25.57,1014.96,39.36,248.45,16.85
32,70,78,856,2,27,0,25.57,1014.97,39.4,248.26,16.85
31,70,78,856,2,27,0,25.57,1014.97,39.42,247.89,16.85
32,70,78,856,2,27,0,25.57,1014.97,39.44,248.26,16.85
32,70,78,856,2,26,0,25.57,1014.97,39.44,248.63,16.85
32,70,78,857,2,26,0,25.57,1014.97,39.46,249.38,16.85
31,70,78,856,2,26,0,25.57,1014.97,39.44,248.26,16.85
31,70,78,856,2,27,0,25.57,1014.97,39.47,247.15,16.85
32,70,78,856,1,26,0,25.57,1014.97,39.48,248.26,16.85
32,70,78,855,2,26,0,25.57,1014.97,39.51,247.89,16.85
32,70,77,856,2,27,0,25.57,1014.97,39.49,248.26,16.85
31,70,78,856,2,27,0,25.57,1014.97,39.47,248.45,16.85
31,70,77,856,2,27,0,25.57,1014.97,39.44,248.26,16.94
31,70,77,856,1,27,0,25.57,1014.96,39.43,249.76,16.85
32,70,78,856,2,27,0,25.57,1014.97,39.4,248.63,16.85
31,70,78,856,2,26,0,25.57,1014.97,39.37,248.82,16.77
32,70,78,856,2,27,0,25.58,1014.98,39.37,249.76,16.85
32,70,77,857,2,26,0,25.58,1014.97,39.38,247.89,16.85
