NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
52,65,89,735,3,17,0,25.2,1019.24,24.01,331.72,-18.65
52,65,90,735,3,17,0,25.2,1019.25,23.95,334.74,-18.65
52,65,89,734,3,18,0,25.2,1019.25,23.91,338.86,-18.65
52,65,89,734,3,17,0,25.2,1019.25,23.84,341.31,-18.65
52,65,88,733,3,18,0,25.2,1019.25,23.81,343.08,-18.56
52,64,88,733,3,18,0,25.2,1019.24,23.78,345.59,-18.56
51,64,88,733,2,19,0,25.2,1019.24,23.74,348.14,-18.56
51,65,88,731,3,18,0,25.2,1019.24,23.71,348.87,-18.56
51,65,88,732,3,17,0,25.2,1019.24,23.68,351.84,-18.48
50,64,88,732,3,17,0,25.2,1019.23,23.66,353.35,-18.48
50,64,88,732,3,18,0,25.2,1019.23,23.63,354.1,-18.48
50,64,87,731,3,18,0,25.2,1019.23,23.6,356.39,-18.48
50,64,87,731,3,17,0,25.2,1019.23,23.59,356.39,-18.56
50,64,87,731,3,17,0,25.21,1019.24,23.57,359.49,-18.48
50,64,87,731,3,17,0,25.21,1019.23,23.55,362.65,-18.48
50,65,87,731,3,17,0,25.21,1019.23,23.54,362.65,-18.4
49,64,87,731,3,18,0,25.21,1019.22,23.52,364.25,-18.4
49,64,87,731,3,16,0,25.21,1019.22,23.51,365.86,-18.4
49,64,87,731,3,17,0,25.21,1019.22,23.5,369.95,-18.4
49,64,86,731,3,18,0,25.21,1019.22,23.49,370.79,-18.32
49,64,87,732,3,17,0,25.21,1019.21,23.48,373.3,-18.32
48,64,86,732,3,20,0,25.21,1019.21,23.47,373.3,-18.32
48,64,86,732,3,18,0,25.21,1019.21,23.45,374.14,-18.32
48,65,87,732,3,18,0,25.21,1019.21,23.44,373.3,-18.23
48,64,87,733,3,18,0,25.21,1019.2,23.43,378.07,-18.23
48,64,87,733,3,18,0,25.21,1019.2,23.42,379.56,-18.15
48,65,87,733,3,18,0,25.21,1019.19,23.41,379.56,-18.23
48,64,87,734,3,18,0,25.21,1019.2,23.39,381.94,-18.23
49,65,87,735,4,18,0,25.21,1019.2,23.37,383.24,-18.23
48,65,87,736,3,18,0,25.21,1019.2,23.36,384.34,-18.23
48,65,87,736,3,18,0,25.21,1019.2,23.34,387.0,-18.15
48,65,87,735,3,17,0,25.22,1019.19,23.34,387.22,-18.23
48,65,87,736,3,18,0,25.22,1019.2,23.33,387.89,-18.23
48,65,87,735,3,17,0,25.22,1019.2,23.32,387.89,-18.23
48,64,86,735,3,17,0,25.22,1019.2,23.32,389.46,-18.23
48,65,86,736,3,17,0,25.22,1019.2,23.31,391.74,-18.23
47,65,86,735,3,18,0,25.22,1019.2,23.31,393.57,-18.15
48,64,86,735,3,16,0,25.22,1019.19,23.32,391.28,-18.15
47,64,86,734,3,19,0,25.22,1019.19,23.33,393.34,-18.15
47,65,86,735,3,16,0,25.22,1019.19,23.33,397.53,-18.15
47,65,86,736,3,19,0,25.22,1019.19,23.33,396.83,-18.23
47,65,87,735,4,19,0,25.22,1019.2,23.36,398.0,-18.23
47,64,86,736,4,18,0,25.22,1019.2,23.35,398.47,-18.23
47,65,87,736,3,17,0,25.22,1019.2,23.37,396.36,-18.23
47,65,86,736,4,17,0,25.22,1019.2,23.37,398.0,-18.23
47,64,87,736,4,19,0,25.22,1019.2,23.38,400.61,-18.23
47,65,87,736,4,19,0,25.22,1019.2,23.38,398.95,-18.23
47,64,87,737,2,14,0,25.22,1019.2,23.39,401.33,-18.23
47,65,87,737,3,19,0,25.22,1019.2,23.39,401.09,-18.15
47,65,86,736,2,14,0,25.22,1019.19,23.4,401.57,-18.15
47,65,86,737,2,16,0,25.23,1019.19,23.41,403.99,-18.15
47,65,86,736,2,15,0,25.23,1019.19,23.41,403.99,-18.15
46,64,87,735,2,16,0,25.23,1019.19,23.42,404.23,-18.15
47,65,86,736,2,16,0,25.23,1019.19,23.42,403.99,-18.15
46,65,86,736,2,15,0,25.23,1019.19,23.42,405.94,-18.15
46,64,86,737,2,17,0,25.23,1019.19,23.44,406.92,-18.07
47,65,86,737,2,20,0,25.23,1019.18,23.44,405.94,-18.15
47,65,86,736,3,18,0,25.23,1019.19,23.44,407.17,-18.15
47,64,86,736,2,17,0,25.23,1019.19,23.44,407.91,-18.15
46,65,86,737,2,17,0,25.23,1019.19,23.45,408.65,-18.15
47,65,86,737,2,17,0,25.23,1019.19,23.46,408.65,-18.23
46,64,86,737,2,16,0,25.23,1019.2,23.47,411.91,-18.23
47,64,86,738,2,16,0,25.23,1019.2,23.48,407.66,-18.15
46,64,86,737,2,17,0,25.23,1019.19,23.48,409.65,-18.15
46,64,86,737,2,17,0,25.24,1019.19,23.48,409.65,-18.23
46,65,86,737,2,15,0,25.24,1019.2,23.5,409.65,-18.23
47,65,86,737,2,16,0,25.24,1019.2,23.5,412.92,-18.23
47,65,86,738,2,16,0,25.24,1019.2,23.5,412.42,-18.23
46,65,86,738,2,16,0,25.24,1019.2,23.51,413.43,-18.23
46,65,86,738,2,16,0,25.24,1019.2,23.52,412.92,-18.32
47,64,85,738,2,17,0,25.24,1019.21,23.51,413.18,-18.32
46,64,86,737,2,16,0,25.24,1019.21,23.52,412.16,-18.23
46,65,86,738,2,16,0,25.24,1019.2,23.51,411.91,-18.23
47,64,86,737,2,16,0,25.24,1019.2,23.53,414.71,-18.23
46,65,86,737,2,17,0,25.24,1019.2,23.52,414.96,-18.23
47,64,86,738,2,16,0,25.25,1019.2,23.51,418.06,-18.32
46,65,85,738,2,16,0,25.25,1019.21,23.51,414.45,-18.32
46,65,85,738,2,16,0,25.25,1019.21,23.51,422.8,-18.32
46,64,86,737,2,16,0,25.25,1019.21,23.52,419.63,-18.4
46,65,85,738,2,16,0,25.25,1019.22,23.52,418.58,-18.4
46,65,85,738,2,16,0,25.25,1019.22,23.52,420.94,-18.4
46,64,86,738,2,16,0,25.25,1019.22,23.51,419.37,-18.4
46,64,86,738,2,16,0,25.25,1019.22,23.51,419.11,-18.4
46,64,87,739,2,18,0,25.25,1019.22,23.5,420.15,-18.4
46,65,86,739,2,16,0,25.25,1019.22,23.5,418.58,-18.4
46,64,86,738,2,16,0,25.25,1019.22,23.52,420.15,-18.4
46,64,86,739,2,16,0,25.25,1019.22,23.53,418.58,-18.4
46,64,86,738,1,16,0,25.25,1019.22,23.52,419.63,-18.4
46,65,86,739,2,16,0,25.25,1019.22,23.53,420.42,-18.4
46,65,86,739,2,16,0,25.25,1019.22,23.52,420.68,-18.48
46,64,86,739,2,16,0,25.25,1019.23,23.52,419.63,-18.4
46,64,86,739,2,16,0,25.25,1019.22,23.54,421.21,-18.48
45,64,86,739,2,16,0,25.25,1019.23,23.52,418.32,-18.48
46,64,86,739,2,15,0,25.25,1019.23,23.52,421.74,-18.48
46,64,86,740,2,16,0,25.25,1019.23,23.51,423.33,-18.4
46,65,86,740,2,16,0,25.25,1019.22,23.5,424.67,-18.4
46,65,87,740,2,16,0,25.25,1019.22,23.5,424.94,-18.4
46,64,86,741,2,16,0,25.25,1019.22,23.48,423.33,-18.4
46,64,87,742,2,16,0,25.25,1019.22,23.48,423.33,-18.48
46,64,87,742,2,17,0,25.25,1019.23,23.47,424.94,-18.48
46,64,87,741,2,16,0,25.25,1019.23,23.48,425.48,-18.4
46,65,87,741,2,16,0,25.25,1019.22,23.48,425.75,-18.48
46,64,87,742,2,16,0,25.26,1019.23,23.46,425.48,-18.56
46,65,87,741,2,16,0,25.26,1019.24,23.48,424.67,-18.56
46,65,88,742,2,16,0,25.26,1019.24,23.47,428.19,-18.48
46,64,87,743,2,16,0,25.26,1019.23,23.46,425.48,-18.4
46,65,87,743,2,16,0,25.26,1019.22,23.48,426.02,-18.4
46,64,88,743,2,17,0,25.26,1019.22,23.48,427.1,-18.4
45,65,88,744,2,16,0,25.26,1019.22,23.49,429.01,-18.4
46,64,88,744,2,17,0,25.26,1019.22,23.49,429.01,-18.32
46,65,88,745,2,16,0,25.26,1019.21,23.49,425.21,-18.32
47,65,89,745,1,15,0,25.26,1019.21,23.51,427.1,-18.32
46,65,89,745,2,15,0,25.26,1019.21,23.51,426.56,-18.4
46,64,88,745,2,15,0,25.26,1019.22,23.51,428.19,-18.32
47,65,89,746,2,16,0,25.26,1019.21,23.52,428.74,-18.32
46,65,89,745,2,16,0,25.26,1019.21,23.52,427.37,-18.4
47,65,88,745,2,16,0,25.26,1019.22,23.54,428.74,-18.32
47,65,89,745,1,16,0,25.26,1019.21,23.53,427.64,-18.32
46,65,88,744,2,16,0,25.26,1019.21,23.56,429.01,-18.23
46,65,88,744,2,16,0,25.26,1019.2,23.56,428.19,-18.23
46,65,88,745,2,16,0,25.26,1019.2,23.56,427.1,-18.23
47,65,88,745,2,15,0,25.26,1019.2,23.57,427.64,-18.32
46,65,89,745,2,15,0,25.26,1019.21,23.58,425.48,-18.32
46,65,88,744,2,16,0,25.26,1019.21,23.59,427.1,-18.23
46,65,89,745,2,15,0,25.26,1019.2,23.6,426.02,-18.23
47,65,89,744,1,14,0,25.26,1019.2,23.61,427.37,-18.23
46,64,88,744,2,15,0,25.26,1019.2,23.61,429.01,-18.32
47,64,88,744,2,16,0,25.26,1019.21,23.63,423.87,-18.23
46,65,88,745,2,16,0,25.26,1019.2,23.64,429.28,-18.23
47,64,88,744,2,16,0,25.26,1019.2,23.64,428.19,-18.23
46,64,89,744,1,16,0,25.26,1019.2,23.65,425.75,-18.32
46,65,88,744,2,16,0,25.26,1019.21,23.66,428.19,-18.32
46,64,88,744,2,15,0,25.26,1019.21,23.67,424.4,-18.32
46,65,88,744,1,15,0,25.26,1019.21,23.68,427.1,-18.32
46,65,88,744,2,15,0,25.27,1019.21,23.7,427.1,-18.32
46,65,88,745,2,16,0,25.27,1019.21,23.71,426.56,-18.32
46,65,89,745,1,14,0,25.27,1019.21,23.71,426.02,-18.32
46,64,89,744,2,15,0,25.27,1019.21,23.73,428.19,-18.32
46,64,89,744,2,16,0,25.27,1019.21,23.73,426.29,-18.32
46,65,88,744,2,15,0,25.27,1019.21,23.75,427.64,-18.32
46,65,88,744,2,15,0,25.27,1019.21,23.76,426.29,-18.4
46,65,88,744,2,16,0,25.27,1019.22,23.77,427.37,-18.4
46,65,88,743,2,15,0,25.27,1019.22,23.78,427.64,-18.4
46,64,88,743,2,15,0,25.27,1019.22,23.79,426.02,-18.4
46,65,88,743,2,15,0,25.27,1019.22,23.8,427.64,-18.48
46,65,88,743,2,15,0,25.27,1019.23,23.83,427.1,-18.48
46,65,88,743,1,15,0,25.27,1019.23,23.83,426.02,-18.4
46,65,88,743,2,16,0,25.27,1019.22,23.85,426.02,-18.4
46,65,88,743,2,15,0,25.27,1019.22,23.86,426.02,-18.4
