NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
58,92,122,777,5,23,0,25.65,1018.08,25.22,262.25,-8.95
58,92,122,776,5,22,0,25.65,1018.08,25.16,263.29,-8.95
58,91,121,776,5,23,0,25.65,1018.08,25.12,263.29,-8.95
58,91,122,776,5,23,0,25.65,1018.08,25.09,265.62,-8.95
58,91,121,776,5,23,0,25.65,1018.08,25.06,266.69,-8.95
57,91,120,776,5,23,0,25.65,1018.08,25.06,267.99,-8.87
57,91,121,776,5,23,0,25.65,1018.07,25.05,269.3,-8.87
57,91,120,776,5,23,0,25.65,1018.07,25.05,270.84,-8.95
57,91,120,775,5,23,0,25.65,1018.08,25.06,273.75,-8.95
57,91,120,775,5,23,0,25.65,1018.08,25.06,272.85,-8.95
57,90,119,775,5,22,0,25.65,1018.08,25.06,274.21,-8.87
56,91,119,775,5,23,0,25.65,1018.07,25.05,275.35,-8.87
57,91,119,775,5,23,0,25.65,1018.07,25.06,275.12,-8.87
56,90,119,774,6,24,0,25.65,1018.07,25.07,278.37,-8.79
56,90,119,774,6,24,0,25.65,1018.06,25.06,281.69,-8.71
56,90,119,774,6,25,0,25.65,1018.05,25.06,279.78,-8.71
56,90,118,775,6,24,0,25.65,1018.05,25.05,281.69,-8.79
56,90,118,775,8,24,0,25.65,1018.06,25.04,283.62,-8.79
55,90,118,774,6,24,0,25.66,1018.06,25.01,283.13,-8.79
56,90,118,775,5,24,0,25.66,1018.06,25.01,283.38,-8.87
55,90,118,775,5,23,0,25.66,1018.07,25.01,284.11,-8.87
55,90,118,775,5,23,0,25.66,1018.07,25.0,286.07,-8.87
56,90,118,775,5,23,0,25.66,1018.07,25.0,286.07,-8.79
55,90,118,776,5,23,0,25.66,1018.06,24.99,288.32,-8.71
56,90,118,776,5,23,0,25.66,1018.05,25.0,287.57,-8.71
56,90,118,777,6,24,0,25.66,1018.05,25.0,289.08,-8.79
56,90,118,777,5,24,0,25.66,1018.06,25.01,290.09,-8.71
55,90,117,777,6,24,0,25.66,1018.05,25.01,290.86,-8.62
55,90,118,776,6,24,0,25.66,1018.04,25.02,293.18,-8.71
55,90,118,776,6,24,0,25.66,1018.05,25.01,291.37,-8.62
55,89,118,776,6,23,0,25.66,1018.04,24.99,293.18,-8.62
55,90,117,776,6,24,0,25.66,1018.04,24.99,293.18,-8.62
55,89,118,776,6,21,0,25.67,1018.04,24.99,293.96,-8.62
55,90,118,776,6,24,0,25.67,1018.04,24.98,294.75,-8.71
55,90,118,776,6,24,0,25.67,1018.05,24.95,295.8,-8.62
55,89,118,776,6,24,0,25.67,1018.04,24.95,296.6,-8.62
55,89,118,776,6,24,0,25.67,1018.04,24.95,296.6,-8.62
55,90,118,776,6,24,0,25.67,1018.04,24.96,295.8,-8.62
55,90,118,777,6,24,0,25.67,1018.04,24.95,298.2,-8.71
55,90,118,777,6,24,0,25.68,1018.05,24.96,298.2,-8.62
55,89,118,777,6,24,0,25.68,1018.04,24.94,298.74,-8.71
55,89,118,777,5,23,0,25.68,1018.05,24.96,301.74,-8.62
55,89,118,776,6,24,0,25.68,1018.04,24.96,300.1,-8.62
55,89,117,776,6,24,0,25.68,1018.04,24.98,302.02,-8.71
55,89,117,776,6,22,0,25.68,1018.05,25.0,301.19,-8.71
55,89,117,776,6,24,0,25.68,1018.05,25.01,302.85,-8.71
55,89,117,776,5,23,0,25.68,1018.05,25.02,302.85,-8.79
55,89,117,776,5,23,0,25.68,1018.06,25.05,302.85,-8.79
55,89,117,776,5,23,0,25.68,1018.06,25.06,305.08,-8.87
55,89,118,776,5,26,0,25.68,1018.07,25.09,304.8,-8.87
55,89,117,777,5,22,0,25.68,1018.07,25.1,305.37,-8.79
55,89,117,776,5,23,0,25.68,1018.06,25.12,305.65,-8.87
55,89,117,776,6,25,0,25.68,1018.07,25.13,307.35,-8.87
54,89,117,776,6,25,0,25.68,1018.07,25.14,306.21,-8.87
55,89,117,776,7,25,0,25.68,1018.07,25.16,308.79,-8.79
54,89,118,776,7,25,0,25.68,1018.06,25.16,305.93,-8.79
54,88,118,776,7,26,0,25.68,1018.06,25.18,306.5,-8.87
54,89,118,776,7,26,0,25.68,1018.07,25.19,308.79,-8.87
54,88,118,776,7,26,0,25.68,1018.07,25.18,309.37,-8.87
