NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
31,66,68,807,2,19,0,25.45,1015.98,39.22,202.37,8.55
30,66,68,807,2,18,0,25.45,1015.97,39.24,203.11,8.55
31,66,68,806,1,19,0,25.45,1015.97,39.25,201.87,8.55
31,65,68,807,1,19,0,25.45,1015.97,39.29,201.75,8.55
30,66,68,807,1,19,0,25.45,1015.97,39.3,201.5,8.46
30,65,68,807,2,19,0,25.45,1015.98,39.34,202.37,8.55
31,65,68,807,1,19,0,25.45,1015.97,39.34,202.61,8.63
30,66,68,807,2,20,0,25.45,1015.96,39.34,203.86,8.63
30,66,67,807,2,20,0,25.45,1015.96,39.33,201.87,8.55
30,66,67,808,1,20,0,25.45,1015.97,39.34,203.61,8.63
31,65,68,809,1,19,0,25.45,1015.96,39.34,203.36,8.63
31,66,67,808,1,19,0,25.45,1015.96,39.35,205.38,8.55
31,65,67,808,2,19,0,25.45,1015.97,39.36,202.74,8.55
30,65,67,808,1,20,0,25.45,1015.97,39.34,204.37,8.55
30,65,67,808,1,20,0,25.45,1015.97,39.35,203.86,8.55
31,66,67,808,1,19,0,25.45,1015.97,39.34,204.75,8.55
31,65,68,809,1,20,0,25.45,1015.97,39.35,204.24,8.55
31,66,67,808,1,19,0,25.45,1015.97,39.38,203.99,8.55
30,65,67,808,1,18,0,25.45,1015.97,39.43,203.74,8.55
30,65,67,808,1,19,0,25.45,1015.97,39.44,203.86,8.46
30,65,67,808,1,19,0,25.45,1015.98,39.43,203.36,8.55
30,66,67,808,1,21,0,25.45,1015.97,39.43,204.49,8.55
30,65,68,808,1,19,0,25.45,1015.97,39.43,204.87,8.46
30,65,67,808,1,20,0,25.45,1015.98,39.44,203.99,8.55
30,65,67,808,1,19,0,25.45,1015.97,39.42,205.38,8.55
31,65,67,809,1,19,0,25.45,1015.97,39.42,205.89,8.55
30,65,68,810,1,19,0,25.45,1015.97,39.41,205.64,8.55
30,65,67,810,1,19,0,25.45,1015.97,39.43,205.89,8.55
30,66,68,811,1,18,0,25.45,1015.97,39.4,205.38,8.55
30,65,68,811,1,19,0,25.45,1015.97,39.4,205.77,8.63
31,66,67,811,1,18,0,25.45,1015.96,39.41,205.25,8.63
30,65,68,812,1,18,0,25.45,1015.96,39.39,205.89,8.71
30,65,68,812,1,18,0,25.45,1015.95,39.41,205.0,8.63
30,66,67,813,1,18,0,25.46,1015.96,39.41,206.15,8.71
30,66,68,813,1,18,0,25.46,1015.95,39.4,206.54,8.71
31,66,68,814,1,18,0,25.46,1015.95,39.39,205.89,8.71
30,66,68,815,1,19,0,25.46,1015.95,39.38,205.77,8.63
30,66,68,815,1,20,0,25.46,1015.96,39.36,206.15,8.63
30,67,68,815,1,19,0,25.46,1015.96,39.35,205.64,8.55
30,66,68,816,1,19,0,25.46,1015.97,39.37,205.64,8.55
31,67,67,816,1,19,0,25.46,1015.97,39.38,206.02,8.55
30,67,68,817,1,19,0,25.46,1015.97,39.4,207.31,8.55
30,67,68,817,1,19,0,25.46,1015.97,39.4,205.13,8.55
30,67,67,817,1,19,0,25.46,1015.97,39.39,206.67,8.55
31,67,67,817,1,19,0,25.46,1015.97,39.36,206.41,8.63
30,67,68,817,1,19,0,25.46,1015.96,39.35,205.77,8.63
31,67,68,817,1,19,0,25.46,1015.96,39.35,207.18,8.63
30,66,68,818,1,19,0,25.46,1015.96,39.33,207.31,8.63
30,67,68,819,1,19,0,25.46,1015.96,39.32,206.41,8.55
30,67,68,819,1,19,0,25.46,1015.97,39.33,207.05,8.55
30,67,68,819,1,19,0,25.46,1015.97,39.32,207.44,8.63
30,67,69,820,1,18,0,25.46,1015.96,39.32,206.67,8.63
30,67,68,821,1,19,0,25.46,1015.96,39.34,207.97,8.63
30,67,69,820,1,18,0,25.46,1015.96,39.35,206.15,8.63
31,67,69,822,1,18,0,25.46,1015.96,39.36,209.15,8.71
30,68,69,822,1,19,0,25.46,1015.95,39.36,208.23,8.71
30,67,69,823,1,17,0,25.46,1015.95,39.4,207.18,8.71
30,67,69,824,1,18,0,25.46,1015.95,39.41,207.97,8.63
30,67,69,825,1,18,0,25.46,1015.96,39.42,207.44,8.55
30,67,69,824,1,19,0,25.46,1015.97,39.42,207.31,8.55
30,68,70,825,1,18,0,25.46,1015.97,39.42,206.15,8.55
31,68,70,826,1,18,0,25.46,1015.97,39.44,207.44,8.63
30,68,70,826,1,19,0,25.46,1015.96,39.45,206.15,8.55
