NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
31,64,71,767,2,26,0,25.87,1011.37,38.21,238.24,46.81
31,65,72,768,2,26,0,25.87,1011.37,38.25,237.22,46.72
31,64,72,768,2,26,0,25.87,1011.38,38.26,238.07,46.72
30,65,71,768,2,26,0,25.87,1011.38,38.28,238.24,46.72
30,65,72,768,2,28,0,25.87,1011.38,38.3,238.59,46.81
31,65,71,768,2,27,0,25.87,1011.37,38.31,238.41,46.81
31,65,71,768,2,26,0,25.87,1011.37,38.32,236.54,46.72
31,64,72,768,2,28,0,25.87,1011.38,38.34,238.24,46.81
31,64,71,768,2,26,0,25.87,1011.37,38.36,238.24,46.81
30,64,71,770,2,29,0,25.87,1011.37,38.37,236.2,46.81
30,64,72,769,2,25,0,25.87,1011.37,38.38,236.88,46.89
30,64,72,770,2,26,0,25.87,1011.36,38.39,236.37,46.81
30,65,71,770,1,26,0,25.87,1011.37,38.38,236.71,46.89
31,65,71,770,2,27,0,25.87,1011.36,38.39,235.19,46.81
31,64,72,770,2,26,0,25.87,1011.37,38.4,236.2,46.81
30,65,71,770,2,27,0,25.87,1011.37,38.39,237.56,46.81
31,65,71,771,2,26,0,25.87,1011.37,38.39,235.53,46.89
31,64,71,770,2,26,0,25.87,1011.36,38.41,236.54,46.89
30,65,71,770,2,26,0,25.87,1011.36,38.41,234.52,46.81
31,64,71,771,2,27,0,25.87,1011.37,38.42,234.86,46.81
31,65,72,772,2,26,0,25.87,1011.37,38.4,236.88,46.72
31,65,72,771,2,26,0,25.87,1011.38,38.4,236.37,46.81
31,65,71,772,2,26,0,25.87,1011.37,38.4,235.53,46.89
31,65,72,772,2,26,0,25.87,1011.36,38.4,235.02,46.81
31,65,72,773,2,26,0,25.87,1011.37,38.41,234.52,46.72
31,65,72,773,1,27,0,25.88,1011.38,38.42,234.19,46.72
31,65,72,773,2,26,0,25.88,1011.38,38.42,233.69,46.81
31,64,71,773,2,26,0,25.88,1011.37,38.44,234.36,46.72
31,65,72,774,2,26,0,25.88,1011.38,38.47,234.36,46.81
31,65,72,774,1,27,0,25.88,1011.37,38.47,233.04,46.72
31,65,71,775,2,26,0,25.88,1011.38,38.47,234.03,46.72
31,65,72,775,2,26,0,25.88,1011.38,38.49,234.52,46.72
31,65,71,775,2,26,0,25.88,1011.38,38.47,233.69,46.72
30,65,72,776,2,27,0,25.88,1011.38,38.48,233.04,46.64
31,66,72,776,2,27,0,25.88,1011.39,38.48,234.69,46.64
31,65,72,776,1,26,0,25.88,1011.39,38.47,233.53,46.72
31,65,72,776,2,26,0,25.88,1011.38,38.48,233.37,46.72
31,66,72,775,1,27,0,25.88,1011.38,38.47,234.52,46.64
31,65,72,775,2,27,0,25.88,1011.39,38.49,232.38,46.72
32,66,72,775,2,26,0,25.88,1011.38,38.47,233.2,46.64
31,65,72,775,2,26,0,25.88,1011.39,38.48,232.22,46.64
31,65,72,776,2,26,0,25.88,1011.39,38.47,232.54,46.56
31,65,72,775,2,26,0,25.88,1011.4,38.5,232.71,46.64
31,66,72,775,2,27,0,25.88,1011.39,38.48,233.2,46.64
31,65,72,775,2,26,0,25.88,1011.39,38.49,232.87,46.64
31,65,72,776,2,27,0,25.88,1011.39,38.49,233.53,46.72
31,65,72,776,2,29,0,25.88,1011.38,38.47,233.86,46.72
32,65,72,776,2,27,0,25.88,1011.38,38.47,232.87,46.72
31,66,72,776,2,27,0,25.88,1011.38,38.46,233.86,46.72
31,65,72,776,2,27,0,25.88,1011.38,38.45,232.54,46.72
32,66,72,777,2,27,0,25.88,1011.38,38.46,232.22,46.72
31,65,72,776,2,28,0,25.88,1011.38,38.42,232.38,46.72
32,66,72,776,2,26,0,25.88,1011.38,38.44,231.73,46.72
31,66,72,777,2,27,0,25.88,1011.38,38.44,233.04,46.72
31,66,72,776,2,27,0,25.88,1011.38,38.42,231.89,46.81
31,65,72,777,2,26,0,25.88,1011.37,38.42,231.89,46.72
31,66,72,778,1,27,0,25.88,1011.38,38.43,231.89,46.72
31,65,73,777,2,27,0,25.88,1011.38,38.43,231.4,46.72
31,66,73,778,2,27,0,25.88,1011.38,38.45,232.87,46.72
32,66,73,778,2,26,0,25.88,1011.38,38.46,231.57,46.81
32,66,73,779,2,27,0,25.88,1011.37,38.47,232.22,46.81
32,66,73,779,2,26,0,25.88,1011.37,38.49,232.38,46.81
32,66,73,780,2,27,0,25.88,1011.37,38.5,232.05,46.72
32,66,73,781,2,27,0,25.88,1011.38,38.53,232.05,46.64
31,66,73,782,2,29,0,25.89,1011.39,38.53,232.05,46.64
32,67,74,780,1,27,0,25.89,1011.39,38.53,232.54,46.64
32,66,73,781,2,27,0,25.89,1011.39,38.54,231.89,46.64
32,67,73,781,2,26,0,25.89,1011.39,38.53,230.76,46.64
32,67,74,781,2,27,0,25.89,1011.39,38.55,232.05,46.64
32,66,73,782,2,26,0,25.89,1011.39,38.55,231.57,46.64
32,66,72,780,2,26,0,25.89,1011.39,38.55,232.71,46.64
31,66,73,780,2,27,0,25.89,1011.39,38.56,230.92,46.64
32,66,73,780,2,26,0,25.89,1011.39,38.56,231.57,46.64
31,66,73,780,2,27,0,25.89,1011.39,38.56,231.4,46.72
32,66,73,780,2,27,0,25.89,1011.38,38.55,231.57,46.72
32,66,73,781,2,27,0,25.89,1011.38,38.55,231.08,46.72
32,66,74,781,2,26,0,25.89,1011.38,38.53,231.89,46.81
32,66,74,781,1,26,0,25.89,1011.37,38.52,230.92,46.72
32,66,73,781,2,27,0,25.89,1011.38,38.49,230.6,46.64
31,67,74,782,1,26,0,25.89,1011.39,38.48,232.54,46.64
32,67,73,783,2,27,0,25.89,1011.39,38.48,231.08,46.64
32,67,73,783,2,28,0,25.89,1011.39,38.49,231.89,46.72
32,66,74,783,2,27,0,25.89,1011.38,38.48,231.4,46.72
32,66,74,783,2,27,0,25.89,1011.38,38.47,231.89,46.72
32,67,74,783,2,26,0,25.89,1011.38,38.48,230.44,46.72
32,66,74,783,2,27,0,25.89,1011.38,38.48,231.4,46.64
33,67,74,783,2,27,0,25.89,1011.39,38.52,230.28,46.64
33,67,73,783,2,26,0,25.89,1011.39,38.53,229.0,46.72
32,67,74,782,2,25,0,25.89,1011.38,38.56,231.57,46.72
32,66,73,781,2,27,0,25.89,1011.38,38.56,229.96,46.64
32,67,73,782,2,26,0,25.89,1011.39,38.59,231.57,46.64
32,66,74,781,3,26,0,25.89,1011.39,38.58,229.16,46.64
32,66,74,781,2,27,0,25.89,1011.39,38.6,231.57,46.72
33,67,73,780,2,26,0,25.89,1011.38,38.6,230.12,46.72
32,67,73,781,2,26,0,25.89,1011.38,38.59,230.44,46.72
32,67,74,780,2,27,0,25.89,1011.38,38.59,230.44,46.72
33,66,73,781,2,27,0,25.89,1011.38,38.58,232.05,46.81
33,66,74,781,1,27,0,25.89,1011.37,38.59,231.89,46.72
33,66,73,780,2,25,0,25.89,1011.38,38.59,229.64,46.72
33,66,73,780,2,26,0,25.89,1011.38,38.57,229.48,46.72
33,67,73,781,2,27,0,25.89,1011.38,38.59,231.4,46.64
32,66,73,780,2,27,0,25.89,1011.39,38.57,230.76,46.72
32,66,73,779,2,27,0,25.89,1011.38,38.56,229.0,46.72
32,66,73,779,2,29,0,25.89,1011.38,38.57,229.64,46.72
33,66,73,781,2,26,0,25.89,1011.38,38.56,231.57,46.72
32,67,74,781,1,27,0,25.89,1011.38,38.56,231.89,46.72
33,67,74,781,2,27,0,25.89,1011.38,38.55,230.28,46.72
32,67,74,781,2,26,0,25.89,1011.38,38.57,229.64,46.64
33,67,74,781,2,29,0,25.89,1011.39,38.58,229.8,46.64
33,67,74,782,2,26,0,25.89,1011.39,38.59,230.92,46.72
33,67,74,782,2,27,0,25.89,1011.38,38.59,230.12,46.72
33,66,75,782,2,27,0,25.89,1011.38,38.6,230.76,46.72
32,67,75,783,2,27,0,25.89,1011.38,38.61,229.32,46.72
33,67,75,784,2,26,0,25.89,1011.38,38.64,229.64,46.72
33,67,74,784,2,27,0,25.89,1011.38,38.65,229.0,46.72
33,67,74,783,2,27,0,25.89,1011.38,38.67,229.0,46.72
33,67,74,782,2,27,0,25.89,1011.38,38.67,230.92,46.72
33,66,74,782,2,27,0,25.89,1011.38,38.67,229.16,46.64
33,66,74,781,2,26,0,25.89,1011.39,38.67,229.0,46.72
33,66,74,782,2,27,0,25.89,1011.38,38.67,230.44,46.72
33,67,75,782,2,28,0,25.89,1011.38,38.66,229.16,46.72
33,67,74,782,2,28,0,25.89,1011.38,38.66,230.28,46.72
33,67,74,783,2,28,0,25.89,1011.38,38.67,228.68,46.72
33,67,74,782,2,27,0,25.89,1011.38,38.68,228.68,46.72
34,67,75,782,1,27,0,25.89,1011.38,38.7,229.64,46.72
33,67,74,784,2,28,0,25.89,1011.38,38.69,229.96,46.72
33,68,75,784,2,27,0,25.89,1011.38,38.69,230.12,46.81
33,67,74,783,2,27,0,25.89,1011.37,38.69,228.84,46.72
33,67,74,784,2,28,0,25.89,1011.38,38.68,228.84,46.64
33,67,75,784,2,27,0,25.89,1011.39,38.69,229.8,46.64
32,67,74,784,2,27,0,25.89,1011.39,38.71,229.16,46.64
34,68,75,784,2,27,0,25.82,1011.39,38.81,222.23,46.64
33,67,75,784,2,27,0,25.81,1011.39,38.88,222.53,46.64
33,67,75,783,2,28,0,25.81,1011.39,38.88,223.13,46.56
33,67,74,783,2,27,0,25.82,1011.4,38.91,225.25,46.56
33,67,75,783,2,28,0,25.83,1011.4,38.88,223.73,46.64
33,67,75,784,2,27,0,25.84,1011.39,38.87,224.03,46.56
33,67,74,783,2,29,0,25.85,1011.4,38.87,224.79,46.64
33,67,74,782,2,27,0,25.85,1011.39,38.87,224.64,46.64
33,67,75,783,3,27,0,25.86,1011.39,38.86,223.28,46.64
34,67,74,784,2,27,0,25.86,1011.39,38.86,224.19,46.64
33,67,75,783,2,28,0,25.87,1011.39,38.86,225.56,46.72
34,67,75,784,2,26,0,25.87,1011.38,38.87,225.72,46.64
34,68,75,784,2,27,0,25.87,1011.39,38.87,223.73,46.64
34,67,76,784,2,28,0,25.88,1011.39,38.88,225.41,46.64
34,68,75,785,2,28,0,25.88,1011.39,38.9,224.64,46.64
34,68,76,784,2,27,0,25.88,1011.39,38.89,224.95,46.64
34,68,76,784,2,27,0,25.88,1011.39,38.87,225.56,46.64
33,68,76,785,2,26,0,25.88,1011.39,38.86,224.95,46.64
34,68,76,786,2,27,0,25.88,1011.39,38.85,224.95,46.64
34,68,76,786,2,27,0,25.88,1011.39,38.83,224.64,46.64
34,68,76,785,2,27,0,25.89,1011.39,38.81,226.65,46.56
