NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
204,237,533,777,5,22,55735,24.86,1008.46,28.21,365.46,71.16
202,236,532,777,5,19,4294967295,24.86,1008.45,28.26,367.9,71.08
202,235,531,777,4,20,4294967295,24.86,1008.46,28.3,369.13,71.08
201,235,530,776,5,20,4294967295,24.87,1008.46,28.33,369.95,71.08
201,234,529,776,5,20,4294967295,24.87,1008.46,28.38,368.72,71.08
200,235,528,776,5,20,4294967295,24.87,1008.46,28.43,370.79,71.0
199,234,526,777,4,20,4294967295,24.87,1008.47,28.48,369.13,70.83
199,234,526,777,4,20,4294967295,24.88,1008.49,28.52,370.79,70.66
198,234,525,777,5,20,4294967295,24.88,1008.51,28.53,369.95,70.5
197,233,524,777,5,20,4294967295,24.88,1008.53,28.55,372.04,70.58
197,233,523,776,5,20,4294967295,24.89,1008.52,28.55,370.79,70.58
196,232,522,776,5,20,4294967295,24.89,1008.52,28.57,369.13,70.66
196,232,521,777,5,20,4294967295,24.89,1008.51,28.58,369.13,70.75
195,231,519,777,5,20,4294967295,24.9,1008.5,28.59,374.14,70.83
195,231,519,778,5,20,4294967295,24.9,1008.49,28.58,372.46,70.91
194,231,518,778,5,21,4294967295,24.9,1008.48,28.59,374.14,71.0
193,231,518,779,4,22,4294967295,24.91,1008.47,28.61,374.14,70.91
193,231,518,779,5,20,4294967295,24.91,1008.48,28.63,372.88,70.75
193,230,517,780,4,18,4294967295,24.91,1008.5,28.63,374.14,70.66
191,231,516,780,5,21,4294967295,24.92,1008.51,28.65,374.14,70.66
192,231,515,780,5,20,4294967295,24.92,1008.51,28.67,374.14,70.58
191,230,515,781,5,20,4294967295,24.93,1008.52,28.69,375.42,70.58
191,230,515,781,5,20,4294967295,24.93,1008.52,28.69,374.99,70.58
191,230,514,781,5,20,4294967295,24.93,1008.52,28.68,373.3,70.58
190,230,513,781,4,20,4294967295,24.94,1008.52,28.68,379.13,70.66
190,230,513,781,5,20,4294967295,24.94,1008.51,28.69,373.3,70.66
189,229,513,782,5,20,4294967295,24.95,1008.51,28.69,373.3,70.75
189,229,514,782,5,20,4294967295,24.95,1008.5,28.69,377.86,70.83
190,230,515,783,5,19,4294967295,24.95,1008.49,28.68,373.72,70.83
191,230,515,784,5,20,4294967295,24.96,1008.49,28.68,376.27,70.91
191,230,515,784,5,20,4294967295,24.96,1008.48,28.69,374.99,70.91
191,230,515,784,5,20,4294967295,24.96,1008.48,28.71,377.86,71.0
191,230,515,785,5,21,4294967295,24.97,1008.47,28.7,378.07,71.0
191,230,515,785,4,20,4294967295,24.97,1008.47,28.7,378.49,71.0
