NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
35,65,63,756,5,13,0,24.91,1009.15,39.63,283.62,65.32
35,65,63,756,5,13,0,24.91,1009.15,39.62,282.41,65.24
34,65,63,756,5,13,0,24.91,1009.16,39.65,282.17,65.32
35,64,63,756,5,13,0,24.91,1009.15,39.65,282.41,65.24
34,65,62,756,5,12,0,24.91,1009.16,39.64,282.17,65.32
34,64,62,756,5,13,0,24.91,1009.15,39.65,282.65,65.32
35,65,62,756,5,13,0,24.91,1009.15,39.65,283.13,65.32
34,65,63,756,5,13,0,24.91,1009.15,39.65,282.17,65.32
34,65,62,756,5,13,0,24.91,1009.15,39.65,284.11,65.32
34,65,63,756,5,13,0,24.91,1009.15,39.64,281.69,65.32
34,65,62,756,5,13,0,24.91,1009.15,39.64,284.35,65.32
34,65,63,756,5,14,0,24.91,1009.15,39.63,283.38,65.4
34,65,62,756,5,13,0,24.91,1009.14,39.64,282.17,65.4
34,65,63,756,4,13,0,24.91,1009.14,39.63,281.69,65.49
34,64,63,756,6,14,0,24.91,1009.13,39.63,282.17,65.49
34,65,62,756,6,14,0,24.91,1009.13,39.63,282.41,65.49
34,65,62,756,6,14,0,24.91,1009.13,39.62,283.38,65.49
34,65,62,756,5,13,0,24.91,1009.13,39.62,284.84,65.57
34,65,62,755,4,13,0,24.92,1009.12,39.61,280.97,65.57
34,65,62,756,4,13,0,24.92,1009.12,39.61,282.65,65.49
34,65,62,756,5,12,0,24.92,1009.13,39.6,282.17,65.49
34,65,62,756,4,13,0,24.92,1009.13,39.6,282.89,65.49
34,65,63,756,4,12,0,24.92,1009.13,39.6,284.35,65.4
34,65,62,756,4,12,0,24.92,1009.14,39.6,283.38,65.4
34,65,62,755,5,13,0,24.93,1009.14,39.59,284.11,65.4
33,65,62,756,5,13,0,24.93,1009.14,39.6,282.41,65.4
34,65,62,756,5,14,0,24.93,1009.14,39.59,281.21,65.4
34,65,62,755,5,13,0,24.93,1009.14,39.59,283.13,65.4
34,65,62,756,4,12,0,24.93,1009.14,39.57,281.21,65.32
34,65,62,756,5,13,0,24.93,1009.15,39.58,282.65,65.4
34,64,63,756,4,12,0,24.93,1009.14,39.58,283.62,65.32
34,65,62,757,5,13,0,24.93,1009.15,39.57,284.35,65.32
34,65,62,756,5,14,0,24.94,1009.15,39.58,283.13,65.32
34,65,62,756,5,13,0,24.94,1009.15,39.58,281.69,65.32
34,64,62,756,5,13,0,24.94,1009.15,39.58,281.45,65.32
34,65,63,757,5,14,0,24.94,1009.15,39.57,283.62,65.24
34,65,62,756,5,14,0,24.94,1009.16,39.58,283.13,65.32
34,65,63,757,5,14,0,24.94,1009.15,39.58,283.62,65.24
34,65,62,756,6,14,0,24.94,1009.16,39.58,283.62,65.24
