NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
37,69,82,763,1,26,0,25.96,1011.55,38.17,240.15,45.22
37,70,82,763,1,25,0,25.97,1011.56,38.18,240.15,45.31
37,70,82,763,2,24,0,25.97,1011.55,38.19,240.67,45.39
37,70,83,763,1,24,0,25.97,1011.54,38.22,241.2,45.31
37,70,82,763,2,24,0,25.97,1011.55,38.22,239.8,45.31
37,69,82,763,2,27,0,25.97,1011.55,38.24,241.37,45.39
36,70,82,764,2,24,0,25.97,1011.54,38.24,241.02,45.31
36,69,81,764,1,24,0,25.97,1011.55,38.27,241.37,45.22
37,70,82,764,2,24,0,25.97,1011.56,38.28,241.02,45.31
37,69,81,763,2,25,0,25.97,1011.55,38.3,242.08,45.31
37,69,82,764,1,24,0,25.97,1011.55,38.32,241.73,45.31
37,69,82,764,2,24,0,25.97,1011.55,38.33,242.08,45.31
37,70,82,764,2,24,0,25.97,1011.55,38.34,243.15,45.31
37,70,82,763,2,26,0,25.97,1011.55,38.34,242.08,45.31
36,70,82,764,1,24,0,25.97,1011.55,38.34,241.37,45.31
37,70,82,764,1,24,0,25.97,1011.55,38.33,241.73,45.22
36,69,82,764,2,24,0,25.97,1011.56,38.33,241.9,45.22
37,70,82,764,1,24,0,25.97,1011.56,38.34,242.43,45.22
37,69,81,764,1,24,0,25.97,1011.56,38.34,242.79,45.14
36,70,82,765,2,24,0,25.97,1011.57,38.33,242.43,45.14
37,69,82,764,2,24,0,25.97,1011.57,38.33,242.26,45.22
37,70,82,765,2,24,0,25.97,1011.56,38.31,242.61,45.22
36,70,82,765,1,23,0,25.97,1011.56,38.3,242.43,45.22
37,69,81,765,2,25,0,25.97,1011.56,38.31,243.15,45.22
36,70,81,765,2,24,0,25.97,1011.56,38.3,242.97,45.22
36,70,82,765,1,24,0,25.97,1011.56,38.33,244.23,45.22
36,70,81,765,2,24,0,25.97,1011.56,38.35,243.69,45.22
36,69,82,765,2,25,0,25.97,1011.56,38.35,243.51,45.22
36,70,82,766,2,24,0,25.97,1011.56,38.34,243.87,45.22
37,69,81,766,2,24,0,25.97,1011.56,38.36,242.61,45.22
36,70,81,767,2,24,0,25.97,1011.56,38.35,245.31,45.22
37,69,82,767,2,24,0,25.97,1011.56,38.36,243.87,45.22
36,70,82,766,1,24,0,25.97,1011.56,38.35,243.51,45.22
37,70,82,767,2,24,0,25.97,1011.56,38.34,242.26,45.14
36,70,82,767,2,24,0,25.98,1011.57,38.32,243.51,45.14
36,70,82,767,2,25,0,25.98,1011.57,38.33,243.69,45.14
36,70,81,766,2,25,0,25.98,1011.57,38.33,243.69,45.14
37,69,82,767,2,25,0,25.98,1011.57,38.34,242.61,45.06
37,70,82,767,1,24,0,25.98,1011.58,38.35,244.23,45.06
36,70,81,766,2,24,0,25.98,1011.58,38.35,244.05,45.06
36,70,81,767,1,24,0,25.98,1011.58,38.33,242.61,45.14
36,70,81,766,2,24,0,25.98,1011.57,38.34,243.15,45.06
37,70,82,767,2,25,0,25.98,1011.58,38.32,244.05,45.06
36,70,82,766,2,23,0,25.98,1011.58,38.33,244.59,45.06
37,69,82,767,2,24,0,25.98,1011.58,38.35,244.77,45.06
36,70,81,767,2,24,0,25.98,1011.58,38.33,245.31,45.14
36,70,82,767,2,25,0,25.98,1011.57,38.34,244.59,45.14
36,70,82,768,2,24,0,25.98,1011.57,38.34,244.23,45.14
36,70,81,767,2,24,0,25.98,1011.57,38.34,244.59,45.14
37,70,82,767,2,24,0,25.98,1011.57,38.37,244.95,45.06
37,70,82,768,2,24,0,25.98,1011.58,38.37,244.95,45.06
37,70,82,768,2,24,0,25.98,1011.58,38.39,245.31,45.06
37,70,82,767,1,24,0,25.98,1011.58,38.39,245.31,45.14
36,70,82,767,1,24,0,25.98,1011.57,38.39,244.41,45.14
37,70,82,769,2,24,0,25.98,1011.57,38.4,244.23,45.06
37,70,82,768,2,24,0,25.98,1011.58,38.41,244.59,45.14
37,70,82,767,1,24,0,25.98,1011.57,38.42,244.05,45.14
37,70,81,768,1,24,0,25.99,1011.57,38.43,245.68,45.14
37,70,82,769,2,24,0,25.99,1011.57,38.44,244.59,45.14
37,70,81,769,1,24,0,25.99,1011.57,38.44,243.87,45.14
37,71,82,769,2,25,0,25.99,1011.57,38.44,245.13,45.14
37,70,82,769,1,24,0,25.99,1011.57,38.46,244.59,45.14
37,70,81,769,2,24,0,25.99,1011.57,38.46,244.59,45.22
37,70,81,769,2,23,0,25.99,1011.56,38.49,243.15,45.14
37,70,82,769,1,25,0,25.99,1011.57,38.5,245.13,45.14
37,70,82,769,1,25,0,25.99,1011.57,38.51,244.41,45.22
37,70,82,769,2,24,0,25.99,1011.56,38.5,244.59,45.22
37,70,81,770,2,24,0,25.99,1011.56,38.5,244.95,45.22
37,70,82,769,2,25,0,25.99,1011.56,38.49,244.23,45.14
36,71,82,769,2,24,0,25.99,1011.57,38.49,243.87,45.14
37,70,82,769,2,24,0,25.99,1011.57,38.49,244.77,45.06
37,71,82,769,2,24,0,25.99,1011.58,38.49,244.23,45.06
37,71,81,770,2,24,0,25.99,1011.58,38.49,244.23,45.14
37,70,82,770,1,24,0,26.0,1011.57,38.49,244.23,45.06
37,70,82,770,2,25,0,26.0,1011.58,38.49,243.15,45.06
37,70,82,769,2,25,0,26.0,1011.58,38.5,244.41,44.97
36,71,82,770,2,24,0,26.0,1011.59,38.49,244.95,44.97
37,70,82,770,2,24,0,26.0,1011.59,38.5,244.23,44.97
37,70,82,770,1,24,0,26.0,1011.59,38.52,243.51,44.89
36,70,82,769,1,25,0,26.0,1011.6,38.51,244.95,45.06
37,70,82,769,2,24,0,26.0,1011.58,38.51,245.31,45.06
36,70,82,769,2,24,0,26.0,1011.58,38.49,244.23,44.97
37,70,82,769,1,24,0,26.0,1011.59,38.5,243.51,45.06
36,70,82,769,2,24,0,26.0,1011.58,38.51,244.59,45.06
37,70,82,769,2,24,0,26.0,1011.58,38.5,244.59,45.06
36,70,82,769,1,25,0,26.0,1011.58,38.5,244.77,45.06
37,71,82,769,2,24,0,26.0,1011.58,38.49,243.15,45.06
37,70,82,769,2,25,0,26.0,1011.58,38.49,244.59,44.97
36,71,82,769,2,24,0,26.0,1011.59,38.5,244.95,44.97
36,70,82,770,1,25,0,26.0,1011.59,38.5,243.69,45.06
37,70,81,769,2,25,0,26.0,1011.58,38.5,245.31,45.14
37,70,82,769,2,25,0,26.0,1011.57,38.52,242.97,45.06
36,70,82,769,1,24,0,26.0,1011.58,38.54,243.87,45.06
37,70,82,769,1,25,0,26.0,1011.58,38.53,244.59,44.97
37,70,82,770,2,25,0,26.01,1011.59,38.52,244.05,44.97
36,71,82,769,2,24,0,26.01,1011.59,38.53,245.5,44.97
37,71,82,770,1,24,0,26.01,1011.59,38.53,242.79,44.97
37,70,82,770,2,25,0,26.01,1011.59,38.53,242.97,44.97
37,70,82,770,1,24,0,26.01,1011.59,38.53,244.77,45.06
37,70,82,770,2,25,0,26.01,1011.58,38.55,243.87,44.97
37,70,82,770,2,25,0,26.01,1011.59,38.56,244.23,44.97
37,71,82,770,2,24,0,26.01,1011.59,38.59,244.23,44.97
37,70,82,770,2,24,0,26.01,1011.59,38.6,243.51,44.89
37,70,82,770,2,24,0,26.01,1011.6,38.6,244.05,44.89
37,71,82,770,1,25,0,26.01,1011.6,38.64,244.59,44.89
36,70,82,770,2,24,0,26.01,1011.6,38.65,244.59,44.97
37,70,82,771,2,25,0,26.01,1011.59,38.7,242.97,44.97
37,70,82,769,2,24,0,26.01,1011.59,38.7,243.69,44.97
