NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
30,64,62,762,5,14,0,24.94,1008.84,40.38,280.97,67.91
30,64,62,761,5,15,0,24.94,1008.84,40.39,279.78,67.91
30,64,62,762,6,15,0,24.94,1008.84,40.39,279.31,67.91
30,64,62,762,5,15,0,24.94,1008.84,40.41,278.37,67.99
30,64,62,762,6,15,0,24.94,1008.83,40.4,276.73,67.99
30,64,62,762,6,15,0,24.94,1008.83,40.39,279.54,67.99
30,64,62,762,6,16,0,24.94,1008.83,40.42,278.83,67.99
30,64,61,763,8,19,0,24.94,1008.83,40.42,277.43,67.99
30,64,62,763,6,16,0,24.94,1008.83,40.43,279.07,68.07
30,64,62,762,7,19,0,24.94,1008.82,40.43,279.78,67.99
30,64,61,762,5,14,0,24.94,1008.83,40.44,280.49,68.07
30,63,62,763,6,15,0,24.94,1008.82,40.44,277.9,68.07
30,64,61,763,4,12,0,24.94,1008.82,40.44,278.37,68.07
30,64,62,762,4,12,0,24.95,1008.82,40.44,278.37,67.99
30,63,62,762,5,14,0,24.95,1008.83,40.43,277.9,67.99
30,64,62,762,3,12,0,24.95,1008.83,40.44,278.6,67.99
30,64,62,763,3,12,0,24.95,1008.83,40.43,277.66,67.99
30,64,62,762,3,12,0,24.96,1008.83,40.43,278.83,68.16
30,64,62,762,3,12,0,24.96,1008.81,40.43,277.43,68.07
30,64,61,763,3,12,0,24.97,1008.82,40.43,278.37,68.16
30,64,62,762,3,12,0,24.97,1008.81,40.4,279.31,68.16
30,64,61,763,3,12,0,24.97,1008.81,40.41,278.37,68.24
30,64,62,762,4,12,0,24.97,1008.8,40.4,276.97,68.16
30,64,62,763,3,12,0,24.98,1008.81,40.41,278.83,68.16
30,64,62,763,3,12,0,24.98,1008.81,40.39,276.5,68.33
31,64,61,763,3,11,0,24.98,1008.79,40.39,277.9,68.33
30,64,62,763,3,12,0,24.99,1008.79,40.39,277.43,68.33
31,64,61,763,3,11,0,24.99,1008.79,40.38,277.9,68.33
30,64,61,762,3,12,0,24.99,1008.79,40.37,277.9,68.41
31,64,61,763,3,11,0,24.99,1008.78,40.37,278.37,68.41
31,64,62,763,3,11,0,25.0,1008.78,40.36,278.83,68.41
31,64,62,763,2,12,0,25.0,1008.78,40.36,276.04,68.41
31,64,62,763,3,12,0,25.0,1008.78,40.36,278.13,68.33
31,64,62,763,3,12,0,25.0,1008.79,40.35,276.5,68.33
31,64,62,763,3,12,0,25.0,1008.79,40.36,277.43,68.24
31,63,61,763,4,12,0,25.0,1008.8,40.35,277.66,68.24
31,64,62,763,3,12,0,25.01,1008.8,40.34,277.2,68.24
31,64,62,762,4,12,0,25.01,1008.8,40.35,276.97,68.33
30,64,62,763,2,12,0,25.01,1008.79,40.33,277.2,68.24
30,64,62,763,3,12,0,25.01,1008.8,40.34,278.13,68.24
30,64,62,762,3,12,0,25.01,1008.8,40.33,277.9,68.16
30,63,62,763,3,14,0,25.01,1008.81,40.33,276.5,68.16
30,64,61,763,3,13,0,25.01,1008.81,40.33,277.43,68.07
30,64,62,763,3,12,0,25.02,1008.82,40.34,275.81,68.07
31,63,62,763,3,13,0,25.02,1008.82,40.33,276.5,68.07
31,64,62,763,3,12,0,25.02,1008.82,40.32,277.2,68.07
31,64,61,764,3,13,0,25.02,1008.82,40.33,276.5,67.99
30,64,61,763,3,13,0,25.02,1008.83,40.33,276.04,68.07
