NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
64,88,124,792,1,17,4294967295,24.8,1019.27,20.91,267.77,-18.81
64,88,124,792,1,16,4294967295,24.8,1019.27,20.9,269.51,-18.73
64,87,123,792,1,16,4294967295,24.79,1019.26,20.9,269.3,-18.81
64,87,123,791,1,16,4294967295,24.79,1019.27,20.9,271.28,-18.81
62,87,122,791,10,27,4294967295,24.78,1019.27,20.88,271.51,-18.9
63,87,122,790,2,19,4294967295,24.77,1019.28,20.89,272.4,-18.98
62,87,122,791,2,17,4294967295,24.77,1019.29,20.88,273.08,-18.9
63,87,122,792,2,17,4294967295,24.76,1019.28,20.89,275.35,-19.06
62,87,121,792,2,16,4294967295,24.76,1019.3,20.9,274.67,-19.06
62,87,122,792,2,16,4294967295,24.76,1019.3,20.92,275.35,-19.14
62,87,121,791,2,16,4294967295,24.76,1019.31,20.95,275.12,-19.14
62,86,121,792,2,16,4294967295,24.76,1019.31,20.97,278.13,-19.14
60,87,121,791,2,16,4294967295,24.76,1019.31,21.0,277.9,-19.14
61,87,120,791,2,17,4294967295,24.76,1019.31,21.0,281.45,-19.06
60,87,120,791,2,17,4294967295,24.76,1019.3,21.01,281.45,-19.06
61,86,120,791,2,17,4294967295,24.76,1019.3,21.02,280.25,-19.06
60,87,120,790,2,17,4294967295,24.76,1019.3,21.02,283.86,-18.98
60,86,120,791,2,17,4294967295,24.76,1019.29,21.02,282.89,-18.98
60,87,119,790,2,17,4294967295,24.76,1019.29,21.03,285.09,-18.9
60,86,119,791,2,17,4294967295,24.76,1019.28,21.03,284.6,-18.9
60,86,119,791,2,17,4294967295,24.76,1019.28,21.03,284.11,-18.81
59,86,118,791,2,17,4294967295,24.76,1019.27,21.04,284.84,-18.81
59,86,119,790,2,17,4294967295,24.76,1019.27,21.05,286.07,-18.65
59,86,119,789,2,17,4294967295,24.76,1019.25,21.06,288.57,-18.65
59,85,118,789,2,17,4294967295,24.76,1019.25,21.07,287.07,-18.65
58,85,118,790,2,17,4294967295,24.76,1019.25,21.07,288.07,-18.56
58,86,118,789,2,17,4294967295,24.76,1019.24,21.08,287.82,-18.48
58,86,117,789,2,17,4294967295,24.77,1019.23,21.08,288.82,-18.48
58,85,117,789,2,18,4294967295,24.77,1019.23,21.08,290.6,-18.48
58,85,117,789,2,17,4294967295,24.77,1019.23,21.09,292.14,-18.48
58,85,116,789,2,17,4294967295,24.77,1019.23,21.08,291.63,-18.48
