NO2,C2H5OH,VOC,CO
474.0,637.0,388.0,432.0
472.0,638.0,388.0,432.0
472.0,636.0,387.0,434.0
471.0,637.0,388.0,433.0
470.0,637.0,387.0,434.0
470.0,637.0,388.0,433.0
469.0,636.0,387.0,433.0
470.0,637.0,387.0,435.0
469.0,637.0,387.0,435.0
468.0,636.0,386.0,434.0
467.0,637.0,386.0,433.0
467.0,635.0,387.0,433.0
467.0,636.0,386.0,433.0
466.0,635.0,385.0,433.0
466.0,635.0,386.0,434.0
465.0,636.0,385.0,432.0
466.0,636.0,386.0,433.0
464.0,635.0,384.0,432.0
465.0,635.0,385.0,432.0
465.0,635.0,386.0,431.0
466.0,635.0,385.0,434.0
466.0,634.0,385.0,431.0
466.0,634.0,385.0,431.0
466.0,634.0,385.0,430.0
466.0,634.0,385.0,430.0
467.0,633.0,384.0,432.0
470.0,633.0,385.0,432.0
471.0,633.0,386.0,435.0
474.0,634.0,386.0,435.0
475.0,633.0,386.0,438.0
