NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
163,371,490,877,9,32,0,25.44,1018.61,25.36,169.99,-13.43
162,370,488,878,9,34,0,25.44,1018.62,25.41,170.51,-13.35
161,368,486,877,8,34,0,25.44,1018.61,25.47,170.68,-13.43
160,368,484,878,9,34,0,25.45,1018.62,25.52,171.21,-13.43
158,367,481,880,9,34,0,25.45,1018.62,25.56,171.91,-13.51
157,366,481,883,9,34,0,25.45,1018.63,25.6,171.03,-13.43
156,365,479,884,9,33,0,25.45,1018.62,25.63,171.38,-13.51
154,364,477,886,10,33,0,25.45,1018.63,25.67,169.99,-13.51
154,363,474,887,9,35,0,25.46,1018.63,25.69,169.31,-13.51
153,362,473,887,9,34,0,25.46,1018.63,25.72,168.29,-13.59
151,361,472,887,10,35,0,25.46,1018.64,25.74,168.8,-13.51
150,360,469,888,9,35,0,25.46,1018.63,25.76,168.29,-13.51
150,360,468,888,9,34,0,25.47,1018.63,25.76,167.29,-13.59
149,359,467,889,9,36,0,25.47,1018.64,25.77,165.64,-13.59
148,358,465,891,9,37,0,25.47,1018.64,25.79,163.54,-13.59
147,357,463,892,9,36,0,25.47,1018.64,25.79,161.81,-13.51
146,356,462,895,9,37,0,25.48,1018.63,25.81,160.42,-13.59
145,356,460,897,9,42,0,25.48,1018.64,25.81,160.27,-13.59
144,355,459,898,9,37,0,25.48,1018.64,25.81,159.36,-13.59
143,354,457,902,9,38,0,25.49,1018.64,25.82,160.58,-13.59
142,353,456,905,9,38,0,25.49,1018.64,25.81,160.42,-13.59
141,353,455,911,10,40,0,25.49,1018.64,25.81,161.35,-13.59
141,353,454,915,10,40,0,25.49,1018.64,25.8,161.35,-13.68
140,352,452,919,9,41,0,25.5,1018.65,25.8,161.35,-13.68
138,351,451,923,10,42,0,25.5,1018.65,25.79,160.88,-13.68
138,351,451,926,10,43,0,25.5,1018.65,25.78,159.97,-13.76
138,350,449,927,9,40,0,25.5,1018.66,25.79,159.66,-13.76
137,350,448,930,9,41,0,25.51,1018.66,25.79,158.46,-13.76
136,349,447,933,9,43,0,25.51,1018.66,25.79,158.31,-13.76
136,350,446,935,12,43,0,25.51,1018.66,25.79,158.31,-13.68
136,349,445,937,9,46,0,25.51,1018.65,25.79,158.76,-13.76
135,348,444,939,9,46,0,25.52,1018.66,25.78,158.76,-13.68
135,348,443,942,9,48,0,25.52,1018.65,25.78,158.76,-13.68
134,348,443,943,9,48,0,25.52,1018.65,25.81,156.25,-13.68
133,347,442,945,9,49,0,25.52,1018.65,25.82,150.92,-13.68
133,347,441,947,9,49,0,25.53,1018.65,25.85,146.32,-13.68
132,347,440,948,9,50,0,25.53,1018.65,25.9,141.52,-13.76
131,346,437,951,9,53,0,25.53,1018.66,25.95,136.8,-13.68
131,345,435,952,9,57,0,25.48,1018.65,26.16,128.34,-13.76
131,345,436,954,9,56,0,25.47,1018.66,26.22,127.95,-13.68
