NO2,C2H5OH,VOC,CO
780.0,858.0,773.0,274.0
786.0,860.0,782.0,297.0
791.0,860.0,792.0,292.0
792.0,859.0,795.0,282.0
791.0,860.0,799.0,280.0
790.0,861.0,803.0,295.0
786.0,859.0,807.0,291.0
778.0,853.0,806.0,275.0
778.0,851.0,804.0,273.0
782.0,853.0,807.0,279.0
787.0,855.0,808.0,285.0
792.0,860.0,810.0,292.0
793.0,862.0,809.0,278.0
792.0,863.0,806.0,278.0
791.0,867.0,801.0,273.0
782.0,863.0,793.0,249.0
771.0,853.0,784.0,232.0
773.0,849.0,781.0,234.0
780.0,852.0,783.0,249.0
783.0,854.0,789.0,253.0
785.0,855.0,792.0,256.0
789.0,863.0,793.0,265.0
793.0,872.0,794.0,288.0
798.0,877.0,799.0,312.0
794.0,874.0,804.0,303.0
786.0,868.0,805.0,285.0
777.0,862.0,806.0,271.0
768.0,854.0,804.0,259.0
764.0,849.0,804.0,258.0
761.0,843.0,804.0,259.0
762.0,841.0,805.0,266.0
765.0,841.0,809.0,274.0
772.0,842.0,811.0,285.0
776.0,848.0,812.0,299.0
780.0,852.0,815.0,303.0
781.0,854.0,815.0,298.0
783.0,855.0,815.0,297.0
788.0,859.0,814.0,295.0
789.0,861.0,814.0,289.0
790.0,863.0,814.0,291.0
792.0,866.0,812.0,286.0
791.0,862.0,809.0,273.0
788.0,860.0,806.0,268.0
786.0,861.0,805.0,271.0
786.0,863.0,807.0,281.0
788.0,866.0,809.0,295.0
790.0,870.0,811.0,311.0
790.0,870.0,814.0,313.0
791.0,871.0,814.0,303.0
791.0,868.0,809.0,279.0
786.0,864.0,804.0,258.0
780.0,856.0,799.0,245.0
776.0,852.0,796.0,243.0
780.0,858.0,797.0,266.0
786.0,863.0,801.0,288.0
789.0,867.0,804.0,296.0
791.0,872.0,805.0,310.0
793.0,877.0,806.0,330.0
792.0,878.0,810.0,333.0
788.0,874.0,813.0,319.0
782.0,868.0,814.0,299.0
776.0,862.0,813.0,282.0
778.0,859.0,811.0,278.0
783.0,863.0,810.0,286.0
787.0,866.0,810.0,289.0
791.0,870.0,811.0,291.0
792.0,871.0,810.0,288.0
790.0,869.0,809.0,286.0
788.0,866.0,809.0,280.0
785.0,863.0,809.0,277.0
779.0,857.0,809.0,273.0
771.0,852.0,806.0,259.0
773.0,853.0,806.0,263.0
781.0,858.0,806.0,276.0
780.0,860.0,803.0,263.0
781.0,861.0,799.0,264.0
785.0,865.0,800.0,272.0
785.0,865.0,801.0,276.0
781.0,862.0,801.0,266.0
781.0,862.0,801.0,264.0
785.0,869.0,800.0,275.0
787.0,874.0,801.0,299.0
787.0,874.0,803.0,306.0
791.0,877.0,804.0,303.0
788.0,878.0,801.0,294.0
789.0,879.0,798.0,290.0
791.0,881.0,797.0,298.0
792.0,880.0,800.0,309.0
790.0,878.0,804.0,311.0
789.0,875.0,807.0,310.0
