NO2,C2H5OH,VOC,CO
810.0,867.0,736.0,252.0
810.0,866.0,736.0,252.0
810.0,867.0,734.0,250.0
808.0,865.0,732.0,246.0
807.0,865.0,731.0,245.0
807.0,865.0,730.0,242.0
806.0,865.0,729.0,240.0
804.0,864.0,727.0,239.0
801.0,863.0,726.0,238.0
800.0,863.0,726.0,239.0
800.0,862.0,725.0,241.0
799.0,861.0,725.0,244.0
801.0,861.0,726.0,246.0
802.0,862.0,726.0,246.0
804.0,863.0,728.0,249.0
805.0,863.0,729.0,251.0
806.0,864.0,730.0,252.0
808.0,866.0,731.0,253.0
809.0,866.0,731.0,254.0
811.0,867.0,732.0,256.0
810.0,866.0,733.0,256.0
812.0,868.0,734.0,255.0
811.0,869.0,734.0,256.0
812.0,869.0,734.0,256.0
812.0,870.0,734.0,256.0
812.0,869.0,734.0,255.0
811.0,868.0,734.0,254.0
811.0,869.0,734.0,253.0
809.0,869.0,734.0,253.0
808.0,869.0,735.0,253.0
809.0,868.0,733.0,252.0
809.0,868.0,732.0,253.0
809.0,869.0,734.0,252.0
809.0,868.0,733.0,253.0
809.0,868.0,734.0,252.0
808.0,868.0,734.0,255.0
809.0,870.0,734.0,254.0
809.0,868.0,735.0,253.0
809.0,869.0,735.0,253.0
808.0,869.0,735.0,253.0
810.0,869.0,735.0,252.0
808.0,868.0,735.0,251.0
809.0,869.0,735.0,252.0
809.0,869.0,735.0,251.0
809.0,868.0,735.0,250.0
809.0,868.0,734.0,252.0
808.0,869.0,735.0,251.0
809.0,869.0,735.0,248.0
809.0,868.0,734.0,251.0
807.0,868.0,734.0,248.0
807.0,868.0,733.0,248.0
806.0,868.0,733.0,247.0
806.0,868.0,733.0,250.0
805.0,868.0,733.0,249.0
805.0,868.0,733.0,249.0
805.0,868.0,734.0,250.0
806.0,868.0,733.0,250.0
806.0,868.0,734.0,250.0
805.0,869.0,734.0,251.0
806.0,868.0,735.0,252.0
