timestamp_ms,NO2,C2H5CH,VOC,CO
0.0,248.0,444.0,251.0,303.0
100.0,249.0,443.0,251.0,304.0
200.0,250.0,443.0,251.0,304.0
300.0,249.0,443.0,251.0,303.0
400.0,250.0,444.0,252.0,304.0
500.0,250.0,444.0,251.0,301.0
600.0,251.0,444.0,251.0,302.0
700.0,251.0,444.0,252.0,302.0
800.0,251.0,444.0,252.0,303.0
900.0,251.0,444.0,252.0,303.0
1000.0,252.0,445.0,251.0,303.0
1100.0,252.0,444.0,251.0,303.0
1200.0,252.0,444.0,252.0,303.0
1300.0,252.0,445.0,252.0,304.0
1400.0,253.0,445.0,252.0,304.0
1500.0,253.0,445.0,251.0,304.0
1600.0,253.0,444.0,252.0,304.0
1700.0,253.0,444.0,252.0,304.0
1800.0,254.0,446.0,251.0,304.0
1900.0,254.0,446.0,252.0,304.0
2000.0,254.0,445.0,252.0,306.0
2100.0,254.0,445.0,253.0,305.0
2200.0,254.0,445.0,253.0,306.0
2300.0,255.0,446.0,253.0,306.0
2400.0,255.0,446.0,252.0,306.0
2500.0,256.0,446.0,252.0,307.0
2600.0,255.0,446.0,252.0,307.0
2700.0,255.0,445.0,252.0,307.0
2800.0,255.0,446.0,253.0,307.0
2900.0,256.0,446.0,253.0,307.0
3000.0,256.0,447.0,252.0,307.0
3100.0,256.0,447.0,253.0,307.0
3200.0,257.0,447.0,253.0,307.0
3300.0,257.0,446.0,253.0,308.0
3400.0,258.0,447.0,253.0,308.0
3500.0,257.0,446.0,253.0,308.0
3600.0,258.0,447.0,254.0,309.0
3700.0,258.0,447.0,253.0,309.0
3800.0,259.0,447.0,253.0,308.0
3900.0,258.0,447.0,254.0,311.0
4000.0,259.0,447.0,254.0,309.0
4100.0,259.0,447.0,254.0,311.0
4200.0,260.0,447.0,254.0,309.0
4300.0,260.0,447.0,253.0,311.0
4400.0,260.0,447.0,253.0,310.0
4500.0,260.0,448.0,254.0,311.0
4600.0,261.0,448.0,254.0,310.0
4700.0,261.0,448.0,254.0,311.0
4800.0,261.0,448.0,254.0,311.0
4900.0,261.0,448.0,255.0,311.0
5000.0,261.0,449.0,255.0,311.0
5100.0,261.0,448.0,254.0,312.0
5200.0,262.0,448.0,254.0,312.0
5300.0,263.0,449.0,255.0,312.0
5400.0,262.0,448.0,255.0,313.0
5500.0,263.0,449.0,254.0,313.0
5600.0,262.0,448.0,255.0,313.0
5700.0,263.0,450.0,255.0,314.0
5800.0,263.0,449.0,255.0,313.0
5900.0,264.0,449.0,254.0,313.0
6000.0,263.0,450.0,255.0,313.0
6100.0,264.0,449.0,255.0,314.0
6200.0,264.0,450.0,255.0,314.0
6300.0,265.0,450.0,255.0,315.0
6400.0,265.0,449.0,255.0,315.0
6500.0,265.0,450.0,255.0,317.0
6600.0,266.0,450.0,256.0,315.0
6700.0,265.0,450.0,256.0,315.0
6800.0,266.0,449.0,256.0,317.0
6900.0,266.0,450.0,256.0,315.0
7000.0,267.0,450.0,255.0,316.0
