model,contrastive,acc1,acc5,precision_macro,recall_macro,f1_macro,gradient,window,seed,lr,batch,epochs,run_name,timestamp,_source_file
transformer,False,58.01980198019802,88.31683168316832,58.64454589882978,57.89024864024864,56.588014818074036,25,100,42,0.0003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223942-c3e1b7,2025-11-18T22:40:13,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223942-c3e1b7/results.jsonl
transformer,False,58.01980198019802,88.31683168316832,58.64454589882978,57.89024864024864,56.588014818074036,25,100,42,0.0003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223942-c3e1b7,2025-11-18T22:40:13,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.0003-seed42-20251118-223942-c3e1b7/results.jsonl
transformer,False,52.27722772277228,87.32673267326733,54.61781575149997,52.76262626262627,51.94098585178203,25,100,42,0.001,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224052-35f10d,2025-11-18T22:41:23,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224052-35f10d/results.jsonl
transformer,False,52.27722772277228,87.32673267326733,54.61781575149997,52.76262626262627,51.94098585178203,25,100,42,0.001,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224052-35f10d,2025-11-18T22:41:23,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.001-seed42-20251118-224052-35f10d/results.jsonl
transformer,False,51.68316831683168,87.92079207920793,51.916738816738814,51.8972804972805,49.826902481016084,25,100,42,0.003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224202-fc18b6,2025-11-18T22:42:34,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224202-fc18b6/results.jsonl
transformer,False,51.68316831683168,87.92079207920793,51.916738816738814,51.8972804972805,49.826902481016084,25,100,42,0.003,32,90,SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224202-fc18b6,2025-11-18T22:42:34,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad25_w100-transformer-c0-g25-w100-bs32-lr0.003-seed42-20251118-224202-fc18b6/results.jsonl
transformer,False,42.99242424242424,76.89393939393939,41.69792168615698,43.154545454545456,40.39026109944386,0,100,42,0.001,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224016-3a64b0,2025-11-18T22:40:49,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224016-3a64b0/results.jsonl
transformer,False,42.99242424242424,76.89393939393939,41.69792168615698,43.154545454545456,40.39026109944386,0,100,42,0.001,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224016-3a64b0,2025-11-18T22:40:49,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.001-seed42-20251118-224016-3a64b0/results.jsonl
transformer,False,42.234848484848484,81.06060606060606,39.037549441181156,42.21904761904762,38.27993213607131,0,100,42,0.003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224126-cabdda,2025-11-18T22:41:59,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224126-cabdda/results.jsonl
transformer,False,42.234848484848484,81.06060606060606,39.037549441181156,42.21904761904762,38.27993213607131,0,100,42,0.003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224126-cabdda,2025-11-18T22:41:59,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.003-seed42-20251118-224126-cabdda/results.jsonl
transformer,False,42.234848484848484,75.9469696969697,38.63299660286469,42.38080808080807,39.04661376052224,0,100,42,0.0003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223906-d00cef,2025-11-18T22:39:39,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223906-d00cef/results.jsonl
transformer,False,42.234848484848484,75.9469696969697,38.63299660286469,42.38080808080807,39.04661376052224,0,100,42,0.0003,32,90,SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223906-d00cef,2025-11-18T22:39:39,/orcd/home/002/dewei/workspace/SmellNet/models/held_runs_w100_heldout_days_4/SEL_heldoutday4_grad0_w100-transformer-c0-g0-w100-bs32-lr0.0003-seed42-20251118-223906-d00cef/results.jsonl
