timestamp_ms,NO2,C2H5CH,VOC,CO
0.0,311.0,444.0,292.0,154.0
100.0,311.0,444.0,292.0,156.0
200.0,311.0,444.0,291.0,156.0
300.0,312.0,444.0,292.0,156.0
400.0,312.0,444.0,292.0,156.0
500.0,312.0,445.0,292.0,158.0
600.0,312.0,445.0,293.0,159.0
700.0,312.0,445.0,293.0,158.0
800.0,313.0,446.0,292.0,159.0
900.0,312.0,446.0,292.0,160.0
1000.0,312.0,446.0,294.0,161.0
1100.0,313.0,445.0,293.0,161.0
1200.0,313.0,447.0,294.0,162.0
1300.0,314.0,447.0,293.0,163.0
1400.0,313.0,446.0,293.0,164.0
1500.0,314.0,447.0,293.0,165.0
1600.0,314.0,448.0,294.0,165.0
1700.0,314.0,448.0,294.0,166.0
1800.0,314.0,448.0,295.0,166.0
1900.0,313.0,448.0,293.0,168.0
2000.0,314.0,448.0,295.0,168.0
2100.0,315.0,449.0,295.0,169.0
2200.0,315.0,448.0,295.0,171.0
2300.0,315.0,448.0,295.0,171.0
2400.0,314.0,449.0,295.0,172.0
2500.0,315.0,449.0,295.0,174.0
2600.0,315.0,449.0,296.0,175.0
2700.0,315.0,450.0,295.0,175.0
2800.0,315.0,449.0,296.0,177.0
2900.0,316.0,449.0,296.0,178.0
3000.0,316.0,450.0,296.0,179.0
3100.0,316.0,451.0,296.0,180.0
3200.0,316.0,451.0,296.0,181.0
3300.0,316.0,452.0,297.0,182.0
3400.0,317.0,452.0,297.0,183.0
3500.0,317.0,451.0,296.0,185.0
3600.0,317.0,452.0,298.0,186.0
3700.0,317.0,452.0,298.0,186.0
3800.0,318.0,453.0,297.0,188.0
3900.0,317.0,453.0,298.0,189.0
4000.0,317.0,454.0,298.0,190.0
4100.0,317.0,454.0,298.0,191.0
4200.0,318.0,454.0,298.0,192.0
4300.0,318.0,454.0,298.0,193.0
4400.0,319.0,454.0,299.0,194.0
4500.0,318.0,454.0,300.0,196.0
4600.0,319.0,455.0,299.0,197.0
4700.0,318.0,456.0,299.0,198.0
4800.0,319.0,456.0,299.0,199.0
4900.0,319.0,456.0,300.0,200.0
5000.0,320.0,456.0,299.0,200.0
5100.0,319.0,457.0,300.0,202.0
5200.0,320.0,456.0,301.0,203.0
5300.0,319.0,456.0,300.0,204.0
5400.0,320.0,456.0,300.0,205.0
5500.0,321.0,457.0,300.0,206.0
5600.0,320.0,458.0,301.0,207.0
5700.0,320.0,458.0,301.0,207.0
5800.0,320.0,458.0,301.0,209.0
5900.0,321.0,458.0,301.0,210.0
6000.0,321.0,458.0,302.0,210.0
6100.0,320.0,459.0,302.0,211.0
6200.0,321.0,459.0,302.0,212.0
6300.0,321.0,459.0,302.0,212.0
6400.0,322.0,460.0,301.0,215.0
6500.0,322.0,460.0,302.0,215.0
6600.0,322.0,459.0,303.0,215.0
6700.0,321.0,461.0,303.0,216.0
6800.0,322.0,460.0,302.0,217.0
6900.0,322.0,461.0,302.0,218.0
7000.0,323.0,460.0,303.0,217.0
7100.0,322.0,461.0,303.0,219.0
7200.0,321.0,462.0,303.0,219.0
7300.0,320.0,461.0,303.0,221.0
7400.0,320.0,462.0,303.0,221.0
7500.0,320.0,462.0,304.0,222.0
7600.0,320.0,462.0,303.0,222.0
7700.0,318.0,462.0,304.0,223.0
7800.0,319.0,463.0,305.0,224.0
7900.0,320.0,463.0,304.0,224.0
8000.0,319.0,463.0,305.0,225.0
8100.0,319.0,463.0,305.0,225.0
8200.0,319.0,463.0,304.0,227.0
8300.0,320.0,463.0,305.0,227.0
8400.0,318.0,463.0,305.0,227.0
8500.0,320.0,464.0,305.0,228.0
8600.0,321.0,464.0,305.0,229.0
8700.0,320.0,465.0,306.0,229.0
8800.0,319.0,464.0,306.0,229.0
8900.0,320.0,464.0,306.0,230.0
9000.0,321.0,465.0,306.0,231.0
9100.0,321.0,465.0,307.0,232.0
9200.0,320.0,465.0,307.0,233.0
9300.0,320.0,466.0,307.0,232.0
9400.0,321.0,466.0,307.0,233.0
9500.0,321.0,466.0,306.0,234.0
9600.0,321.0,466.0,307.0,234.0
9700.0,321.0,466.0,307.0,235.0
9800.0,321.0,466.0,307.0,236.0
9900.0,320.0,467.0,307.0,235.0
10000.0,322.0,467.0,308.0,236.0
10100.0,322.0,466.0,308.0,237.0
10200.0,321.0,467.0,308.0,237.0
10300.0,323.0,467.0,308.0,237.0
10400.0,322.0,468.0,308.0,237.0
10500.0,322.0,468.0,308.0,238.0
10600.0,322.0,468.0,308.0,239.0
10700.0,322.0,468.0,308.0,239.0
10800.0,323.0,469.0,308.0,240.0
10900.0,322.0,469.0,309.0,240.0
11000.0,323.0,468.0,310.0,240.0
11100.0,324.0,469.0,309.0,241.0
11200.0,323.0,469.0,310.0,241.0
11300.0,322.0,469.0,309.0,241.0
11400.0,322.0,470.0,310.0,242.0
11500.0,324.0,470.0,309.0,243.0
11600.0,323.0,470.0,309.0,243.0
11700.0,323.0,470.0,310.0,244.0
11800.0,323.0,470.0,310.0,244.0
11900.0,324.0,470.0,310.0,244.0
12000.0,323.0,471.0,310.0,245.0
12100.0,324.0,471.0,310.0,245.0
12200.0,324.0,470.0,311.0,246.0
12300.0,324.0,471.0,310.0,246.0
12400.0,324.0,471.0,311.0,247.0
12500.0,324.0,472.0,311.0,247.0
12600.0,324.0,472.0,311.0,247.0
12700.0,325.0,472.0,311.0,247.0
12800.0,324.0,472.0,311.0,247.0
12900.0,325.0,473.0,312.0,248.0
13000.0,325.0,472.0,312.0,249.0
13100.0,325.0,473.0,312.0,249.0
13200.0,325.0,473.0,311.0,249.0
13300.0,326.0,473.0,312.0,249.0
13400.0,326.0,473.0,312.0,250.0
13500.0,326.0,474.0,313.0,251.0
13600.0,326.0,473.0,313.0,251.0
13700.0,326.0,473.0,312.0,251.0
13800.0,326.0,473.0,313.0,252.0
13900.0,326.0,474.0,313.0,253.0
14000.0,326.0,474.0,313.0,253.0
14100.0,326.0,474.0,312.0,253.0
14200.0,326.0,474.0,313.0,253.0
14300.0,326.0,474.0,313.0,253.0
14400.0,326.0,475.0,313.0,255.0
14500.0,327.0,475.0,313.0,254.0
14600.0,326.0,475.0,313.0,255.0
14700.0,327.0,475.0,314.0,255.0
14800.0,326.0,476.0,313.0,255.0
14900.0,326.0,475.0,314.0,256.0
15000.0,327.0,475.0,314.0,256.0
15100.0,327.0,476.0,314.0,256.0
