NO2,C2H5OH,VOC,CO
316.0,452.0,276.0,159.0
323.0,456.0,280.0,162.0
327.0,461.0,283.0,165.0
331.0,466.0,286.0,166.0
335.0,470.0,289.0,165.0
336.0,473.0,293.0,165.0
338.0,476.0,295.0,164.0
338.0,478.0,297.0,162.0
334.0,479.0,299.0,161.0
334.0,480.0,300.0,159.0
333.0,481.0,301.0,157.0
333.0,482.0,302.0,156.0
332.0,484.0,303.0,156.0
332.0,484.0,304.0,155.0
332.0,486.0,305.0,156.0
333.0,487.0,306.0,155.0
333.0,488.0,307.0,156.0
334.0,489.0,308.0,155.0
334.0,491.0,309.0,155.0
333.0,492.0,310.0,156.0
334.0,493.0,310.0,155.0
334.0,494.0,312.0,156.0
335.0,495.0,313.0,157.0
336.0,496.0,314.0,157.0
337.0,499.0,315.0,158.0
339.0,500.0,316.0,157.0
339.0,501.0,318.0,158.0
340.0,501.0,319.0,159.0
341.0,503.0,320.0,159.0
342.0,504.0,321.0,160.0
344.0,506.0,322.0,161.0
346.0,507.0,324.0,161.0
347.0,509.0,325.0,161.0
350.0,511.0,326.0,162.0
352.0,512.0,329.0,163.0
352.0,514.0,330.0,163.0
355.0,516.0,331.0,163.0
356.0,516.0,333.0,164.0
358.0,518.0,335.0,164.0
359.0,519.0,335.0,164.0
361.0,521.0,338.0,165.0
362.0,523.0,339.0,167.0
365.0,525.0,341.0,167.0
367.0,526.0,342.0,167.0
368.0,527.0,344.0,167.0
369.0,529.0,344.0,167.0
371.0,530.0,346.0,167.0
373.0,531.0,348.0,168.0
374.0,532.0,348.0,168.0
375.0,533.0,350.0,168.0
374.0,534.0,351.0,168.0
374.0,534.0,352.0,167.0
372.0,533.0,352.0,167.0
372.0,534.0,352.0,165.0
369.0,533.0,352.0,165.0
368.0,533.0,352.0,163.0
369.0,533.0,353.0,163.0
368.0,533.0,352.0,163.0
370.0,533.0,353.0,163.0
370.0,534.0,353.0,163.0
