NO2,C2H5OH,VOC,CO
248,317,476,820
246,317,476,820
245,316,474,820
243,315,472,820
240,315,469,820
239,315,467,820
237,314,464,820
235,313,462,819
232,313,460,819
230,312,457,819
228,312,455,819
225,311,452,818
222,310,449,818
222,310,447,818
219,309,445,818
218,308,443,817
216,308,441,816
214,307,439,817
212,306,436,816
211,306,435,816
209,305,433,817
207,304,432,816
206,304,430,816
204,303,428,816
204,303,426,816
202,302,425,816
201,302,423,817
200,302,422,816
199,301,420,817
199,301,419,818
198,301,418,818
197,300,417,818
197,299,416,818
196,299,414,818
195,299,414,818
194,299,412,818
194,299,411,818
193,298,411,818
193,298,409,819
193,298,408,819
193,297,408,819
192,297,407,819
193,297,407,819
192,296,406,818
192,295,405,819
192,296,404,819
192,295,405,819
192,295,403,819
193,295,403,819
192,295,403,819
192,294,402,819
192,294,401,821
193,295,402,820
193,295,401,821
194,294,402,822
195,294,402,822
195,294,404,823
197,294,404,824
197,294,405,824
198,294,406,823
198,294,406,824
199,294,407,825
200,295,407,824
200,294,407,825
201,294,408,825
201,294,407,825
202,294,408,824
202,294,407,825
202,293,407,825
202,293,407,825
202,294,408,826
203,294,407,826
203,294,408,826
204,294,408,826
205,294,408,826
205,295,408,827
206,294,410,827
206,294,413,828
208,294,417,828
209,294,421,829
211,294,424,829
212,294,426,828
212,294,428,829
212,294,429,828
213,294,429,829
213,294,430,828
214,294,431,829
215,294,432,829
214,294,433,829
216,294,433,829
216,294,432,829
216,294,433,829
217,294,433,829
216,294,432,829
217,294,433,829
217,294,432,829
216,295,432,830
217,294,431,830
216,294,431,829
217,295,431,829
217,295,429,829
217,295,430,829
217,295,429,828
217,295,429,829
219,295,430,828
219,295,430,829
219,295,431,829
219,296,433,830
220,295,434,829
220,296,435,830
221,295,435,830
220,296,436,829
221,295,435,829
222,295,437,828
222,295,438,829
222,296,439,829
223,296,440,829
223,296,440,830
222,295,441,829
223,296,440,829
223,295,440,829
223,295,440,830
223,295,440,829
224,295,441,829
225,295,441,830
224,295,440,829
224,295,440,829
224,295,439,828
224,295,440,828
224,295,438,828
223,295,439,828
222,295,438,828
224,295,438,828
224,295,438,828
223,295,438,828
223,295,438,829
223,295,439,829
223,295,440,828
223,295,440,829
224,295,440,829
224,295,440,829
224,295,441,828
224,296,442,829
224,295,443,830
225,295,444,829
225,295,444,829
224,295,444,828
225,295,444,828
225,296,444,829
224,296,443,828
225,296,443,829
225,295,443,828
225,296,444,829
227,296,446,829
227,296,449,830
228,296,454,830
231,297,461,831
234,297,468,831
237,297,476,832
238,296,481,832
240,297,483,832
241,297,484,832
241,297,484,832
241,297,484,831
241,297,485,831
241,297,485,831
241,296,485,831
240,297,484,831
241,296,483,831
240,298,483,831
240,297,483,831
240,298,483,831
240,298,484,831
241,298,484,832
241,298,484,831
241,298,485,831
242,298,485,832
241,298,486,831
242,298,486,832
241,298,487,832
242,298,487,833
242,298,489,833
243,298,490,832
243,298,490,833
242,299,489,832
242,299,490,833
242,299,489,832
242,298,488,832
243,299,489,832
243,299,489,832
243,299,490,832
243,299,490,832
243,298,490,832
243,298,490,832
243,299,489,832
243,299,489,832
242,299,489,833
243,299,491,833
243,299,492,833
244,299,493,832
243,299,493,832
244,299,492,832
244,299,493,833
244,300,492,833
243,299,492,834
243,299,491,833
243,299,491,832
243,299,491,833
243,298,490,832
243,299,491,833
243,299,494,833
245,299,496,833
246,299,499,833
248,299,502,834
248,299,502,832
249,299,503,833
249,299,502,833
248,299,502,832
247,299,500,833
247,299,500,832
247,300,500,832
245,299,499,832
246,300,498,832
246,300,497,832
246,299,497,833
246,300,498,832
246,299,497,833
246,300,497,832
245,299,495,832
245,299,496,832
244,300,495,832
244,300,496,833
246,300,496,833
245,300,497,832
246,300,497,833
246,301,497,833
246,301,497,832
246,299,496,832
245,300,496,833
245,300,495,832
246,301,496,833
245,301,497,833
246,300,498,833
246,301,499,833
246,301,498,833
246,300,499,833
247,301,498,833
246,300,498,833
246,300,497,832
247,300,498,833
247,301,500,833
247,301,501,833
247,301,501,833
248,301,501,833
247,302,500,833
246,301,498,832
246,301,498,831
247,301,498,832
246,301,497,833
246,302,498,833
246,301,497,833
246,301,496,833
246,301,496,833
245,301,496,833
245,301,495,833
245,302,494,832
245,301,494,833
245,301,493,832
245,302,494,833
245,302,494,832
245,302,495,833
245,302,494,832
245,302,495,833
245,302,495,833
244,302,494,833
245,302,494,833
246,302,493,833
246,302,494,832
245,302,494,832
245,302,495,832
245,302,495,832
246,302,495,833
246,302,495,833
246,302,496,834
246,302,497,833
247,302,497,833
247,302,498,833
246,303,498,832
247,303,497,833
248,302,498,834
248,302,499,833
248,303,500,834
248,303,501,835
249,303,501,834
249,303,502,833
250,304,502,834
250,304,503,833
251,303,503,834
250,303,503,833
250,304,503,833
250,304,503,834
251,304,504,835
251,304,504,834
251,304,504,834
250,305,504,834
251,304,505,834
251,305,505,834
251,305,507,834
252,304,508,835
252,304,509,835
254,305,510,835
253,305,509,835
253,305,509,835
253,304,509,833
252,305,508,833
253,305,507,834
252,305,506,834
252,305,507,833
252,305,505,833
252,305,506,833
252,305,505,834
253,306,506,834
252,306,507,835
252,305,508,834
253,305,509,835
254,306,510,835
254,306,511,834
254,306,511,835
254,307,510,835
254,306,510,835
253,306,509,834
253,307,509,834
253,306,508,835
253,307,509,834
253,307,509,834
253,307,508,834
253,306,510,834
252,306,512,835
254,306,515,836
256,307,520,837
259,307,525,837
261,307,528,837
262,307,532,837
263,308,534,838
265,307,537,837
265,307,538,838
266,307,538,837
265,307,538,838
266,308,538,837
265,308,538,837
265,308,537,837
265,308,537,838
266,308,537,837
265,308,537,837
265,308,536,837
266,308,537,838
265,309,536,838
265,308,536,837
265,308,538,838
267,309,541,838
269,309,544,839
270,309,546,839
270,309,547,838
271,309,548,839
271,309,548,838
272,310,547,839
270,310,547,839
271,310,546,838
270,310,547,839
271,309,548,838
272,309,551,839
273,310,553,839
274,310,554,840
275,311,553,839
274,310,554,839
274,311,552,839
273,310,552,838
273,310,551,839
273,310,549,839
273,311,548,839
272,311,548,839
272,310,546,838
270,310,545,838
270,311,544,838
269,311,542,839
269,311,541,838
269,311,541,838
268,311,540,838
268,311,540,838
267,310,538,838
267,311,538,837
267,311,537,837
266,310,536,837
266,311,535,838
266,311,535,838
266,311,535,838
265,312,535,838
265,311,536,838
265,311,536,839
266,311,535,839
266,312,535,838
265,312,534,837
264,312,534,837
265,312,533,837
265,312,533,837
263,311,532,837
264,312,531,837
263,312,531,837
263,312,531,837
263,311,529,836
263,312,529,837
262,312,528,836
262,312,527,836
262,312,526,837
262,312,526,837
261,312,525,837
261,312,524,836
262,312,524,836
261,312,524,836
261,312,523,835
261,312,523,836
260,312,522,836
259,312,521,835
260,312,521,836
260,312,521,835
260,312,521,835
259,312,521,836
260,313,520,836
259,312,520,836
260,312,519,835
259,312,519,835
260,312,518,835
259,312,518,835
259,312,518,835
258,312,516,836
258,312,517,835
259,312,516,835
259,312,516,835
258,312,516,835
258,312,516,835
258,312,515,835
258,313,516,835
258,312,515,835
258,312,515,835
258,312,514,835
258,313,515,835
259,312,514,835
258,313,515,836
258,313,515,836
258,314,516,836
259,313,515,835
258,313,515,836
259,313,516,835
258,313,515,835
259,313,515,836
259,313,516,835
259,314,516,835
258,314,516,836
259,314,517,836
260,314,518,837
260,314,519,836
261,314,519,836
260,314,519,836
260,314,517,835
261,314,517,836
261,314,517,835
261,314,516,836
260,314,517,835
260,315,517,835
259,315,516,836
260,314,516,836
260,315,516,836
260,314,516,835
261,314,516,836
260,315,516,836
261,314,516,835
260,315,516,835
261,315,515,835
261,314,515,835
261,315,515,835
261,314,514,835
260,314,514,834
261,315,514,835
260,315,515,836
261,315,514,835
261,315,515,835
260,315,514,835
261,315,515,836
261,315,516,835
261,315,516,836
262,315,516,836
262,316,517,836
262,315,517,836
262,316,518,836
263,316,517,836
262,316,518,836
262,316,518,836
263,316,519,836
263,316,519,837
263,316,520,837
262,316,520,837
263,316,520,837
263,317,520,837
262,316,521,838
263,317,521,837
263,317,521,837
264,317,522,838
263,317,522,837
264,317,523,838
265,317,522,837
264,318,524,837
265,318,525,837
265,317,525,838
266,317,526,838
266,318,529,837
266,318,530,838
267,318,531,838
268,318,532,838
268,318,533,838
267,318,534,839
268,318,535,838
267,318,536,838
268,318,537,837
269,318,538,839
269,318,539,839
270,318,540,839
271,319,539,839
270,318,539,838
271,318,538,838
270,319,538,838
270,319,538,838
269,319,537,838
270,319,536,839
269,319,537,838
270,319,537,839
268,320,536,838
270,320,536,838
269,320,536,838
269,320,535,838
269,319,535,839
270,319,535,838
269,320,535,838
269,320,535,838
269,320,536,839
270,321,536,839
269,321,536,839
269,321,536,839
269,320,534,838
269,321,534,838
268,321,533,838
268,320,532,837
268,321,532,837
268,321,531,838
268,320,531,837
267,321,530,837
267,321,531,836
267,320,530,837
267,321,530,837
267,321,529,837
267,321,529,837
266,321,529,838
267,321,529,837
266,321,529,837
266,321,528,837
267,322,528,836
266,322,527,837
266,321,527,837
266,321,526,836
265,321,525,836
265,322,525,836
266,321,525,837
265,322,524,837
266,321,524,836
265,321,524,835
265,321,524,836
266,321,524,835
265,321,523,836
266,321,523,836
266,321,523,837
266,322,524,836
266,322,524,837
266,322,524,836
266,322,525,837
266,322,525,836
266,322,525,836
266,322,524,836
266,322,525,836
267,322,524,836
267,322,525,836
266,322,524,836
266,322,523,835
267,323,523,835
267,322,523,835
266,323,523,834
267,323,522,835
267,322,522,835
266,322,522,836
267,322,522,835
266,323,521,836
266,323,522,836
267,323,522,835
266,322,522,836
266,323,523,836
266,323,523,836
268,323,525,837
266,323,523,835
262,321,520,833
259,321,517,831
257,320,513,831
256,319,511,829
257,319,510,828
256,318,508,827
256,319,506,826
