NO2,C2H5OH,VOC,CO
749.0,830.0,746.0,243.0
741.0,821.0,750.0,232.0
732.0,812.0,751.0,223.0
731.0,809.0,752.0,226.0
737.0,815.0,757.0,243.0
744.0,825.0,761.0,262.0
748.0,832.0,767.0,277.0
749.0,835.0,771.0,278.0
744.0,833.0,774.0,269.0
740.0,829.0,776.0,260.0
733.0,825.0,776.0,251.0
732.0,821.0,776.0,251.0
731.0,819.0,776.0,249.0
732.0,819.0,776.0,248.0
735.0,821.0,777.0,252.0
734.0,822.0,778.0,248.0
738.0,826.0,777.0,253.0
727.0,822.0,774.0,246.0
707.0,811.0,765.0,226.0
701.0,802.0,756.0,214.0
710.0,804.0,750.0,219.0
718.0,808.0,753.0,233.0
723.0,810.0,757.0,238.0
725.0,814.0,762.0,244.0
726.0,814.0,767.0,248.0
719.0,810.0,768.0,241.0
716.0,807.0,767.0,234.0
720.0,808.0,769.0,239.0
722.0,810.0,770.0,239.0
728.0,811.0,771.0,241.0
735.0,817.0,772.0,246.0
741.0,825.0,772.0,250.0
746.0,832.0,771.0,257.0
743.0,832.0,774.0,260.0
735.0,828.0,773.0,253.0
738.0,828.0,773.0,249.0
742.0,828.0,770.0,240.0
742.0,826.0,767.0,235.0
735.0,821.0,765.0,228.0
728.0,814.0,762.0,222.0
727.0,811.0,761.0,223.0
732.0,812.0,763.0,231.0
733.0,816.0,767.0,238.0
734.0,818.0,769.0,240.0
739.0,823.0,769.0,243.0
744.0,830.0,768.0,248.0
747.0,837.0,765.0,257.0
746.0,839.0,767.0,261.0
739.0,835.0,771.0,253.0
737.0,830.0,771.0,247.0
739.0,832.0,767.0,246.0
737.0,831.0,765.0,248.0
735.0,829.0,767.0,247.0
739.0,830.0,770.0,252.0
745.0,834.0,772.0,258.0
748.0,838.0,772.0,258.0
744.0,835.0,767.0,247.0
735.0,828.0,760.0,231.0
730.0,821.0,755.0,225.0
725.0,816.0,752.0,221.0
716.0,808.0,749.0,214.0
717.0,806.0,745.0,213.0
726.0,814.0,747.0,229.0
727.0,818.0,751.0,237.0
725.0,817.0,754.0,236.0
718.0,814.0,755.0,236.0
714.0,809.0,756.0,233.0
718.0,808.0,758.0,244.0
717.0,808.0,760.0,246.0
713.0,806.0,762.0,240.0
710.0,801.0,763.0,234.0
714.0,799.0,764.0,233.0
722.0,803.0,766.0,236.0
728.0,808.0,764.0,236.0
732.0,812.0,762.0,232.0
731.0,810.0,760.0,226.0
725.0,806.0,756.0,220.0
721.0,800.0,754.0,215.0
724.0,801.0,753.0,216.0
731.0,810.0,751.0,223.0
737.0,820.0,752.0,230.0
738.0,824.0,755.0,237.0
735.0,822.0,757.0,237.0
732.0,818.0,758.0,230.0
730.0,814.0,758.0,226.0
731.0,816.0,757.0,228.0
732.0,818.0,759.0,235.0
731.0,819.0,762.0,239.0
727.0,817.0,766.0,240.0
727.0,815.0,767.0,242.0
